"ID","prompt","response","set","lab","rater1","rater2"
20,"bottiglietta","pesi per le braccia",17,10,2,2
20,"bottiglietta","se svuotata si puo inserire lampadina",17,10,2,2
20,"cappello","cesto di frutta",17,10,2,2
20,"cappello","paralume",17,10,2,3
20,"cappello","portagioie",17,10,2,2
20,"cappello","portamonete",17,10,2,2
20,"cestino","borsa a mano",17,10,2,2
20,"cestino","cappello se capovolto",17,10,2,2
20,"cestino","carrozzina per neonati mobile",17,10,2,3
20,"cestino","porta uova di gallina",17,10,1,1
20,"coltello","apriscatola",17,10,2,2
20,"coltello","ferma carte",17,10,2,2
20,"coltello","per forare in alcuni punti un foglio di carta",17,10,3,2
20,"cucchiaio","orecchino pendente (la parte anteriore da agganciare al lobo)",17,10,2,2
20,"cucchiaio","schiacciare e amalgamare impasti",17,10,1,1
20,"graffetta","oggetto tagliente per aprire materiali leggeri",17,10,3,2
20,"graffetta","orecchino",17,10,2,2
20,"guanto","copricapo",17,10,3,2
20,"guanto","reggiseno (da porre orizzontalmente o in coppia verticalmente)",17,10,5,5
20,"guanto","strofinaccio",17,10,2,2
20,"guanto","tappeto",17,10,3,3
20,"lampadina","ampolla",17,10,2,2
20,"lampadina","come sfogo antistress (da lanciare e distruggere)",17,10,3,2
20,"lampadina","decorazione per parete",17,10,2,2
20,"lampadina","specchio",17,10,2,3
20,"Lampadina","aperte e riempite di catene luminose per addobbare giargini",16,10,3,3
20,"Lampadina","colorarle",16,10,2,2
20,"Lampadina","impreziosito di perline o rivestito",16,10,3,3
20,"Lampadina","smontarle e riempire di piantine",16,10,2,2
20,"Lampadina","un centrotavola mettendole una vicino all'altra",16,10,3,3
20,"Lampadina","un portacandela",16,10,2,2
20,"Lampadina","usare la base come fermasciarpa",16,10,4,4
20,"libro","come rialzo sulla sedia",17,10,2,2
20,"libro","per fare pesi",17,10,2,3
20,"libro","per fermare un oggetto di carta o leggero su superfini piane",17,10,2,2
20,"libro","per schiacciare qualcosa",17,10,2,2
20,"Libro","creare un album",16,10,2,2
20,"Libro","distruggere e usare la copertina per impaginare un altro libro",16,10,4,3
20,"Libro","fiori o forme con le pagine",16,10,2,3
20,"Libro","modificare la copertina",16,10,3,3
20,"Libro","quadri con le pagine o parti di pagine unite come collage",16,10,3,4
20,"Libro","svuotarlo e fare un portagioie o un nascondiglio",16,10,2,2
20,"martello","bastone (da passeggio)",17,10,2,2
20,"martello","per spaccare materiali",17,10,1,2
20,"martello","tritare cibo",17,10,2,3
20,"mattone","fermacarte",17,10,2,2
20,"mattone","per abbattere qualcosa (superfici)",17,10,2,2
20,"mattone","porta matite (indserendole negli appositi buchi)",17,10,2,2
20,"mattone","porta trucci  (indserendole negli appositi buchi)",17,10,3,2
20,"Sedia","appese al muro come decorazione o porta abiti",16,10,3,2
20,"Sedia","con lo schienale girandolo fare un giardino verticale",16,10,5,4
20,"Sedia","sgabello per il gatto",16,10,2,2
20,"Sedia","tagliare le stecche per fare un cancelletto",16,10,4,4
20,"Sedia","un tavolino",16,10,2,2
20,"Sedia","una mensola",16,10,2,2
21,"accendino","dettaglio di una maglia",17,10,3,3
21,"accendino","segnalibro",17,10,2,2
21,"accetta","oggetto d'arredamento",17,10,2,2
21,"accetta","utensile per cucina (cambiato nella forma)",17,10,2,2
21,"appendino","manico per borsa (coperto con tessuto)",17,10,4,4
21,"appendino","utensile su cui appendere chiavi",17,10,2,2
21,"aspirapolvere","contenitore oggetti",17,10,2,2
21,"aspirapolvere","secchio per spazzatura (senza tubo)",17,10,2,2
21,"Attaccapanni","gancio",16,10,2,2
21,"banana","bracciale",17,10,3,3
21,"banana","rivestimento di un oggetto (buccia)",17,10,2,3
21,"barattolo","contenitore penne",17,10,2,2
21,"barattolo","porta monete",17,10,2,2
21,"barattolo","porta spezie",17,10,2,2
21,"barattolo","vaso per fiori finti",17,10,2,2
21,"Barile","legna da ardere",16,10,2,2
21,"Barile","porta piante",16,10,2,2
21,"Barile","recipiente",16,10,1,1
21,"Barile","tavolo",16,10,2,2
21,"bicicletta","oggetto d'arredamento",17,10,2,2
21,"borsa","gonna (reinventndola nella forma)",17,10,3,2
21,"borsa","oggetti vari",17,10,1,1
21,"botte","contenitore per vecchi oggetti",17,10,2,1
21,"botte","mobile d'arredamento",17,10,2,2
21,"botte","sedia (cambiandone la forma)",17,10,2,2
21,"Bottiglia di plastica","spegnere un fuoco",16,10,3,2
21,"bottiglietta","per formare collane (tagliandola in varie forme)",17,10,2,3
21,"bottiglietta","posacenere (tagliandola a metà)",17,10,2,2
21,"bottiglietta","vaso per fiori",17,10,2,2
21,"cappello","bracciale",17,10,3,3
21,"cappello","cinta",17,10,3,2
21,"cappello","sottopentola (tagliandone una parte)",17,10,3,3
21,"cestino","contenitore di bambole",17,10,2,1
21,"cestino","contenitore di vasi da fiori",17,10,2,1
21,"cestino","cuccia per animali",17,10,2,2
21,"cestino","oggetto d'arredamento",17,10,2,2
21,"coltello","cacciavite",17,10,2,2
21,"coltello","dettaglio di un vestito (senza punta)",17,10,4,3
21,"coltello","segnalibro",17,10,2,2
21,"cucchiaio","fermacarte",17,10,2,2
21,"cucchiaio","oggettistica varia, es. anello fondendolo",17,10,2,2
21,"graffetta","collana (unendole assieme)",17,10,2,2
21,"graffetta","per estrarre sim dal cellulare (allungandola)",17,10,2,2
21,"guanto","accessorio per borse (ciondolo)",17,10,3,3
21,"guanto","tessuto per coprire altri oggetti",17,10,2,2
21,"lampadina","contenitore di sale o altro (senza la parte interna)",17,10,4,3
21,"lampadina","mobile composto da più lampadine da arredamento",17,10,3,3
21,"libro","parete a muro composta di libri o fogli",17,10,2,3
21,"libro","vestito con i fogli",17,10,3,3
21,"Libro","fermacarte",16,10,2,2
21,"martello","legnetto blocca porta",17,10,3,2
21,"martello","utensile da cucina (es. cucchiaio di legno)",17,10,2,2
21,"mattone","porta penne",17,10,2,2
21,"mattone","porta spezie in vasetti",17,10,3,2
21,"Sedia","come scala per arrivare più in alto",16,10,2,2
21,"Sedia","fermaporta",16,10,2,2
21,"Sedia","wrestling",16,10,4,4
22,"accendino","fermacarte",17,10,2,2
22,"accendino","martello",17,10,3,3
22,"accendino","portachiavi",17,10,2,2
22,"accetta","bastone",17,10,2,2
22,"accetta","coltello",17,10,2,2
22,"accetta","tagliacarta",17,10,2,2
22,"accetta","tagliaverdure",17,10,3,2
22,"accetta","taglierino",17,10,2,2
22,"appendino","cornice per tela",17,10,3,3
22,"appendino","porta bracciali",17,10,2,2
22,"appendino","quadro",17,10,2,2
22,"appendino","scultura",17,10,2,2
22,"appendino","testiera",17,10,3,3
22,"aspirapolvere","bastone",17,10,2,2
22,"aspirapolvere","monopattino",17,10,3,3
22,"aspirapolvere","peso per palestra",17,10,2,2
22,"aspirapolvere","skateboard",17,10,3,3
22,"Attaccapanni","scacciapensieri",16,10,4,3
22,"Attaccapanni","stendino per ibiancheria intima o costumi",16,10,2,2
22,"banana","accessorio",17,10,2,2
22,"banana","cappello",17,10,3,2
22,"banana","cover",17,10,3,3
22,"banana","da utilizzare al posto del fazzoletto nella giacca",17,10,5,5
22,"banana","fare un ponte con banane",17,10,3,3
22,"barattolo","bicchiere",17,10,2,2
22,"barattolo","cestino per bici",17,10,4,4
22,"barattolo","cestinovaso per piantina",17,10,3,2
22,"barattolo","innaffiatore",17,10,3,3
22,"barattolo","pentola",17,10,3,2
22,"barattolo","portamatite",17,10,2,2
22,"Barile","contenitore per il vino",16,10,1,1
22,"Barile","per la birra",16,10,1,1
22,"Barile","portabiancheria",16,10,3,2
22,"Barile","soprammobile",16,10,2,2
22,"Barile","tavolino",16,10,2,2
22,"bicicletta","poggiavestiti",17,10,2,2
22,"bicicletta","sedia",17,10,2,2
22,"bicicletta","soprammobile",17,10,2,2
22,"bicicletta","stendino",17,10,2,2
22,"borsa","cappello",17,10,2,2
22,"borsa","ciotola per animali",17,10,3,3
22,"borsa","cuccia per animali piccoli",17,10,2,2
22,"borsa","piatto",17,10,3,3
22,"botte","botte per tempere",17,10,3,3
22,"botte","sedia",17,10,2,2
22,"botte","tagliere",17,10,2,3
22,"botte","tavolo",17,10,2,2
22,"botte","tolette",17,10,3,3
22,"Bottiglia di plastica","da vuota potrebbe contenere sabbia, conchiglie, sassi e essere usata come ferma porta",16,10,3,3
22,"Bottiglia di plastica","può essere piegata e spezzata e ne possono uscire dei fiori di plastica",16,10,2,2
22,"bottiglietta","borsa",17,10,3,2
22,"bottiglietta","ciotola",17,10,2,3
22,"bottiglietta","cuscino",17,10,2,3
22,"bottiglietta","peso per allenarsi",17,10,2,2
22,"bottiglietta","portapenne",17,10,2,2
22,"bottiglietta","strimento per cucina",17,10,2,2
22,"bottiglietta","vaso",17,10,2,2
22,"cappello","bacinella",17,10,2,2
22,"cappello","ciotola",17,10,2,2
22,"cappello","frutteria",17,10,2,2
22,"cappello","piatto",17,10,2,2
22,"cappello","vaso",17,10,2,2
22,"cestino","borsa",17,10,2,2
22,"cestino","busta per la spesa",17,10,2,2
22,"cestino","cuccia",17,10,2,2
22,"cestino","ombrello",17,10,2,2
22,"cestino","valigia",17,10,2,2
22,"coltello","ferma porte",17,10,2,2
22,"coltello","forchetta",17,10,3,2
22,"coltello","giravite",17,10,2,3
22,"coltello","lima per unghie",17,10,2,2
22,"coltello","martello",17,10,3,2
22,"coltello","taglia carte",17,10,2,2
22,"coltello","tagliere",17,10,1,3
22,"cucchiaio","calza scarpe",17,10,3,2
22,"cucchiaio","dosa shampoo",17,10,3,2
22,"cucchiaio","per truccare occhi",17,10,3,2
22,"graffetta","anello",17,10,2,2
22,"graffetta","legare due ciliegie separate",17,10,3,3
22,"graffetta","orecchino",17,10,2,2
22,"graffetta","tenere ferma una camicia sulla gruccia",17,10,3,3
22,"guanto","astuccio",17,10,3,3
22,"guanto","borraccia",17,10,3,3
22,"guanto","bottiglia",17,10,3,3
22,"guanto","busta",17,10,2,2
22,"guanto","porta oggetti",17,10,2,2
22,"guanto","trousse",17,10,3,3
22,"lampadina","anello",17,10,3,3
22,"lampadina","ciondolo",17,10,2,2
22,"lampadina","scultura",17,10,2,3
22,"lampadina","stufetta",17,10,2,3
22,"lampadina","tacco per scarpa",17,10,3,3
22,"Lampadina","fermacarte",16,10,2,2
22,"Lampadina","posso riempirla di cera e fare una candela",16,10,4,3
22,"Lampadina","se la svuoto e la apro posso usarla come portacandele",16,10,2,2
22,"libro","cappello",17,10,2,2
22,"libro","comodino",17,10,2,2
22,"libro","cuscino",17,10,2,2
22,"libro","ferma porte",17,10,2,2
22,"libro","gradino",17,10,2,2
22,"libro","piatto",17,10,3,3
22,"libro","sedia",17,10,2,2
22,"libro","tagliere",17,10,3,3
22,"Libro","contenitore",16,10,2,2
22,"Libro","fermaporta",16,10,2,2
22,"Libro","portagioie",16,10,2,2
22,"Libro","vassoio",16,10,2,2
22,"martello","bastonepeso per allenamento",17,10,3,2
22,"martello","pennello trucco",17,10,3,2
22,"martello","spugnetta",17,10,3,3
22,"martello","uso giardinaggio",17,10,2,2
22,"martello","utensile",17,10,1,2
22,"mattone","eppa per scarpa",17,10,4,3
22,"mattone","formine per ghiaccio",17,10,3,3
22,"mattone","peso per palestra",17,10,2,2
22,"mattone","porta penne",17,10,2,2
22,"mattone","sostegno letto",17,10,2,2
22,"mattone","tovaglietta per tavolo",17,10,3,2
22,"Sedia","barriera per non far salire il cane sul divano",16,10,3,3
22,"Sedia","fermaporta",16,10,2,2
22,"Sedia","portalibri",16,10,2,2
22,"Sedia","portavestiti",16,10,2,2
23,"accendino","apribottiglie",17,10,2,2
23,"accendino","candela",17,10,2,2
23,"accendino","fare dei tacchi",17,10,5,5
23,"accendino","fermaglio per capelli",17,10,3,3
23,"accetta","appendino",17,10,2,2
23,"accetta","coltello",17,10,2,2
23,"accetta","lametta",17,10,2,2
23,"accetta","mensola col legno",17,10,3,3
23,"appendino","arma da combattimento",17,10,3,2
23,"appendino","costruire una scarpa di legno",17,10,3,3
23,"appendino","costruire uno scollo a ""v""",17,10,4,3
23,"appendino","fare il gancio per una chiusura",17,10,2,3
23,"appendino","mensola",17,10,2,2
23,"appendino","ricoprirlo e farci una borsa",17,10,3,3
23,"aspirapolvere","cestino per la spesa",17,10,3,3
23,"aspirapolvere","con il tubo farci una collana o cintura",17,10,4,4
23,"aspirapolvere","passegino",17,10,2,3
23,"aspirapolvere","pattumiera",17,10,2,2
23,"aspirapolvere","porta oggetti",17,10,2,2
23,"aspirapolvere","tubo per l'acqua",17,10,2,2
23,"banana","cappello con la buccia",17,10,3,2
23,"banana","cestino con la buccia",17,10,4,3
23,"banana","lacci con la buccia",17,10,4,4
23,"banana","manico per borsa",17,10,3,2
23,"barattolo","bicchiere",17,10,2,2
23,"barattolo","bracciale",17,10,2,2
23,"barattolo","fibie per le scarpe",17,10,4,3
23,"barattolo","orecchini, ritagliando il pezzo di sotto",17,10,2,2
23,"barattolo","pentolino per scaldare l'acqua",17,10,3,2
23,"barattolo","porta gioielli",17,10,2,2
23,"barattolo","porta monete",17,10,2,2
23,"bicicletta","fare un passeggino con le ruote",17,10,3,3
23,"bicicletta","oggetto di bellezza",17,10,2,2
23,"bicicletta","usare il sellino come sgabello",17,10,2,2
23,"borsa","cappello",17,10,2,2
23,"borsa","farci nastri o elastici con i pendenti",17,10,3,3
23,"borsa","fare uno scialle con la pelle o una giacca corta",17,10,3,2
23,"borsa","usare il gancio per fare la fibia di una scarpa o un martello",17,10,4,4
23,"botte","cuccia per animali",17,10,2,3
23,"botte","oggetto di bellezza",17,10,2,2
23,"botte","panca per sedersi",17,10,2,2
23,"botte","tavolo per mangiare",17,10,2,2
23,"bottiglietta","acquario per pesci",17,10,2,2
23,"bottiglietta","borsellino",17,10,3,2
23,"bottiglietta","fare un anello col tappo",17,10,3,2
23,"bottiglietta","manica di plastica",17,10,3,3
23,"bottiglietta","vaso",17,10,2,2
23,"cappello","cestino",17,10,2,2
23,"cappello","cintura col nastro",17,10,3,2
23,"cappello","collana col nastro",17,10,3,3
23,"cappello","scarpe con la paglia",17,10,3,3
23,"cestino","cappello per proteggersi dal sole",17,10,2,2
23,"cestino","oggetto da lavoro",17,10,1,2
23,"cestino","portafrutta",17,10,1,1
23,"cestino","scarpe con la paglia",17,10,3,3
23,"coltello","manico di una bici",17,10,4,3
23,"coltello","oggetto di bellezza",17,10,2,2
23,"coltello","suola di una scarpa",17,10,4,3
23,"coltello","usarlo come chiusura di una borsa",17,10,3,3
23,"cucchiaio","anello",17,10,2,3
23,"cucchiaio","bracciale",17,10,2,2
23,"cucchiaio","manico di una borsa",17,10,4,3
23,"cucchiaio","specchio",17,10,2,2
23,"graffetta","cinturino",17,10,2,3
23,"graffetta","fare dei ganci allungandola",17,10,2,2
23,"graffetta","fare dei gioielli",17,10,2,2
23,"graffetta","fermaglio per capelli",17,10,2,2
23,"graffetta","porta penne",17,10,2,3
23,"graffetta","richello se allungato",17,10,2,3
23,"guanto","borsa",17,10,3,3
23,"guanto","cappello con il tessuto",17,10,3,2
23,"guanto","cuciture per un vestito",17,10,3,3
23,"guanto","ginocchiera",17,10,3,3
23,"guanto","portafogli",17,10,3,2
23,"lampadina","infisso prendendo il gancio",17,10,3,3
23,"lampadina","mini finestra con il vetro",17,10,4,3
23,"lampadina","oggeto di bellezza",17,10,2,3
23,"lampadina","tacco di una scarpa",17,10,3,3
23,"libro","cappello",17,10,2,2
23,"libro","copri pentola",17,10,3,3
23,"libro","porta oggetti",17,10,2,2
23,"libro","ricoprire con i fogi un muro",17,10,2,2
23,"libro","usare i fogli come fazzoletti",17,10,3,3
23,"libro","usare i fogli per farci una borsa",17,10,3,3
23,"martello","collana o bracciale piegandolo",17,10,3,3
23,"martello","farci la chiusura di una borsa col metallo",17,10,3,3
23,"martello","oggetto di bellezza",17,10,2,2
23,"martello","porta cappelli col bastone",17,10,3,3
23,"martello","vite",17,10,2,2
23,"mattone","gradino",17,10,2,2
23,"mattone","porta oggetti",17,10,2,2
23,"mattone","porta posate",17,10,2,2
23,"mattone","zeppa di una scarpa se tagliato",17,10,2,2
24,"accendino","oggetto di design",17,10,2,2
24,"accendino","oggetto per spostare qualcosa di piccolo",17,10,3,3
24,"accetta","oggetto di design",17,10,2,2
24,"accetta","oggetto per tenere ferme delle cose che potrebbero spostarsi con il vento (per esempio fogli o libri)",17,10,2,3
24,"appendino","collana se infilato nella testa e quindi nel collo",17,10,2,2
24,"appendino","oggetto di design",17,10,2,2
24,"appendino","usare l'uncino per scavare o prelevare qualcosa all'interno di fessure piccole e strette",17,10,2,3
24,"aspirapolvere","oggetto di design (se viene pitturato) magari come sedia",17,10,3,3
24,"aspirapolvere","oggetto per spaventare i bambini o animali (a causa del rumore che emette)",17,10,3,2
24,"Attaccapanni","arco",16,10,2,2
24,"Attaccapanni","manubrio",16,10,2,2
24,"Attaccapanni","orecchino",16,10,2,2
24,"Attaccapanni","pescapaperelle al lunapark",16,10,5,4
24,"Attaccapanni","portafoto",16,10,2,2
24,"banana","il sorriso di un simpatico personaggio inventato",17,10,3,2
24,"banana","pistola finta",17,10,2,2
24,"barattolo","bidone della spazzatura in miniatura",17,10,3,3
24,"barattolo","contenitore per oggetti piccoli",17,10,2,2
24,"barattolo","lanterna (se si pone una candela o una luce all'interno)",17,10,3,3
24,"barattolo","oggetto di design",17,10,2,2
24,"barattolo","porta penne",17,10,2,2
24,"barattolo","salvadanaio",17,10,2,2
24,"Barile","bidone",16,10,2,2
24,"Barile","fioriera",16,10,2,2
24,"Barile","nido",16,10,3,3
24,"Barile","portacrocchette",16,10,4,2
24,"Barile","seggiola",16,10,2,2
24,"Barile","tavolo",16,10,2,2
24,"Barile","tunnel da usare con il mio cane",16,10,4,3
24,"bicicletta","oggetto di design",17,10,2,2
24,"borsa","cuscino",17,10,2,2
24,"borsa","vaso di fiiori",17,10,2,2
24,"botte","comodino/comò",17,10,2,2
24,"botte","oggetto di design",17,10,2,2
24,"botte","sgabello",17,10,2,2
24,"botte","strumento a percussione",17,10,2,2
24,"botte","tavolo",17,10,2,2
24,"Bottiglia di plastica","irrigatore",16,10,2,2
24,"Bottiglia di plastica","portacenere",16,10,2,2
24,"Bottiglia di plastica","portafiori",16,10,2,2
24,"Bottiglia di plastica","portamonete",16,10,2,2
24,"Bottiglia di plastica","portasapone",16,10,2,2
24,"bottiglietta","strumento musicale scuotendolo per sentire il rumore dell'acqua che si muove",17,10,2,2
24,"bottiglietta","vaso di fiori",17,10,2,2
24,"cappello","porta oggetti (se rovesciato)",17,10,2,2
24,"cappello","vaso di fiori (se rovesciato)",17,10,2,2
24,"cestino","cuccia per aniamlei (per esempio cani o gatti)",17,10,2,2
24,"coltello","arma di difesa",17,10,1,2
24,"coltello","cacciavite (la parte appuntita)",17,10,2,2
24,"coltello","specchio (la parte argento)",17,10,2,2
24,"cucchiaio","attrezzo per scavare (non materiali duri che potrebbero spezzarlo)",17,10,2,3
24,"cucchiaio","calza scarpe",17,10,3,2
24,"cucchiaio","decorazione sugli abiti",17,10,3,3
24,"cucchiaio","oggetto di design",17,10,2,2
24,"cucchiaio","specchio",17,10,2,2
24,"graffetta","ciondolo (per collane o bracciali)",17,10,2,2
24,"graffetta","oggetto di design",17,10,2,2
24,"graffetta","orecchino",17,10,2,2
24,"graffetta","spilla per capelli",17,10,2,2
24,"graffetta","uncino (se scomposto dalla forma originale)",17,10,2,3
24,"guanto","cappello per animali di piccola taglia",17,10,3,2
24,"guanto","sacchetto per piccoli oggetti",17,10,2,2
24,"lampadina","oggetti di design (anche se non emette luce)",17,10,2,2
24,"Lampadina","bicchiere",16,10,2,2
24,"Lampadina","portacandele",16,10,2,2
24,"Lampadina","portasapone",16,10,3,3
24,"Lampadina","vaso",16,10,2,2
24,"libro","oggetto di design",17,10,2,2
24,"libro","oggetto di difesa",17,10,2,2
24,"libro","rialzo per qualcosa (qualche oggetto per esempio)",17,10,2,2
24,"libro","tavolo per piccoli animali",17,10,3,3
