"ID","prompt","response","set","lab","rater1","rater2","rater3","rater4"
"1755ErJu158","Mülltüte","über die Schuhe ziehen gegen Matsch und Regen",13,8,3,2,2,NA
"1755ErJu158","Seil","als eine Art Hula Hoop Reifen verwenden",13,8,4,3,3,NA
"1755ErJu158","Seil","aus Knoten eine Figur basteln",13,8,3,2,2,NA
"1755ErJu158","Seil","spannen und Bilder daran hängen",13,8,4,3,2,NA
"1755ErJu158","Seil","um eine Stablampe wickeln  (locker)",13,8,3,2,3,NA
"1755ErJu158","Seil","zu Kleidung verarbeiten",13,8,3,3,2,NA
"1757VRAH165","Büroklammer","Anhänger",13,8,2,2,2,NA
"1757VRAH165","Büroklammer","Brosche",13,8,2,2,3,NA
"1757VRAH165","Büroklammer","Buchstaben formen",13,8,3,1,2,NA
"1757VRAH165","Büroklammer","Figuren legen",13,8,2,1,2,NA
"1757VRAH165","Büroklammer","Haarschmuck",13,8,2,1,2,NA
"1757VRAH165","Büroklammer","Herz formen",13,8,2,2,2,NA
"1757VRAH165","Büroklammer","Linien legen",13,8,1,2,2,NA
"1757VRAH165","Büroklammer","Ohrringe",13,8,2,1,2,NA
"1757VRAH165","Mülltüte","anziehen",13,8,3,2,2,NA
"1757VRAH165","Mülltüte","Einkauftüte",13,8,2,1,1,NA
"1757VRAH165","Mülltüte","Geschenk verpacken",13,8,3,3,1,NA
"1757VRAH165","Mülltüte","Handtasche",13,8,3,1,2,NA
"1757VRAH165","Mülltüte","Sackhüpfen",13,8,3,1,3,NA
"1757VRAH165","Mülltüte","Schmuckaufbewahrung",13,8,2,3,2,NA
"1757VRAH165","Mülltüte","Sporttasche",13,8,2,1,2,NA
"1757VRAH165","Mülltüte","über den Kopf ziehen",13,8,2,1,2,NA
"1757VRAH165","Mülltüte","umhängen",13,8,2,2,1,NA
"1757VRAH165","Mülltüte","Unitasche",13,8,2,1,2,NA
"1757VRAH165","Seil","abmessen",13,8,3,4,2,NA
"1757VRAH165","Seil","Accessoire",13,8,2,2,2,NA
"1757VRAH165","Seil","aufhängen",13,8,2,2,1,NA
"1757VRAH165","Seil","balancieren",13,8,3,1,1,NA
"1757VRAH165","Seil","Bilder dran hängen",13,8,3,3,3,NA
"1757VRAH165","Seil","dranhängen",13,8,3,1,1,NA
"1757VRAH165","Seil","drüberspringen",13,8,1,1,1,NA
"1757VRAH165","Seil","erwürgen",13,8,3,2,2,NA
"1757VRAH165","Seil","Figuren legen",13,8,3,1,2,NA
"1757VRAH165","Seil","schwingen",13,8,2,1,1,NA
"1757VRAH165","Seil","Seilhüpfen",13,8,1,1,1,NA
"1757VRAH165","Seil","slacklinen",13,8,3,2,1,NA
"1757VRAH165","Seil","tanzen",13,8,4,2,2,NA
"1757VRAH165","Seil","umbinden",13,8,2,1,1,NA
"1757VRAH165","Seil","umhängen",13,8,2,1,2,NA
"176","haarfoehn","als mikrofon(zum nachspielen von sängern)",12,7,1,1,2,1
"176","haarfoehn","auf kaltstufe verbrennungen kühlen",12,7,2,1,2,1
"176","haarfoehn","statt heizung",12,7,2,1,1,1
"176","haarfoehn","symbolische pistole (ebenfalls zum nach spielen)",12,7,1,2,1,1
"176","haarfoehn","um beim Photograph wind zu erzeugen",12,7,1,2,1,1
"176","haarfoehn","um jemanden umzubringen(in die badewann werfen, klappt im film zumindest)",12,7,1,1,1,1
"176","haarfoehn","zum trocknen von Klamotten",12,7,1,0,1,1
"176","konservendose","armreif",12,7,2,2,2,1
"176","konservendose","aurollen, platt machen und als bild aufhängen",12,7,3,2,3,1
"176","konservendose","blumentopf mit erde drin",12,7,1,1,1,1
"176","konservendose","Blumenvase",12,7,1,1,1,1
"176","konservendose","Fenrohr",12,7,1,2,0,2
"176","konservendose","hut",12,7,2,1,1,1
"176","konservendose","jemanden blenden",12,7,2,2,1,1
"176","konservendose","kleine trommel",12,7,2,1,1,1
"176","konservendose","Telefon(mit schnur verbinden)",12,7,1,1,1,1
"176","konservendose","zum konserven reintun;)",12,7,0,1,1,0
"176","messer","als Pinnwandnadel",12,7,0,1,1,2
"176","messer","als schraubendreher",12,7,1,2,1,1
"176","messer","bei poliertem messer als spiegel",12,7,3,1,0,2
"176","messer","boherer(bei sotzen messern)",12,7,1,1,2,1
"176","messer","improvisierte gabel",12,7,1,1,1,1
"176","messer","tüten öffnen",12,7,0,0,1,0
"176","messer","zum schneiden",12,7,0,0,1,0
"176","messer","zum schnitzen",12,7,1,2,1,1
"1764EIMÄ152","Büroklammer","aneinander ketten",13,8,2,1,2,NA
"1764EIMÄ152","Büroklammer","Bürotackernadeln aus Papier entfernen",13,8,3,3,2,NA
"1764EIMÄ152","Büroklammer","Leute bewerfen",13,8,2,2,3,NA
"1764EIMÄ152","Büroklammer","Männchen basteln",13,8,3,1,2,NA
"1764EIMÄ152","Büroklammer","sortieren (nach Größe, Farbe)",13,8,1,2,2,NA
"1764EIMÄ152","Büroklammer","Staub aus Ritze der Tastatur entfernen",13,8,3,3,2,NA
"1764EIMÄ152","Büroklammer","verlieren",13,8,1,2,1,NA
"1764EIMÄ152","Mülltüte","als Tasche",13,8,1,1,1,NA
"1764EIMÄ152","Mülltüte","aufpusten, zuknoten, knallen lassen",13,8,3,3,3,NA
"1764EIMÄ152","Mülltüte","basteln (zerschneiden)",13,8,1,2,2,NA
"1764EIMÄ152","Mülltüte","Drachen",13,8,4,3,3,NA
"1764EIMÄ152","Mülltüte","Fahrradsattel im Regen abdecken",13,8,2,3,2,NA
"1764EIMÄ152","Mülltüte","im Wind fliegen lassen",13,8,4,3,3,NA
"1764EIMÄ152","Mülltüte","Kostüm basteln",13,8,3,2,2,NA
"1764EIMÄ152","Mülltüte","Pfandflaschen sammeln",13,8,1,1,1,NA
"1764EIMÄ152","Mülltüte","Regenschutz",13,8,3,1,2,NA
"1764EIMÄ152","Mülltüte","Seifenrutsche im Sommer",13,8,4,3,3,NA
"1764EIMÄ152","Seil","abgrenzen",13,8,3,2,1,NA
"1764EIMÄ152","Seil","drüber springen",13,8,1,1,1,NA
"1764EIMÄ152","Seil","etwas ziehen (z.b. Auto abschleppen)",13,8,2,2,1,NA
"1764EIMÄ152","Seil","fesseln",13,8,3,1,2,NA
"1764EIMÄ152","Seil","Fingerspiel bauen",13,8,4,2,2,NA
"1764EIMÄ152","Seil","Gummitwist bauen",13,8,2,4,2,NA
"1764EIMÄ152","Seil","Hund an der Leine",13,8,1,1,1,NA
"1764EIMÄ152","Seil","Kette  basteln",13,8,2,2,2,NA
"1764EIMÄ152","Seil","Knoten rein und dran hochziehen",13,8,2,1,1,NA
"1764EIMÄ152","Seil","Lasso",13,8,4,1,2,NA
"1764EIMÄ152","Seil","Löffelspiel (Löffel am Seil durch Hosenbeine führen)",13,8,4,3,3,NA
"1764EIMÄ152","Seil","schwingen wie Tarzan",13,8,3,2,2,NA
"1764EIMÄ152","Seil","Seilbahn bauen",13,8,3,2,2,NA
"1764EIMÄ152","Seil","Stolperfalle stellen",13,8,3,3,1,NA
"1764EIMÄ152","Seil","würgen",13,8,2,2,2,NA
"1764EIMÄ152","Seil","Zahn rausziehen an der Tür",13,8,4,4,3,NA
"177","haarfoehn","abkühlung im sommer",12,7,2,1,1,1
"177","haarfoehn","fliegen verjagen",12,7,2,1,1,1
"177","haarfoehn","kleidertrocknen",12,7,1,1,1,1
"177","haarfoehn","nagellack trocknen",12,7,1,1,1,1
"177","haarfoehn","staubwegblasen",12,7,2,1,1,2
"177","haarfoehn","sturmfrisuren zaubern",12,7,0,0,1,0
"177","haarfoehn","tortenglasur trocknen",12,7,2,1,1,1
"177","haarfoehn","wie im krimi als mordinstrument",12,7,1,1,1,1
"177","haarfoehn","zur vermeidung partnerschaftlicher diskussionen einschalten",12,7,2,2,3,3
"177","konservendose","aschenbecher",12,7,2,1,1,0
"177","konservendose","auffangbehälter für zielschießen",12,7,1,1,1,1
"177","konservendose","blumenübertopf",12,7,1,1,1,1
"177","konservendose","kette für hochzeitsfahrzeug",12,7,1,1,1,1
"177","konservendose","musikinstrument",12,7,1,1,1,1
"177","konservendose","reißnägelbehälter",12,7,1,1,1,1
"177","konservendose","sparbüchse",12,7,1,2,1,1
"177","konservendose","spiegel",12,7,3,2,2,1
"177","konservendose","wurfgeschoß",12,7,1,1,1,1
"177","messer","abschreckmittel im nachtkastl gegen einbrecher",12,7,2,1,1,0
"177","messer","brieföffnen",12,7,2,1,0,0
"177","messer","käserinde abschälen",12,7,0,1,1,0
"177","messer","kaugummi ablösen",12,7,1,2,1,1
"177","messer","nussknacken",12,7,2,1,1,2
"177","messer","schmutz aus den fußbodenritzen holen",12,7,2,1,1,1
"177","messer","tortnglasur glattstreichen",12,7,0,1,1,1
"177","messer","zielwerfen",12,7,1,1,1,1
"177","messer","zwiebelschälen",12,7,0,0,1,0
"1772teAp170","Büroklammer","als Besteck nutzen",13,8,4,4,4,NA
"1772teAp170","Büroklammer","als Schmuck umfunktionieren",13,8,2,1,2,NA
"1772teAp170","Büroklammer","anstelle von Knöpfen",13,8,3,3,3,NA
"1772teAp170","Büroklammer","zum Essen als Piekser für Käsehappen",13,8,4,3,3,NA
"1772teAp170","Mülltüte","als Kleidung nutzen",13,8,3,2,2,NA
"1772teAp170","Mülltüte","als Stuhlüberzug nutzen",13,8,4,2,2,NA
"1772teAp170","Mülltüte","aufblasen zumachen und Ball spielen damit",13,8,5,3,3,NA
"1772teAp170","Mülltüte","Musikmachen damit, durch Rascheln oder auf bestimmte Art draufblasen",13,8,4,4,3,NA
"1772teAp170","Seil","als Sitzgelegenheit nützen, wenn aufgespannt",13,8,4,3,3,NA
"1772teAp170","Seil","Apfel von Baum holen",13,8,4,3,2,NA
"1772teAp170","Seil","sich anziehen damit",13,8,3,3,3,NA
"1772teAp170","Seil","Wäsche aufhängen",13,8,2,2,2,NA
"1779THJU168","Büroklammer","Art Lineal/ Messwerkzeug",13,8,4,2,2,NA
"1779THJU168","Büroklammer","Brieföffner",13,8,2,3,2,NA
"1779THJU168","Büroklammer","Lesezeichen",13,8,1,2,3,NA
"1779THJU168","Büroklammer","Mittel zum Drücken von Resettasten",13,8,3,3,2,NA
"1779THJU168","Büroklammer","Nadel, nach dem Auffalten",13,8,4,2,2,NA
"1779THJU168","Mülltüte","Art Fallschirm",13,8,5,4,3,NA
"1779THJU168","Mülltüte","Aufbewahrung für Stofftiere",13,8,3,1,2,NA
"1779THJU168","Mülltüte","Behälter für die Bettdecke",13,8,3,3,2,NA
"1779THJU168","Mülltüte","Einkaufstüte",13,8,2,1,1,NA
"1779THJU168","Mülltüte","Regenschutz",13,8,3,2,2,NA
"1779THJU168","Mülltüte","Regenschutz des Fahrradsattels",13,8,3,1,2,NA
"1779THJU168","Mülltüte","Schutz für Hände beim Saubermachen",13,8,4,3,2,NA
"1779THJU168","Seil","Armband",13,8,2,2,2,NA
"1779THJU168","Seil","Fessel",13,8,3,2,2,NA
"1779THJU168","Seil","Grenzziehung zwischen zwei Spielfeldern",13,8,2,2,2,NA
"1779THJU168","Seil","Kette",13,8,2,2,2,NA
"1779THJU168","Seil","Lasso",13,8,4,1,1,NA
"1779THJU168","Seil","Maßband",13,8,3,4,2,NA
"1779THJU168","Seil","Sprungseil",13,8,1,1,1,NA
"1779THJU168","Seil","Telefonschnur",13,8,4,3,3,NA
"1779THJU168","Seil","Türstopper",13,8,5,4,3,NA
"1779THJU168","Seil","Verschluss für Tüten",13,8,3,3,2,NA
"1779THJU168","Seil","Wäscheleine",13,8,3,2,2,NA
"178","haarfoehn","als geräuschkulisse in einem film",12,7,1,1,1,1
"178","haarfoehn","als heizung",12,7,2,1,1,1
"178","haarfoehn","als umfunktionierter staubsauger",12,7,2,2,2,2
"178","haarfoehn","als wäschetrockner",12,7,1,0,1,1
"178","haarfoehn","als windmaschine",12,7,1,1,1,1
"178","haarfoehn","statt toilettenpapier",12,7,0,2,0,1
"178","haarfoehn","zum dekorieren einer frisch gestrichenen wand mit farbe",12,7,0,0,2,1
"178","haarfoehn","zum trocknen der lackierten fingernägel",12,7,1,0,1,1
"178","konservendose","als aufbewahrungsdose",12,7,0,1,0,0
"178","konservendose","als baumaterial für ein haus",12,7,1,1,1,1
"178","konservendose","als glas",12,7,1,1,1,1
"178","konservendose","als hundespielzeug",12,7,1,1,1,1
"178","konservendose","als hut",12,7,2,1,1,1
"178","konservendose","als klopapierhalter",12,7,3,2,2,1
"178","konservendose","als mobile",12,7,3,1,1,1
"178","konservendose","als schneckenfalle",12,7,1,1,1,1
"178","konservendose","als stiftehalter",12,7,1,1,1,1
"178","konservendose","als tablettenbehälter",12,7,0,1,1,1
"178","konservendose","als zahnputzbecher",12,7,1,1,1,1
"178","konservendose","butterdose",12,7,2,2,0,1
"178","konservendose","haus für mäuse",12,7,1,2,1,1
"178","messer","als besteck",12,7,0,0,1,0
"178","messer","als beweisstück",12,7,3,2,1,2
"178","messer","als mordwaffe",12,7,0,0,1,0
"178","messer","als schere",12,7,1,1,1,1
"178","messer","als schlüssel",12,7,0,1,1,1
"178","messer","als schreibwerkzeug im sand",12,7,1,1,1,1
"178","messer","als spachtel",12,7,2,1,1,2
"178","messer","als spiegel",12,7,3,1,1,2
"178","messer","zum rasieren",12,7,2,2,1,2
"178","messer","zum schneiden",12,7,0,0,1,0
"178","messer","zum umrühren",12,7,0,1,1,1
"1783INJU160","Büroklammer","als Nadel",13,8,3,2,3,NA
"1783INJU160","Büroklammer","Kette basteln",13,8,2,1,2,NA
"1783INJU160","Büroklammer","um ein Ei anzustechen",13,8,5,3,3,NA
"1783INJU160","Büroklammer","um Simkarten aus dem Handy zu bekommen",13,8,3,3,3,NA
"1783INJU160","Büroklammer","zum Fingernägel reinigen",13,8,3,2,3,NA
"1783INJU160","Büroklammer","zum Zusammenhalten von Blättern",13,8,1,1,1,NA
"1783INJU160","Mülltüte","Aufbewahrung für Gegenstände",13,8,2,1,1,NA
"1783INJU160","Mülltüte","Mordwaffe",13,8,2,2,2,NA
"1783INJU160","Mülltüte","Müll entsorgen",13,8,1,1,1,NA
"1783INJU160","Mülltüte","Regenschutz",13,8,3,1,2,NA
"1783INJU160","Mülltüte","Staubschutz",13,8,3,1,2,NA
"1783INJU160","Seil","als Docht",13,8,4,3,3,NA
"1783INJU160","Seil","als Sicherung beim Klettern",13,8,2,1,1,NA
"1783INJU160","Seil","zum absperren",13,8,3,2,1,NA
"1783INJU160","Seil","zum balancieren",13,8,3,1,1,NA
"1783INJU160","Seil","zum fangen von Kühen",13,8,4,3,2,NA
"1783INJU160","Seil","zum festbinden",13,8,2,1,1,NA
"1783INJU160","Seil","zum Grenzen markieren",13,8,3,2,2,NA
"1783INJU160","Seil","zum hochklettern",13,8,2,1,1,NA
"1783INJU160","Seil","zum Seil springen",13,8,1,1,1,NA
"1783INJU160","Seil","zum seiltanzen",13,8,2,1,1,NA
"1783INJU160","Seil","zum tauziehen",13,8,1,2,1,NA
"179","haarfoehn","als lasso",12,7,1,2,2,2
"179","haarfoehn","als mordgerät",12,7,1,1,1,1
"179","haarfoehn","am seil sich erhängen",12,7,1,2,1,1
"179","haarfoehn","die bestandteile einzeln verwenden",12,7,1,1,0,0
"179","haarfoehn","fesseln",12,7,1,1,1,1
"179","haarfoehn","fönen",12,7,0,0,0,0
"179","haarfoehn","für plastikmüll",12,7,1,0,0,0
"179","haarfoehn","um die hose zu trocknen",12,7,1,1,1,1
"179","haarfoehn","um die vignette abzulösen",12,7,1,2,1,2
"179","haarfoehn","um wachs aus einem stoff zu bringen",12,7,1,0,1,2
"179","konservendose","als kunstobjekt",12,7,1,1,1,2
"179","konservendose","als trainingsgerät",12,7,1,1,2,2
"179","konservendose","dosen öffnen",12,7,1,1,1,0
"179","konservendose","ein loch bohren",12,7,1,1,1,1
"179","konservendose","kind winkel erklären",12,7,2,3,2,1
"179","konservendose","nagel einschlagen",12,7,3,1,1,1
"179","konservendose","ohrenreinigen",12,7,2,1,0,2
"179","konservendose","schädel einschlgen",12,7,0,1,1,1
"179","konservendose","winkel messen",12,7,2,2,0,2
"179","konservendose","wurfgerät",12,7,1,1,1,1
"179","messer","ausweiden",12,7,0,1,1,0
"179","messer","jonglieren",12,7,2,2,2,2
"179","messer","kochen",12,7,0,0,1,0
"179","messer","kunst produzieren",12,7,0,1,1,1
"179","messer","nägel ausputzen",12,7,2,1,1,1
"179","messer","schraube reindrehen",12,7,1,2,1,1
"179","messer","selbstmord",12,7,1,1,1,0
"179","messer","stoff zerschneiden",12,7,0,1,1,1
"179","messer","töten",12,7,0,0,1,0
"179","messer","werfen",12,7,1,1,1,0
"179","messer","zum schutz",12,7,0,0,1,0
"1793NENO187","Büroklammer","kratzen",13,8,3,2,2,NA
"1793NENO187","Büroklammer","Munition(+Gummiband)",13,8,3,2,3,NA
"1793NENO187","Büroklammer","Resetknopf erreichen",13,8,3,3,3,NA
"1793NENO187","Büroklammer","Schloss knacken",13,8,3,2,2,NA
"1793NENO187","Büroklammer","stechen",13,8,2,2,2,NA
"1793NENO187","Büroklammer","zu etwas anderem verbiegen",13,8,2,2,2,NA
"1793NENO187","Mülltüte","Kunstobjekt",13,8,2,2,2,NA
"1793NENO187","Mülltüte","Luftballon",13,8,4,3,3,NA
"1793NENO187","Mülltüte","Mordwaffe",13,8,2,2,2,NA
"1793NENO187","Mülltüte","Regenhose",13,8,3,2,2,NA
"1793NENO187","Mülltüte","Regenmantel",13,8,4,1,2,NA
"1793NENO187","Mülltüte","Reisetasche",13,8,1,1,2,NA
"1793NENO187","Mülltüte","Requisite",13,8,3,3,2,NA
"1793NENO187","Mülltüte","Riesenwasserbombe",13,8,5,4,3,NA
"1793NENO187","Mülltüte","Winddrachen",13,8,4,3,2,NA
"1793NENO187","Seil","als Gürtel",13,8,3,2,2,NA
"1793NENO187","Seil","als Kleiderstange",13,8,3,4,2,NA
"1793NENO187","Seil","als Schmuck",13,8,2,2,2,NA
"1793NENO187","Seil","Bierflasche öffnen",13,8,4,4,3,NA
"1793NENO187","Seil","eine Katze ärgern",13,8,3,4,2,NA
"1793NENO187","Seil","fesseln",13,8,3,1,2,NA
"1793NENO187","Seil","Längenmaß",13,8,4,4,2,NA
"1793NENO187","Seil","Peitsche",13,8,4,2,2,NA
"1793NENO187","Seil","tauziehen",13,8,1,2,1,NA
"1793NENO187","Seil","Wäsche aufhängen",13,8,3,2,2,NA
"1799ETJU156","Büroklammer","als Dietrich",13,8,3,2,2,NA
"1799ETJU156","Büroklammer","als Gabel/ Pieks",13,8,5,3,3,NA
"1799ETJU156","Büroklammer","als Haarklammer",13,8,2,1,3,NA
"1799ETJU156","Büroklammer","als Lesezeichen",13,8,1,2,3,NA
"1799ETJU156","Büroklammer","als Pfeil",13,8,4,2,3,NA
"1799ETJU156","Büroklammer","als Ring",13,8,2,1,2,NA
"1799ETJU156","Büroklammer","als Schwert/ Degen",13,8,4,3,3,NA
"1799ETJU156","Büroklammer","als Zahnstocher",13,8,2,2,1,NA
"1799ETJU156","Büroklammer","mehrere Büroklammern zu einem Kleid zusammenstecken",13,8,4,3,3,NA
"1799ETJU156","Mülltüte","als gelben Sack",13,8,1,1,2,NA
"1799ETJU156","Mülltüte","als Kulturbeutel",13,8,3,1,2,NA
"1799ETJU156","Mülltüte","als Wäschesack",13,8,2,2,2,NA
"1799ETJU156","Mülltüte","Dekoration",13,8,2,2,2,NA
"1799ETJU156","Mülltüte","Einkauftüte",13,8,1,1,1,NA
"1799ETJU156","Mülltüte","Heißluftballon",13,8,5,4,3,NA
"1799ETJU156","Mülltüte","Kopfbedeckung",13,8,3,2,2,NA
"1799ETJU156","Mülltüte","Luftballon",13,8,4,3,3,NA
"1799ETJU156","Mülltüte","Oberteil",13,8,4,3,2,NA
"1799ETJU156","Mülltüte","Rock",13,8,3,2,2,NA
"1799ETJU156","Seil","als Brillengestell",13,8,5,4,3,NA
"1799ETJU156","Seil","als Kette",13,8,2,2,2,NA
"1799ETJU156","Seil","anziehen",13,8,2,1,2,NA
"1799ETJU156","Seil","Kopfschmuck",13,8,3,3,2,NA
"1799ETJU156","Seil","Lampe dran aufhängen",13,8,3,3,2,NA
"1799ETJU156","Seil","zum putzen",13,8,3,3,3,NA
"1799ETJU156","Seil","zum Spinnenweben weghauen",13,8,4,3,3,NA
"18","Axt","baum fällen",14,8,1,1,1,NA
"18","Axt","hacken",14,8,1,1,1,NA
"18","Axt","kämpfen",14,8,3,1,2,NA
"18","Axt","schleifen",14,8,2,1,2,NA
"18","Axt","schmieden",14,8,2,1,3,NA
"18","Axt","spalten",14,8,1,1,1,NA
"18","Axt","werfen",14,8,2,1,2,NA
"18","Bett","aufbauen",14,8,1,1,1,NA
"18","Bett","beziehen",14,8,1,1,1,NA
"18","Bett","entspannen",14,8,1,1,1,NA
"18","Bett","lackieren",14,8,2,1,2,NA
"18","Bett","machen",14,8,1,1,1,NA
"18","Bett","schlafen",14,8,1,1,1,NA
"18","Bett","sitzen",14,8,1,1,1,NA
"18","Bett","träumen",14,8,2,1,3,NA
"18","Bett","umstellen",14,8,1,1,1,NA
"18","Bett","unordentlich machen",14,8,1,1,3,NA
"18","Erbse","fühlen",14,8,2,1,3,NA
"18","Erbse","Kissen füllen",14,8,3,3,3,NA
"18","Erbse","kochen",14,8,1,1,1,NA
"18","Erbse","mit Schleuder schießen",14,8,2,3,3,NA
"18","Erbse","mörsern",14,8,2,1,1,NA
"18","Erbse","pflanzen",14,8,1,1,3,NA
"18","Erbse","schnipsen",14,8,2,2,3,NA
"18","Erbse","zählen",14,8,3,1,2,NA
"18","Erbse","zerdrücken",14,8,1,1,2,NA
"18","Flöte","blasen",14,8,1,1,1,NA
"18","Flöte","jonglieren",14,8,4,2,2,NA
"18","Flöte","lernen",14,8,1,1,1,NA
"18","Flöte","putzen",14,8,1,1,1,NA
"18","Flöte","schnitzen",14,8,3,1,2,NA
"18","Flöte","spielen",14,8,1,1,1,NA
"18","Flöte","tragen",14,8,1,1,1,NA
"18","Flöte","üben",14,8,1,1,1,NA
"18","Flöte","wachsen",14,8,2,1,2,NA
"18","Geige","auf Hand balancieren",14,8,3,1,3,NA
"18","Geige","bauen",14,8,1,1,1,NA
"18","Geige","besaiten",14,8,2,1,2,NA
"18","Geige","erste Geige spielen",14,8,3,2,3,NA
"18","Geige","Holz altern lassen",14,8,1,2,4,NA
"18","Geige","lackieren",14,8,2,1,2,NA
"18","Geige","schlagen",14,8,2,1,2,NA
"18","Geige","spielen",14,8,1,1,1,NA
"18","Geige","stimmen",14,8,1,1,2,NA
"18","Geige","zerschlagen",14,8,1,1,2,NA
"18","Geige","zupfen",14,8,1,2,2,NA
"18","Gurke","einlegen",14,8,1,2,2,NA
"18","Gurke","in Blütenform schnitzen",14,8,2,2,3,NA
"18","Gurke","in Mikrowelle stecken, um zu sehen, was passiert",14,8,3,2,3,NA
"18","Gurke","kochen",14,8,1,1,2,NA
"18","haarfoehn","Abtauhilfe",12,7,1,2,1,1
"18","haarfoehn","Aufblashilfe",12,7,1,2,0,1
"18","haarfoehn","Grillanzünder",12,7,1,1,1,2
"18","haarfoehn","Schuhheizung",12,7,2,1,2,1
"18","haarfoehn","Staubgebläse",12,7,1,1,1,2
"18","haarfoehn","Trockner",12,7,1,1,0,1
"18","haarfoehn","Ventilator",12,7,3,2,2,1
"18","haarfoehn","Wärmestrahler",12,7,1,1,1,1
"18","konservendose","Mausefalle",12,7,1,2,2,2
"18","konservendose","Nudelholz",12,7,2,2,1,1
"18","konservendose","Schnurtelefon",12,7,1,1,1,1
"18","konservendose","Sparbüchse",12,7,1,2,1,1
"18","konservendose","Stiftehalter",12,7,1,1,1,1
"18","konservendose","Trommel",12,7,1,1,1,1
"18","konservendose","Versteck",12,7,1,1,1,1
"18","konservendose","Wurfgeschoss",12,7,1,1,1,1
"18","konservendose","Zeichenschablone",12,7,1,1,1,1
"18","messer","Brieföffner",12,7,2,1,0,0
"18","messer","Flaschenöffner",12,7,1,1,1,1
"18","messer","Hammer",12,7,2,2,1,1
"18","messer","Nussknacker",12,7,2,1,1,2
"18","messer","Schaufel",12,7,1,1,1,1
"18","messer","Schneiden",12,7,0,0,1,0
"18","messer","Schraubenzieher",12,7,1,2,1,1
"18","messer","Spatel",12,7,2,1,1,1
"18","messer","Spiegel",12,7,3,1,1,2
"18","messer","Waffe",12,7,0,0,1,0
"18","messer","Wurfgeschoss",12,7,1,1,1,0
"18","Paprika","blanchieren",14,8,1,2,2,NA
"18","Paprika","füllen",14,8,1,1,2,NA
"18","Paprika","Gesicht rein schnitzen",14,8,3,3,3,NA
"18","Paprika","riechen",14,8,2,1,1,NA
"18","Paprika","schälen",14,8,1,1,1,NA
"18","Paprika","zum würzen verwenden",14,8,3,2,2,NA
"18","Säge","biegen",14,8,2,1,2,NA
"18","Säge","Eisskulptur machen",14,8,4,3,5,NA
"18","Säge","härten",14,8,2,1,3,NA
"18","Säge","härten",14,8,2,1,3,NA
"18","Säge","härten",14,8,2,1,3,NA
"18","Säge","im Wettkampf benutzen",14,8,2,2,2,NA
"18","Säge","kaufen",14,8,1,1,1,NA
"18","Säge","Kunst aus Holz herstellen",14,8,3,2,2,NA
"18","Säge","maschinell produzieren",14,8,3,1,3,NA
"18","Säge","Metall schneiden",14,8,1,1,3,NA
"18","Säge","metaphorisches Schlafgeräusch in Comics",14,8,5,4,5,NA
"18","Säge","rosten",14,8,2,1,2,NA
"18","Säge","sägen",14,8,1,1,1,NA
"18","Schaufel","Grab ausheben",14,8,1,2,2,NA
"18","Schaufel","schatz ausgraben",14,8,1,2,3,NA
"18","Schaufel","wasser transportieren",14,8,3,2,3,NA
"18","Schrank","Handstand gegen machen",14,8,3,2,3,NA
"18","Schrank","Schrankbett ausklappen",14,8,2,2,2,NA
"18","Schrank","schreinern",14,8,2,2,3,NA
"18","Schrank","verbrennen",14,8,2,1,2,NA
"18","Stuhl","heben",14,8,1,1,2,NA
"18","Stuhl","kaufen",14,8,1,1,1,NA
"18","Stuhl","kippeln",14,8,1,2,1,NA
"18","Stuhl","mitbringen",14,8,1,1,1,NA
"18","Stuhl","polstern",14,8,2,1,2,NA
"18","Stuhl","schieben",14,8,1,1,1,NA
