"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_Brouette","Orig_avrg","CSE","CPI","Openness","Gender","Nationality","Age"
100,"brouette","brouette en tant que table",10,6,3,2,2,3,5,4,1.55555555533333,1.6666666666,1.611111110966665,3.3333333333333335,2.8,4.3,"F","Française",20
101,"ceinture","pour fermer un classeur trop épais",10,6,2,2,2,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
101,"ceinture","à porter comme un bracelet",10,6,3,1,1,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
101,"ceinture","pour suspendre des photos",10,6,3,1,3,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
101,"brouette","à utiliser comme pot de fleur",10,6,2,1,1,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
101,"brouette","pour transporter ses courses à la place d'un cadi",10,6,2,1,1,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
101,"brouette","mettre un coussin dedans et l'utiliser comme fauteuil",10,6,3,2,2,3,3,3,2,1.66666666633333,1.833333333166665,3.8333333333333335,2.4,3.8,"F","Française",17
102,"ceinture","Attacher des personnes",10,6,2,1,1,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
102,"ceinture","Objet sexuel",10,6,1,1,2,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
102,"ceinture","Fouet",10,6,1,1,1,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
102,"brouette","Transporter : Faire des courses entre ami",10,6,1,1,1,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
102,"brouette","Dormir",10,6,2,3,2,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
102,"brouette","Siège",10,6,2,1,1,3,3,3,1.222222222,1.55555555533333,1.388888888666665,4.333333333333333,4.6,4.1,"M","Française",22
103,"ceinture","la suspendre et faire grimper du lierre dessus",10,6,3,4,4,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
103,"ceinture","faire des cales pour un meuble bancal",10,6,2,3,4,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
103,"ceinture","pour que les vêtements prennent moins de place dans une valise",10,6,3,2,2,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
103,"brouette","l'utiliser pour faire un compost ?",10,6,3,1,4,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
103,"brouette","jeux pour enfants (se pousser)",10,6,1,1,1,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
103,"brouette","en faire un fauteuil/hamac avec des coussins !",10,6,2,3,3,3,3,3,3,2.11111111133333,2.5555555556666647,3,4.4,4.1,"F","Française",20
104,"ceinture","Maintenir une pile de planches sur une brouette",10,6,1,1,4,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"ceinture","Servir de porte écharpes",10,6,2,1,4,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"ceinture","Maintenir des cartons entre eux",10,6,2,1,1,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"ceinture","Mesurer des objets",10,6,3,2,3,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"ceinture","Accrocher des ustensiles de cuisine",10,6,3,4,2,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"ceinture","Décapsuler une bière",10,6,3,4,4,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
104,"brouette","Transporter un flemmard",10,6,2,4,3,6,1,3.5,2.5,3,2.75,4.333333333333333,4.8,4,"F","Française",26
105,"ceinture","pour faire un garrot",10,6,2,1,1,2,3,2.5,1.333333333,3,2.1666666665,2.8333333333333335,3,3.2,"F","Française",28
105,"ceinture","attacher les mains de quelqu'un",10,6,2,1,1,2,3,2.5,1.333333333,3,2.1666666665,2.8333333333333335,3,3.2,"F","Française",28
105,"brouette","Jouer du djembé",10,6,3,5,5,2,3,2.5,1.333333333,3,2.1666666665,2.8333333333333335,3,3.2,"F","Française",28
105,"brouette","Promener des enfants",10,6,1,1,1,2,3,2.5,1.333333333,3,2.1666666665,2.8333333333333335,3,3.2,"F","Française",28
105,"brouette","Faire une chasse au trésor avec des objets volumineux à récupérer à chaque étape",10,6,3,4,4,2,3,2.5,1.333333333,3,2.1666666665,2.8333333333333335,3,3.2,"F","Française",28
106,"ceinture","Fouetter",10,6,1,1,1,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"ceinture","Faire pendre sur un vêtement (peu importe la zone)",10,6,2,2,2,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"ceinture","En faire un long bracelet",10,6,3,1,2,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"ceinture","En collier/laisse",10,6,2,1,1,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"brouette","Objet de décoration voire d'art contemporain",10,6,2,1,3,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"brouette","Mettre un enfant dedans pour jouer comme si c'était une voiture",10,6,1,1,2,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"brouette","Retourner et en faire une table en posant une planche sur ses pieds",10,6,3,2,3,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
106,"brouette","Se cacher",10,6,2,1,3,4,4,4,1.58333333325,2,1.7916666666249998,3.3333333333333335,4.2,4.5,"M","Française",22
107,"ceinture","S'attacher",10,6,1,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Frapper quelqu'un",10,6,1,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Attacher quelque chose",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Promener le chien",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Suspendre des objets",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Maintenir une porte fermée",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Guirlande de Noël",10,6,3,2,3,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Banderoles",10,6,2,3,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"ceinture","Décoration",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Faire un bruitage de film d'horreur",10,6,4,5,4,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Porter des choses",10,6,1,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Décoration",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Pot de fleur",10,6,3,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Cachette",10,6,3,2,2,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Lit",10,6,3,2,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Poubelle",10,6,2,1,2,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Fauteuil",10,6,2,1,1,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
107,"brouette","Fauteuil roulant",10,6,3,2,3,9,9,9,1.48148148133333,2.037037037,1.7592592591666651,3.6666666666666665,3.6,3.8,"F","Française",18
108,"ceinture","Manger",10,6,3,2,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","Sauter",10,6,2,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","couper",10,6,4,4,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","scier",10,6,4,4,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","serrer",10,6,1,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","lancer",10,6,2,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","encercler",10,6,2,2,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","tenir",10,6,2,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","fermer",10,6,1,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","tenir les cheveux",10,6,3,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","servir de serre tête",10,6,3,1,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","fermer un sac avec",10,6,1,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","jouer à la corde à sauter",10,6,2,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","étendre le linge dessus",10,6,1,2,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"ceinture","peindre",10,6,3,2,3,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","Servir de poulie en la retournant",10,6,3,1,4,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","Dormir dedans",10,6,2,3,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","faire des but avec un panier de basket",10,6,3,4,4,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","sauter dedans",10,6,2,1,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","ranger ses vêtements dedans",10,6,3,1,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","range ses papiers dedans",10,6,2,1,3,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","ranger ses jouets",10,6,2,1,3,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","faire ses devoirs dedans",10,6,3,5,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","faire un plat dedans",10,6,3,4,3,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","boire dedans",10,6,2,1,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","danser dedans",10,6,3,5,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","prendre son bain dedans",10,6,3,1,1,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
108,"brouette","jouer à la console dedans",10,6,3,1,2,15,13,14,1.75555555553333,2.43589743592308,2.095726495728205,2.8333333333333335,2.4,2.5,"F","Française",34
109,"ceinture","Taper",10,6,1,1,1,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"ceinture","Étendre du linge",10,6,1,2,2,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"brouette","Cabane",10,6,3,2,2,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"brouette","Remorque",10,6,1,1,3,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"brouette","Piège pour animaux",10,6,3,1,3,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"brouette","Baignoire/piscine",10,6,2,2,2,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
109,"brouette","Couvercle",10,6,3,4,2,2,5,3.5,1.3333333335,2.2666666666,1.8000000000499998,3.1666666666666665,2.8,2.5,"M","Française",21
110,"ceinture","Attacher des rideaux",10,6,4,1,3,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
110,"ceinture","Objet de décoration",10,6,3,1,1,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
110,"brouette","Jeu de pousser quelqu'un (course)",10,6,1,1,1,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
110,"brouette","Pot de fleur - jardinière",10,6,3,1,2,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
110,"brouette","Aquarium pour poisson",10,6,3,2,3,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
110,"brouette","Décoration",10,6,2,1,1,2,4,3,2.166666667,1.75,1.9583333335,3.3333333333333335,4,4,"F","Française",24
111,"ceinture","Nouer lier",10,6,2,1,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"ceinture","Barricades",10,6,3,4,3,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Jardin",10,6,1,1,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Porter le courrier",10,6,2,1,2,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Porter le deutschemark",10,6,2,3,4,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Jouer avec des enfants",10,6,1,1,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","transporter",10,6,1,1,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Admirer",10,6,2,5,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
111,"brouette","Pot de fleur",10,6,3,1,1,2,7,4.5,2.333333333,1.71428571442857,2.0238095237142852,4.5,5,4.6,"F","Française",43
112,"ceinture","Laisse",10,6,3,1,1,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"ceinture","Corde à sauter",10,6,3,1,1,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"ceinture","Poignée de sac",10,6,1,1,1,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"ceinture","Lasso",10,6,2,1,2,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"brouette","Jardinière à fleurs",10,6,2,1,1,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"brouette","Fauteuil",10,6,2,1,1,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"brouette","Mini piscine",10,6,3,1,2,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
112,"brouette","Aquarium",10,6,3,2,3,4,4,4,1.50000000025,1.83333333325,1.6666666667499999,3.6666666666666665,3.6,4.5,"F","Française",47
113,"ceinture","Se la mettre sur l'oreille",10,6,3,3,4,1,0,0.5,3.333333333,NA,3.333333333,3.6666666666666665,3,3.7,"F","Française",42
113,"brouette",NA,10,6,NA,NA,NA,1,0,0.5,3.333333333,NA,3.333333333,3.6666666666666665,3,3.7,"F","Française",42
114,"ceinture","Se pendre",10,6,1,1,2,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"ceinture","Faire des trous avec l aiguille",10,6,2,3,4,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"ceinture","Se fouetter",10,6,2,1,1,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"ceinture","Mesurer",10,6,3,1,2,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"ceinture","Un garrot",10,6,2,1,1,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"ceinture","Tendeur",10,6,4,1,3,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Course",10,6,1,1,1,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Transporter des choses",10,6,1,1,1,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Poussette",10,6,2,1,2,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Jeu",10,6,1,1,1,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Marche pied",10,6,3,1,2,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
114,"brouette","Cachette",10,6,3,2,2,6,6,6,1.94444444433333,1.5,1.722222222166665,3.3333333333333335,2.8,3.5,"F","Française",30
115,"ceinture","Bracelet",10,6,3,1,1,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Collier",10,6,2,1,1,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Comme anse de sac",10,6,1,1,1,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Comme laisse de chien",10,6,3,1,1,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Pour taper",10,6,2,1,1,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Pour attraper (comme un lasso)",10,6,2,1,2,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Mesurer une distance entre deux objets",10,6,3,2,3,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Poser des objets chauds dessus",10,6,3,2,4,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"ceinture","Deux personnes tiennent une ceinture et une s’assoit",10,6,3,4,4,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"brouette","Pilier",10,6,3,2,2,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"brouette","Transport de personne handicapée",10,6,2,2,3,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"brouette","Chapeau",10,6,3,4,3,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
115,"brouette","Poser un appareil photo dessus pour une photo de groupe",10,6,3,5,4,9,7,8,2.00000000011111,2.90476190457143,2.4523809523412696,4,5,4.3,"F","Française",18
