"ID","prompt","response","set","lab","lp","order","rater1","rater2","rater3","rater4","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","visual","music","dance","archit","writing","humor","discov","science","theatre","culinary","caq","iq_all","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
453390,"sznurek","naszyjnik",19,11,439,"p2",3,NA,2,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","skakanka",19,11,440,"p3",3,NA,2,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","zabawka",19,11,441,"p4",2,NA,3,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","do dekoracji",19,11,442,"p5",3,NA,3,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","jako gumka do włosow",19,11,443,"p6",3,NA,2,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","jako pasek",19,11,444,"p7",1,NA,2,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
453390,"sznurek","sznurowadło",19,11,445,"p8",1,NA,2,NA,2.2,3.5,3.5,3.3,4,5.75,5.25,4.75,3.8,4.666666666666667,0.18181818181818182,1,0,0,0,4,1,0,3,0,1,10,8,2.3978952727983707,3.6363636363636362,3.4545454545454546,2.4,1.5555555555555556,2.5555555555555554,28,25,20,29,32
454003,"sznurek","nakleić na tekturę formując kształty i wykonać w ten sposób obraz",19,11,455,"p1",3,NA,4,NA,2.9,3.8,4.2,4.3,3.3,3.75,1.75,3,3.6,4.166666666666667,0,0,0,0,0,1,0,0,1,0,0,2,4,1.0986122886681098,3,2.4545454545454546,1.2,1,1.7777777777777777,16,20,25,23.5,43
454214,"sznurek","Do zaplecenia warkocza z niego.",19,11,95,"p1",3,NA,3,NA,1.5,3.7,2.7,4.1,2.3,1.75,1.75,1.5,2,2,0,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,2.1818181818181817,2.4545454545454546,2.1,2.111111111111111,2.111111111111111,14,20,30.5,30,36
454478,"sznurek","do prania",19,11,13,"p1",1,NA,2,NA,3.1,3.1,3.1,3.2,3.3,5,3.25,3.25,4.8,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,3,3,17,61,60,61.5,43
454909,"sznurek","do ozdobienia wazonu",19,11,361,"p1",2,NA,3,NA,3.8,4.1,4.6,2.8,3.7,2.75,1.75,3.75,4.8,5.166666666666667,0.15151515151515152,0,0,0,0,0,0,0,0,0,1,1,8,0.6931471805599453,3.3636363636363638,3.3636363636363638,2.6,2.4444444444444446,3,23,57,54,27,32
455513,"sznurek","do związania włosów",19,11,189,"p1",2,NA,2,NA,4.4,3.6,3.7,2.9,3.8,3,1.75,4,3.6,3.8333333333333335,0,0,0,0,1,1,1,1,1,0,1,6,4,1.9459101490553132,3.8181818181818183,3.5454545454545454,2.3,2.888888888888889,3.111111111111111,23,69,63.5,55.5,27
455513,"sznurek","pasek",19,11,190,"p2",1,NA,2,NA,4.4,3.6,3.7,2.9,3.8,3,1.75,4,3.6,3.8333333333333335,0,0,0,0,1,1,1,1,1,0,1,6,4,1.9459101490553132,3.8181818181818183,3.5454545454545454,2.3,2.888888888888889,3.111111111111111,23,69,63.5,55.5,27
455541,"sznurek","ozdoba",19,11,224,"p1",1,NA,3,NA,3.2,4,3.6,2.8,3.5,4.25,4.5,4.25,6,6,0.09090909090909091,0,0,0,0,0,1,0,0,0,5,6,2,1.9459101490553132,3.727272727272727,3.8181818181818183,2.1,2.4444444444444446,2.4444444444444446,23,53,53,86,36
456607,"sznurek","do robienia sztuczek magicznych",19,11,524,"p1",5,NA,5,NA,3.7,4.1,4.2,1.9,4.2,5.5,4,1,5,5.166666666666667,0.24242424242424243,5,0,0,0,0,2,3,1,0,0,11,3,2.4849066497880004,3.727272727272727,3.8181818181818183,1.3,3.2222222222222223,3.5555555555555554,27,45,55,55.5,32
456607,"sznurek","do podtrzymania oberwanych drzwi w samochodzie",19,11,525,"p2",5,NA,4,NA,3.7,4.1,4.2,1.9,4.2,5.5,4,1,5,5.166666666666667,0.24242424242424243,5,0,0,0,0,2,3,1,0,0,11,3,2.4849066497880004,3.727272727272727,3.8181818181818183,1.3,3.2222222222222223,3.5555555555555554,27,45,55,55.5,32
456607,"sznurek","jako temblak",19,11,526,"p3",4,NA,4,NA,3.7,4.1,4.2,1.9,4.2,5.5,4,1,5,5.166666666666667,0.24242424242424243,5,0,0,0,0,2,3,1,0,0,11,3,2.4849066497880004,3.727272727272727,3.8181818181818183,1.3,3.2222222222222223,3.5555555555555554,27,45,55,55.5,32
456607,"sznurek","jako zabawka dla kota i psa",19,11,527,"p4",2,NA,3,NA,3.7,4.1,4.2,1.9,4.2,5.5,4,1,5,5.166666666666667,0.24242424242424243,5,0,0,0,0,2,3,1,0,0,11,3,2.4849066497880004,3.727272727272727,3.8181818181818183,1.3,3.2222222222222223,3.5555555555555554,27,45,55,55.5,32
457202,"sznurek","Jako sznurowadla",19,11,878,"p1",1,NA,2,NA,3,3.9,3.1,2.6,3.1,4,2.75,3.25,4.2,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,2.8181818181818183,2.3636363636363638,1.6,2.5555555555555554,1.6666666666666667,29,68,63.5,52.5,36
457538,"sznurek","zawiązać worek",19,11,912,"p1",2,NA,2,NA,3.1,3.2,3.2,3.1,3,4,4,4,4,4,0,1,0,0,1,0,1,0,1,0,0,4,2,1.6094379124341003,3,3,3,3,3,31,54.5,72.5,72.5,43
458484,"sznurek","Do podania sasiadowi pietro nizej piwa :)",19,11,323,"p1",7,NA,5,NA,3,3.1,2.8,3.4,3.3,4.75,4,4.75,4.6,4.166666666666667,0,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,3.090909090909091,2.909090909090909,2,1.2222222222222223,2.111111111111111,37,86,29.5,30,32
458696,"sznurek","sznurowadlo",19,11,896,"p1",1,NA,2,NA,3,3,3,3,3,3,3,3,2,2,0.5454545454545454,2,4,3,3,3,4,2,1,3,2,27,0,3.332204510175204,2.909090909090909,3,3,3,3,21,60.5,50,65,43
458992,"sznurek","do zrobienia kwietnika",19,11,728,"p1",4,NA,3,NA,2.9,4,3.6,2.3,3.2,2,1.75,2,5.4,5.5,0.12121212121212122,0,0,0,0,0,0,0,0,0,1,1,7,0.6931471805599453,2.727272727272727,2.727272727272727,1,1.5555555555555556,1.6666666666666667,15,100,100,100,32
459898,"sznurek","pasek do spodni",19,11,827,"p1",1,NA,2,NA,3,3.6,3,2.7,3.8,4.25,3,4.5,4.4,4.333333333333333,0.15151515151515152,0,1,0,0,1,0,0,0,0,1,3,6,1.3862943611198906,3.8181818181818183,3.5454545454545454,2.7,2.111111111111111,3,1,44,41.5,19,32
459898,"sznurek","naszyjnik",19,11,828,"p2",3,NA,2,NA,3,3.6,3,2.7,3.8,4.25,3,4.5,4.4,4.333333333333333,0.15151515151515152,0,1,0,0,1,0,0,0,0,1,3,6,1.3862943611198906,3.8181818181818183,3.5454545454545454,2.7,2.111111111111111,3,1,44,41.5,19,32
459898,"sznurek","kolczyki",19,11,829,"p3",2,NA,2,NA,3,3.6,3,2.7,3.8,4.25,3,4.5,4.4,4.333333333333333,0.15151515151515152,0,1,0,0,1,0,0,0,0,1,3,6,1.3862943611198906,3.8181818181818183,3.5454545454545454,2.7,2.111111111111111,3,1,44,41.5,19,32
459911,"sznurek","można nim owinąć buletkę, tworząc wazon",19,11,112,"p1",2,NA,2,NA,2.5,4.1,3.7,3.5,4.1,1,3.5,3,6.6,6.833333333333333,0.48484848484848486,0,0,0,1,0,3,6,1,0,1,12,9,2.5649493574615367,4.181818181818182,4.090909090909091,3.5,4.333333333333333,3.7777777777777777,31,62.5,77,60,27
461976,"sznurek","do ozdoby",19,11,905,"p1",2,NA,3,NA,2.9,3.3,3,2.8,2.6,2,2,2,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3.090909090909091,3,3,3,23,51.5,47.5,58,36
462903,"sznurek","zrobiene peruki",19,11,489,"p1",6,NA,4,NA,3.3,3.1,3.4,2.9,3.9,3.25,3,2.5,6,6,0.2727272727272727,0,0,0,2,1,6,1,1,0,1,12,3,2.5649493574615367,3.5454545454545454,3.4545454545454546,2.3,3,3.111111111111111,35,72,71,56,43
462903,"sznurek","uplecenie tkaniny",19,11,490,"p2",5,NA,3,NA,3.3,3.1,3.4,2.9,3.9,3.25,3,2.5,6,6,0.2727272727272727,0,0,0,2,1,6,1,1,0,1,12,3,2.5649493574615367,3.5454545454545454,3.4545454545454546,2.3,3,3.111111111111111,35,72,71,56,43
463093,"sznurek","wiązanie butów",19,11,78,"p1",1,NA,2,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","wiązanie supełków pamięci",19,11,79,"p2",6,NA,4,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","zawiązywanie torebek",19,11,80,"p3",2,NA,2,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","związywanie kabli razem",19,11,81,"p4",3,NA,2,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","uzycie jako tasiemki do ręcznika",19,11,82,"p5",5,NA,3,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","ścierki",19,11,83,"p6",6,NA,5,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","zawiązanie kokardki na włosach",19,11,84,"p7",4,NA,2,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463093,"sznurek","związanie włosów",19,11,85,"p8",2,NA,2,NA,3.8,3.1,3,2.9,4.2,4.75,3.25,4.25,5.4,6.166666666666667,0.5151515151515151,1,0,0,0,2,1,1,0,0,1,6,4,1.9459101490553132,3.909090909090909,4.454545454545454,3.5,2.7777777777777777,4.111111111111111,23,56.5,58,59.5,43
463244,"sznurek","na zrobienie dywaniku",19,11,703,"p1",5,NA,3,NA,4.1,4.3,4.3,3.9,4.1,3.25,1,3.5,4.8,5.166666666666667,0.09090909090909091,2,0,0,0,0,1,1,0,0,1,5,1,1.791759469228055,3,2.6363636363636362,1.5,1.2222222222222223,2.4444444444444446,11,50,48.5,45.5,36
463244,"sznurek","na podwiazanie krzewow/ drzewek",19,11,704,"p2",4,NA,2,NA,4.1,4.3,4.3,3.9,4.1,3.25,1,3.5,4.8,5.166666666666667,0.09090909090909091,2,0,0,0,0,1,1,0,0,1,5,1,1.791759469228055,3,2.6363636363636362,1.5,1.2222222222222223,2.4444444444444446,11,50,48.5,45.5,36
463244,"sznurek","na zrobienie ogrodzenia zamiast np siatki. na zwiazanie czegos lub kogos.",19,11,705,"p3",5,NA,5,NA,4.1,4.3,4.3,3.9,4.1,3.25,1,3.5,4.8,5.166666666666667,0.09090909090909091,2,0,0,0,0,1,1,0,0,1,5,1,1.791759469228055,3,2.6363636363636362,1.5,1.2222222222222223,2.4444444444444446,11,50,48.5,45.5,36
463977,"sznurek","skakanka",19,11,634,"p1",3,NA,2,NA,4.9,3.3,4.8,1.5,4.5,7,7,7,4.2,6.5,0.21212121212121213,3,0,3,2,1,1,0,1,1,1,13,5,2.6390573296152584,4.7272727272727275,4.818181818181818,3.3,2.5555555555555554,3.4444444444444446,22,50,60,65.5,27
463977,"sznurek","powiesić obrazki i przyczepić na ścianę",19,11,635,"p2",3,NA,2,NA,4.9,3.3,4.8,1.5,4.5,7,7,7,4.2,6.5,0.21212121212121213,3,0,3,2,1,1,0,1,1,1,13,5,2.6390573296152584,4.7272727272727275,4.818181818181818,3.3,2.5555555555555554,3.4444444444444446,22,50,60,65.5,27
463977,"sznurek","powiązać kolorowe sznurki i zrobić dekorację",19,11,636,"p3",3,NA,3,NA,4.9,3.3,4.8,1.5,4.5,7,7,7,4.2,6.5,0.21212121212121213,3,0,3,2,1,1,0,1,1,1,13,5,2.6390573296152584,4.7272727272727275,4.818181818181818,3.3,2.5555555555555554,3.4444444444444446,22,50,60,65.5,27
464110,"sznurek","zrobić breloczek",19,11,979,"p1",3,NA,3,NA,3.5,4.1,3.9,2.4,4.2,5.25,2.5,3.75,5.2,5.166666666666667,0.09090909090909091,2,0,1,2,1,1,1,1,1,0,10,2,2.3978952727983707,3.8181818181818183,3.1818181818181817,3.1,4,3.7777777777777777,22,97.5,87.5,99,43
464257,"sznurek","wyciągnięcie śrubki z kanału",19,11,922,"p1",6,NA,3,NA,2.7,3.7,3.6,1.4,3.1,1,2.75,1.75,3.2,4.166666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,8,0,4.181818181818182,3.5454545454545454,1.6,3.3333333333333335,1.5555555555555556,28,47,51.5,48,32
464334,"sznurek","do zrobienia łuku",19,11,502,"p1",5,NA,2,NA,3.6,4.2,3.3,4.6,3.3,2.25,2.25,4,3.4,3.5,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,3,0.6931471805599453,3.1818181818181817,2.909090909090909,2,1,2,25,30,55,41.5,36
464334,"sznurek","do owinięcia butelki jako ozdoba",19,11,503,"p2",2,NA,2,NA,3.6,4.2,3.3,4.6,3.3,2.25,2.25,4,3.4,3.5,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,3,0.6931471805599453,3.1818181818181817,2.909090909090909,2,1,2,25,30,55,41.5,36
464592,"sznurek","Jak Jaś i Małgosia zostawiać ślad swojej drogi:)",19,11,321,"p1",7,NA,4,NA,2.4,4,3.6,3.6,3.1,3,2.5,2.5,3.6,4.333333333333333,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,1,8,0.6931471805599453,3.3636363636363638,3.727272727272727,1,2,2.3333333333333335,25,45,44.5,45,27
464915,"sznurek","Jako wieszak na pranie",19,11,975,"p1",3,NA,2,NA,3.7,3.9,3,3.2,3,2.5,1.5,3.25,3.8,4.666666666666667,0.09090909090909091,1,0,0,0,0,2,1,0,0,0,4,2,1.6094379124341003,3.272727272727273,3.1818181818181817,1.7,2.7777777777777777,2.888888888888889,24,52,82,68.5,43
464915,"sznurek","pasek do spodni",19,11,976,"p2",1,NA,2,NA,3.7,3.9,3,3.2,3,2.5,1.5,3.25,3.8,4.666666666666667,0.09090909090909091,1,0,0,0,0,2,1,0,0,0,4,2,1.6094379124341003,3.272727272727273,3.1818181818181817,1.7,2.7777777777777777,2.888888888888889,24,52,82,68.5,43
464915,"sznurek","element spajajacy dwa",19,11,977,"p3",3,NA,2,NA,3.7,3.9,3,3.2,3,2.5,1.5,3.25,3.8,4.666666666666667,0.09090909090909091,1,0,0,0,0,2,1,0,0,0,4,2,1.6094379124341003,3.272727272727273,3.1818181818181817,1.7,2.7777777777777777,2.888888888888889,24,52,82,68.5,43
465061,"sznurek","aranżacja wnętrz",19,11,18,"p1",2,NA,3,NA,3.7,4,3.7,3.5,3.3,3,3,3,4.4,4.833333333333333,0.06060606060606061,0,0,1,0,0,0,0,1,0,1,3,4,1.3862943611198906,3.727272727272727,2.909090909090909,1.4,2.888888888888889,1.2222222222222223,27,20.5,21,20,27
465061,"sznurek","powieszenie lampy",19,11,19,"p2",3,NA,2,NA,3.7,4,3.7,3.5,3.3,3,3,3,4.4,4.833333333333333,0.06060606060606061,0,0,1,0,0,0,0,1,0,1,3,4,1.3862943611198906,3.727272727272727,2.909090909090909,1.4,2.888888888888889,1.2222222222222223,27,20.5,21,20,27
465333,"sznurek","Użyć zamiast paska do spodni.",19,11,668,"p1",1,NA,2,NA,3.1,4.2,3.6,2.7,3.2,3.75,1.5,1.5,4.4,4.333333333333333,0.12121212121212122,0,0,0,0,0,1,0,1,0,1,3,6,1.3862943611198906,3.5454545454545454,3.727272727272727,1.7,3.3333333333333335,2.888888888888889,23,25,25,25,43
468293,"sznurek","Do łączności",19,11,472,"p1",5,NA,3,NA,3.3,3.6,3.4,2.7,3.3,1,1,1,5,5,0,0,0,0,0,0,1,0,0,0,1,2,3,1.0986122886681098,3.8181818181818183,3,1.3,2.111111111111111,2.3333333333333335,24,41,50.5,63,36
468588,"sznurek","jako pasek",19,11,235,"p1",1,NA,2,NA,3.4,3.7,4.1,2.5,3.3,5,2.75,5.25,4.8,5,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,5,0,3.6363636363636362,3.272727272727273,2.9,2.7777777777777777,3.4444444444444446,15,51,50,45.5,43
471802,"sznurek","wiązania",19,11,739,"p1",1,NA,2,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471802,"sznurek","biczowania",19,11,740,"p2",4,NA,3,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471802,"sznurek","stworzenia bielizny",19,11,741,"p3",6,NA,3,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471802,"sznurek","plecienia",19,11,742,"p4",3,NA,3,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471802,"sznurek","duszenia",19,11,743,"p5",5,NA,2,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471802,"sznurek","ciągnięcia",19,11,744,"p6",1,NA,2,NA,4.3,4.2,3.9,3,4,3,1.5,3,6,6.166666666666667,0.12121212121212122,0,0,2,0,0,1,0,0,0,0,3,2,1.3862943611198906,4.454545454545454,3.6363636363636362,2.7,1.6666666666666667,2.7777777777777777,17,48.5,51,49,27
471926,"sznurek","do holowania samochodu",19,11,825,"p1",2,NA,2,NA,3.3,3.6,4.4,2.7,3.7,4,4.75,2,5,6.166666666666667,0.24242424242424243,0,0,2,3,0,0,0,1,1,6,13,3,2.6390573296152584,4,3.090909090909091,1.3,1.8888888888888888,1,18,80,83,79.5,36
472088,"sznurek","zakładka do książki",19,11,733,"p1",5,NA,4,NA,2.6,4,3.7,2.1,3.9,2.75,2.25,3,5,5.5,0.0303030303030303,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.909090909090909,3.272727272727273,2.3,2.7777777777777777,2.7777777777777777,21,39.5,59.5,40.5,36
472088,"sznurek","obrączka",19,11,734,"p2",5,NA,2,NA,2.6,4,3.7,2.1,3.9,2.75,2.25,3,5,5.5,0.0303030303030303,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.909090909090909,3.272727272727273,2.3,2.7777777777777777,2.7777777777777777,21,39.5,59.5,40.5,36
472088,"sznurek","miarka",19,11,735,"p3",5,NA,4,NA,2.6,4,3.7,2.1,3.9,2.75,2.25,3,5,5.5,0.0303030303030303,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.909090909090909,3.272727272727273,2.3,2.7777777777777777,2.7777777777777777,21,39.5,59.5,40.5,36
473209,"sznurek","wiązanie",19,11,601,"p1",1,NA,2,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","hol",19,11,602,"p2",2,NA,2,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","wieszanie",19,11,603,"p3",1,NA,2,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","oplot",19,11,604,"p4",4,NA,2,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","pytka",19,11,605,"p5",6,NA,3,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","rękodzieło",19,11,606,"p6",2,NA,3,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","lont",19,11,607,"p7",6,NA,4,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473209,"sznurek","wzmocnienie",19,11,608,"p8",7,NA,4,NA,4.3,4.2,4.2,2.7,4.1,3,2,5.25,6,6,0.2727272727272727,2,0,0,0,0,2,0,1,0,1,6,2,1.9459101490553132,3.8181818181818183,3.6363636363636362,3.2,3.4444444444444446,3.5555555555555554,28,70.5,69.5,50.5,36
473361,"sznurek","nie wiem",19,11,293,"p1",1,NA,1,NA,2.3,4,3.8,3,3.8,2.25,2,2.25,3.4,2.6666666666666665,0.0303030303030303,0,0,0,0,3,0,0,0,0,0,3,1,1.3862943611198906,2.3636363636363638,3.090909090909091,1.2,1.2222222222222223,1,27,2,2,30.5,27
473441,"sznurek","pasek do spodni",19,11,883,"p1",1,NA,2,NA,3.2,4,2.5,3.4,3.3,3.25,2.25,3.5,2.2,4.166666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,0,0,0,9,0,3.4545454545454546,3.1818181818181817,1.4,1.8888888888888888,2.4444444444444446,28,36,36,40,43
474018,"sznurek","Biżuteria",19,11,314,"p1",1,NA,2,NA,4.9,3.6,2.8,3.5,4.1,2.5,2.75,5,4.4,5,0.30303030303030304,0,0,0,0,1,2,0,0,1,1,5,3,1.791759469228055,3.5454545454545454,4,2.4,1.4444444444444444,3.111111111111111,32,60.5,50,51.5,43
474018,"sznurek","smycz dla zwierzęcia",19,11,315,"p2",2,NA,2,NA,4.9,3.6,2.8,3.5,4.1,2.5,2.75,5,4.4,5,0.30303030303030304,0,0,0,0,1,2,0,0,1,1,5,3,1.791759469228055,3.5454545454545454,4,2.4,1.4444444444444444,3.111111111111111,32,60.5,50,51.5,43
474018,"sznurek","upleść hamak",19,11,316,"p3",4,NA,3,NA,4.9,3.6,2.8,3.5,4.1,2.5,2.75,5,4.4,5,0.30303030303030304,0,0,0,0,1,2,0,0,1,1,5,3,1.791759469228055,3.5454545454545454,4,2.4,1.4444444444444444,3.111111111111111,32,60.5,50,51.5,43
474018,"sznurek","ozdoba do zasłon i firan",19,11,317,"p4",3,NA,3,NA,4.9,3.6,2.8,3.5,4.1,2.5,2.75,5,4.4,5,0.30303030303030304,0,0,0,0,1,2,0,0,1,1,5,3,1.791759469228055,3.5454545454545454,4,2.4,1.4444444444444444,3.111111111111111,32,60.5,50,51.5,43
474035,"sznurek","do naginania i formowania gałęzi drzew owocowych",19,11,813,"p1",6,NA,4,NA,3.3,3.5,4.1,2.5,3.8,2.25,2.5,3.25,6.2,6.166666666666667,0.48484848484848486,2,0,0,0,1,2,8,2,0,1,16,8,2.833213344056216,3.8181818181818183,3.6363636363636362,2.7,3.7777777777777777,2.4444444444444446,18,70,70,80.5,36
474035,"sznurek","do marszu kilku osób trzymając się za sznurek",19,11,814,"p2",7,NA,4,NA,3.3,3.5,4.1,2.5,3.8,2.25,2.5,3.25,6.2,6.166666666666667,0.48484848484848486,2,0,0,0,1,2,8,2,0,1,16,8,2.833213344056216,3.8181818181818183,3.6363636363636362,2.7,3.7777777777777777,2.4444444444444446,18,70,70,80.5,36
