"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_brouette","Orig_avrg","CSE","CPI","Openness","Age","Gender","native_french"
57,"brouette","Caddie",11,6,1,1,1,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"ceinture","Corde à sauter",11,6,1,1,1,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"ceinture","Mètre (pour mesurer)",11,6,3,3,2,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Pour faire une course de brouettes",11,6,3,2,2,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Déambulateur pour bodybuilder",11,6,5,4,5,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"ceinture","Laisse",11,6,1,1,1,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"ceinture","Bracelet",11,6,2,1,1,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Tente (petite mais pratique)",11,6,5,3,3,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"ceinture","Hula hoop",11,6,5,4,3,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Monocycle",11,6,2,3,3,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Rouleau de peinture",11,6,4,2,4,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
57,"brouette","Piscine pour canard",11,6,2,2,3,11,7,9,1.93939393927273,2.85714285714286,2.398268398207795,3.8333333333333335,4.8,4.3,20,"F","Oui"
58,"ceinture","L'utiliser pour attacher quelque chose",11,6,2,1,1,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"ceinture","L'utiliser comme bijou",11,6,1,2,1,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","L'utiliser comme table en la retournant",11,6,2,1,2,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","L'utiliser comme valise ou pour faire les courses",11,6,1,1,2,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","L'utiliser pour prendre un bain dedans",11,6,2,1,2,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","Faire une soupe dedans : grand récipient",11,6,1,2,3,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","Comme un lit : petit format",11,6,1,3,2,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","Comme moyen de transport (l'attacher derrière un vélo)",11,6,1,2,3,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
58,"brouette","Faire une course",11,6,1,1,2,2,7,4.5,1.333333333,1.71428571428571,1.5238095236428548,3.3333333333333335,2.8,6.1,19,"F","Oui"
59,"ceinture","On pourrait l'utiliser pour appliquer de la cire sur des chaussures",11,6,5,4,5,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"ceinture","On pourrait l'utiliser pour porter des charges lourdes à son épaule",11,6,2,3,3,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"ceinture","On pourrait l'utiliser pour se masser le dos",11,6,5,4,4,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"ceinture","On pourrait l'utiliser comme un racloir pour se sécher le dos ou sécher un animal",11,6,4,2,4,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait l'utiliser pour faire un abri et y mettre des tortues",11,6,3,4,4,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait l'utiliser comme garde-manger",11,6,3,3,2,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait en faire un aquarium",11,6,4,1,2,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait en faire une grosse marmite pour la cuisine",11,6,3,2,3,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait en faire un barbecue ou un feu de camp",11,6,3,1,3,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
59,"brouette","On pourrait la renverser et y mettre une culture de champignons",11,6,1,4,4,4,6,5,3.75,2.77777777777778,3.26388888888889,3.5,4,5.8,24,"F","Oui"
60,"ceinture","Pour attraper quelque chose qui est loin",11,6,2,3,3,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"ceinture","Utilisation dans le BDSM",11,6,3,4,3,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"ceinture","Comme laisse pour attacher le chien",11,6,1,2,2,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"ceinture","Pour laisser le pied surélevé quand on a un plâtre",11,6,1,4,4,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"brouette","Comme caddie pour les courses",11,6,1,1,1,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"brouette","Comme moyen de déplacement (avec quelqu'un qui pousse)",11,6,1,2,1,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"brouette","Pour se protéger de la pluie",11,6,4,2,2,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"brouette","Un pot de fleur",11,6,1,1,1,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
60,"brouette","Faire des combats de brouette (en se fonçant dessus)",11,6,3,3,4,4,5,4.5,2.66666666675,1.86666666666667,2.266666666708335,3.8333333333333335,3.2,5.2,20,"F","Oui"
61,"ceinture","Pelle",11,6,4,5,2,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"ceinture","Parapluie",11,6,5,3,2,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"ceinture","Bracelet",11,6,2,1,1,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"ceinture","Couteau (manche)",11,6,4,3,2,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"brouette","Poussette",11,6,1,1,1,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"brouette","Remorque (accrochée à la voiture)",11,6,3,3,3,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"brouette","Vélo (sur le côté)",11,6,3,1,3,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"brouette","Porte-manteau",11,6,5,2,3,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
61,"brouette","Placard",11,6,3,2,1,4,5,4.5,2.83333333325,2.33333333333333,2.583333333291665,3.6666666666666665,3.6,4.6,19,"F","Oui"
62,"ceinture","Pendre",11,6,5,4,3,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"ceinture","Fouetter",11,6,1,2,1,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"ceinture","Attacher",11,6,2,2,1,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"ceinture","Faire un garrot",11,6,2,1,1,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"ceinture","Tenir un pantalon",11,6,1,1,1,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"ceinture","Utiliser comme rênes de chevaux",11,6,4,2,4,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"brouette","Utiliser en poussette pour bébé",11,6,1,1,1,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"brouette","Abri quand il pleut",11,6,3,2,3,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"brouette","En véhicule dans une descente",11,6,3,2,2,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
62,"brouette","Comme diable pour déménager",11,6,2,2,2,6,4,5,2.111111111,2,2.0555555555,5.666666666666667,6.4,6.6,18,"F","Oui"
63,"ceinture","Corde à sauter",11,6,1,1,1,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"ceinture","Attacher une valise à un toit de voiture",11,6,2,4,3,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"ceinture","Monte-charge avec ceinture",11,6,2,2,3,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"ceinture","Casser une vitre en cas d'incendie",11,6,5,4,4,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"ceinture","Utiliser les dents pour crocheter une serrure",11,6,5,4,4,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"ceinture","Poulie pour attraper quelque chose en hauteur",11,6,2,4,4,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Poussette",11,6,1,1,1,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Caddie de marchandise",11,6,1,2,1,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Valise quand on voyage",11,6,4,1,2,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Siège dans un cinéma",11,6,2,3,3,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Comme un endroit pour stocker quelque chose dedans",11,6,2,2,2,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
63,"brouette","Pour une brouette géante pour une parade donc comme un char",11,6,4,3,4,6,6,6,3.05555555533333,2.16666666666667,2.611111111,4.333333333333333,4.8,6,19,"F","Oui"
64,"ceinture","Faire un garrot",11,6,2,1,1,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"ceinture","Tenir un chien avec",11,6,1,2,2,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"ceinture","Faire un bandeau pour cheveux",11,6,2,3,1,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"ceinture","Faire tenir un cadre",11,6,2,2,2,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"ceinture","Accrocher ses clefs",11,6,3,2,2,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"ceinture","Caler les pieds d'une table bancale",11,6,5,3,3,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","Transporter un corps",11,6,1,2,3,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","Manger dedans",11,6,3,2,2,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","Se baigner dedans",11,6,2,1,1,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","En faire un fauteuil",11,6,2,2,1,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","S'abriter dessous quand elle est retournée",11,6,3,2,2,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
64,"brouette","Moyen de transport",11,6,1,1,1,6,6,6,2.16666666666667,1.77777777777778,1.972222222222225,4.5,6.2,6.5,20,"F","Oui"
65,"ceinture","Une ceinture qui serait multifonction avec des outils de bricolage, des boissons et qui diffuserait de la musique",11,6,4,5,5,3,2,2.5,4.55555555566667,2.16666666666667,3.36111111116667,3.8333333333333335,5,4.9,20,"F","Oui"
65,"ceinture","Une ceinture qui diffuserait des bonnes odeurs pour toujours sentir bon",11,6,4,5,5,3,2,2.5,4.55555555566667,2.16666666666667,3.36111111116667,3.8333333333333335,5,4.9,20,"F","Oui"
65,"ceinture","Une ceinture qu'on utiliserait pour ouvrir des canettes et boîtes de conserve",11,6,5,4,4,3,2,2.5,4.55555555566667,2.16666666666667,3.36111111116667,3.8333333333333335,5,4.9,20,"F","Oui"
65,"brouette","Brouette qui serait utile pour transporter des objets plus lourds qu'elle",11,6,1,2,2,3,2,2.5,4.55555555566667,2.16666666666667,3.36111111116667,3.8333333333333335,5,4.9,20,"F","Oui"
65,"brouette","Une brouette pour déplacer les humains en ville, comme une voiture, en tant que nouveau moyen de transport",11,6,1,3,4,3,2,2.5,4.55555555566667,2.16666666666667,3.36111111116667,3.8333333333333335,5,4.9,20,"F","Oui"
66,"ceinture","Ceinture pour retenir le métro en cas de retard",11,6,4,5,5,3,1,2,4.33333333333333,3.33333333333333,3.8333333333333304,5,5.4,5.5,21,"F","Oui"
66,"ceinture","Ceinture pour se projeter au 14ème étage : plus besoin d'attendre l'ascenseur",11,6,3,5,4,3,1,2,4.33333333333333,3.33333333333333,3.8333333333333304,5,5.4,5.5,21,"F","Oui"
66,"ceinture","Ceinture pour boucler la bouche de quelqu'un dés qu'il parle trop ou mal",11,6,4,5,4,3,1,2,4.33333333333333,3.33333333333333,3.8333333333333304,5,5.4,5.5,21,"F","Oui"
66,"brouette","Brouette ultra-rapide et motorisée pour faire Paris Est - Boulogne en deux minutes",11,6,1,5,4,3,1,2,4.33333333333333,3.33333333333333,3.8333333333333304,5,5.4,5.5,21,"F","Oui"
67,"ceinture","Fouetter",11,6,1,2,1,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"ceinture","Se pendre",11,6,2,1,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"ceinture","Faire de la corde à sauter",11,6,1,1,1,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"ceinture","Des menottes",11,6,3,3,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"ceinture","Accrocher des choses ensemble en les encerclant",11,6,3,2,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"brouette","Luge",11,6,2,1,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"brouette","Barbecue",11,6,3,2,3,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"brouette","Piscine avec de l'eau pour enfant",11,6,2,1,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"brouette","Piscine avec des boules en plastique",11,6,2,3,3,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
67,"brouette","Potager (mini) à l'intérieur",11,6,1,3,2,5,5,5,1.8,2.13333333333334,1.96666666666667,4.833333333333333,5,5.1,18,"F","Oui"
68,"ceinture","Une ceinture fouet pour se défendre ou attaquer",11,6,1,4,4,2,2,2,3.1666666665,1.66666666666666,2.41666666658333,4.5,4,5.7,18,"F","Oui"
68,"ceinture","Une ceinture liane ou corde pour se sortir d'endroit en profondeur",11,6,1,4,5,2,2,2,3.1666666665,1.66666666666666,2.41666666658333,4.5,4,5.7,18,"F","Oui"
68,"brouette","Une brouette piscine (pour se baigner partout)",11,6,2,2,2,2,2,2,3.1666666665,1.66666666666666,2.41666666658333,4.5,4,5.7,18,"F","Oui"
68,"brouette","Une brouette qui remplacerait les caddie au supermarché",11,6,1,1,2,2,2,2,3.1666666665,1.66666666666666,2.41666666658333,4.5,4,5.7,18,"F","Oui"
69,"ceinture","Comme un ""sur-mug"" (comme le rond en carton mis autour des cafés chez Starbucks)",11,6,5,4,5,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"ceinture","Comme ligne de départ par terre",11,6,5,3,3,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"ceinture","Comme règle",11,6,3,2,2,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"ceinture","Comme suspension décorative",11,6,2,3,1,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"ceinture","Comme projectile",11,6,1,3,2,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Comme caddie de courses",11,6,1,1,1,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Comme espace de rangement",11,6,3,2,1,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Comme bain pour enfant",11,6,2,1,2,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Comme contrepoids pour bloquer quelque chose",11,6,3,2,3,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Comme couvercle pour un trou dans la terre",11,6,3,2,3,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
69,"brouette","Poussette",11,6,1,1,1,5,6,5.5,2.9333333334,1.83333333333334,2.3833333333666697,5.666666666666667,5.4,5.3,26,"F","Oui"
70,"ceinture","Corde à sauter",11,6,1,1,1,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"ceinture","Lasso",11,6,1,1,2,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"ceinture","Moyen de fermer un sac",11,6,2,2,2,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"ceinture","Objet pour ramener les choses à soi au lieu de se déplacer, grâce à la boucle",11,6,4,3,3,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"ceinture","Elastique pour s'attacher les cheveux",11,6,2,2,1,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"ceinture","Laisse pour chien",11,6,1,2,1,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"brouette","Course de brouettes",11,6,3,1,2,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"brouette","Moyen de transport",11,6,1,1,1,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"brouette","Caddie pour les courses",11,6,1,2,1,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"brouette","Poids pour muscler ses bras",11,6,3,3,3,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
70,"brouette","Landau pour bébé",11,6,2,2,2,6,5,5.5,1.77777777766667,1.86666666666667,1.82222222216667,3.8333333333333335,4,5,19,"F","Oui"
71,"ceinture","Faire de la corde à sauter",11,6,1,1,1,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
71,"ceinture","Utiliser pour jouer avec son chat",11,6,4,3,2,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
71,"brouette","Transporter une personne",11,6,1,2,1,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
71,"brouette","Faire une cabane",11,6,2,1,2,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
71,"brouette","Utiliser comme piscine en mettant de l'eau dedans",11,6,2,2,2,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
71,"brouette","Manger dans la brouette",11,6,3,2,2,2,4,3,2,1.83333333333333,1.916666666666665,2.5,1.6,2.6,18,"F","Oui"
72,"ceinture","Anse de sac à main",11,6,2,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"ceinture","Attacher à une chaise au sol",11,6,2,3,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"ceinture","En faire une lampe",11,6,5,4,3,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"ceinture","Corde pour tenir des plantes",11,6,1,3,3,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"ceinture","Bracelet",11,6,2,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Table (basse, de chevet)",11,6,2,1,2,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Charrette pour les courses",11,6,1,2,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Poussette",11,6,1,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Lustre",11,6,5,4,3,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Chaise",11,6,2,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Baignoire",11,6,2,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Aquarium",11,6,4,2,3,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
72,"brouette","Pot de fleurs",11,6,1,1,1,5,8,6.5,2.1999999998,1.83333333333333,2.016666666566665,4.5,5.2,4.9,20,"F","Oui"
73,"ceinture","Utiliser pour décorer un sapin",11,6,2,3,3,5,5,5,2.8666666668,2,2.4333333334000002,4.166666666666667,3.4,5.5,19,"F","Oui"
73,"ceinture","Utiliser pour tuer les insectes",11,6,5,4,4,5,5,5,2.8666666668,2,2.4333333334000002,4.166666666666667,3.4,5.5,19,"F","Oui"
73,"ceinture","Utiliser comme collier énorme",11,6,1,2,3,5,5,5,2.8666666668,2,2.4333333334000002,4.166666666666667,3.4,5.5,19,"F","Oui"
73,"ceinture","Utiliser pour réparer une boîte",11,6,3,3,2,5,5,5,2.8666666668,2,2.4333333334000002,4.166666666666667,3.4,5.5,19,"F","Oui"
73,"ceinture","Utiliser pour fermer une porte",11,6,3,2,3,5,5,5,2.8666666668,2,2.4333333334000002,4.166666666666667,3.4,5.5,19,"F","Oui"
