"ID","prompt","response","set","lab","order","rater1","rater2","rater3","age","sex","cse1","cse2","cse3","cse4","cse5","cse6","cse7","cse8","cse9","cse10","cse11"
122,"ladrillo","sostener",23,14,"4",3,1,1,22,0,5,4,1,5,5,3,2,4,1,4,5
122,"ladrillo","soporte o base",23,14,"5",2,1,1,22,0,5,4,1,5,5,3,2,4,1,4,5
123,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,1,4,4,4,5,5,5,4,5,5,4,4
123,"ladrillo","esculturas",23,14,"2",5,1,1,20,1,4,4,4,5,5,5,4,5,5,4,4
123,"ladrillo","moldear o aplanar",23,14,"3",5,2,2,20,1,4,4,4,5,5,5,4,5,5,4,4
124,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,1,2,1,4,2,4,3,2,3,4,1,4
124,"ladrillo","delimitar superficies",23,14,"2",3,2,2,22,1,2,1,4,2,4,3,2,3,4,1,4
124,"ladrillo","medir la capacidad de un espacio",23,14,"3",4,3,2,22,1,2,1,4,2,4,3,2,3,4,1,4
125,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,1,5,5,4,4,4,5,4,4,5,4,4
125,"ladrillo","caminos o calles",23,14,"2",2,1,2,22,1,5,5,4,4,4,5,4,4,5,4,4
125,"ladrillo","torres",23,14,"3",3,1,1,22,1,5,5,4,4,4,5,4,4,5,4,4
125,"ladrillo","muros o paredes",23,14,"4",1,1,1,22,1,5,5,4,4,4,5,4,4,5,4,4
125,"ladrillo","hacer pintura o colorante",23,14,"5",3,2,2,22,1,5,5,4,4,4,5,4,4,5,4,4
125,"ladrillo","esculturas",23,14,"6",5,1,1,22,1,5,5,4,4,4,5,4,4,5,4,4
126,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","equilibrar o balancear",23,14,"10",3,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","asientos",23,14,"11",2,1,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","contrapeso",23,14,"12",4,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","cancha de fÃºtbol",23,14,"2",3,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","arma defensa",23,14,"3",4,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","pesas deporte",23,14,"4",4,3,3,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","tallar, grabar o rayar",23,14,"5",3,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","romper o destruir",23,14,"6",4,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","herramienta",23,14,"7",3,2,2,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","escaleras o escalones",23,14,"8",2,1,1,23,1,4,4,4,4,4,4,4,4,4,4,4
126,"ladrillo","soporte o base",23,14,"9",2,1,1,23,1,4,4,4,4,4,4,4,4,4,4,4
127,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","joyerÃ­a",23,14,"10",5,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","delimitar superficies",23,14,"11",3,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","romper o destruir",23,14,"12",4,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","pesas deporte",23,14,"13",4,3,3,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","pisa papeles",23,14,"14",4,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","arma defensa",23,14,"2",4,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","caÃ±Ã³n o misÃ­l",23,14,"3",3,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","regadera",23,14,"4",3,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","lego",23,14,"5",4,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","esculturas",23,14,"6",5,1,1,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","decoraciÃ³n",23,14,"7",4,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"8",3,2,2,23,0,4,5,3,4,5,5,5,4,4,5,5
127,"ladrillo","polvo",23,14,"9",2,2,1,23,0,4,5,3,4,5,5,5,4,4,5,5
128,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","hacer fuego",23,14,"10",3,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","juegos o juguetes",23,14,"12",4,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","arma defensa",23,14,"2",4,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","mantelerÃ­a",23,14,"3",1,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"4",5,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","pesas deporte",23,14,"5",4,3,3,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"6",3,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","contrapeso",23,14,"7",4,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","romper o destruir ",23,14,"8",4,2,2,19,1,2,2,4,3,3,4,2,2,3,2,3
128,"ladrillo","molcajete",23,14,"9",4,3,2,19,1,2,2,4,3,3,4,2,2,3,2,3
129,"ladrillo","soporte o base",23,14,"1",2,1,1,21,0,5,5,4,5,5,4,5,5,4,5,5
129,"ladrillo","tabla para clavados",23,14,"2",3,2,2,21,0,5,5,4,5,5,4,5,5,4,5,5
129,"ladrillo","camas o cunas ",23,14,"3",2,2,2,21,0,5,5,4,5,5,4,5,5,4,5,5
129,"ladrillo","mesas",23,14,"4",2,2,2,21,0,5,5,4,5,5,4,5,5,4,5,5
129,"ladrillo","asientos",23,14,"5",2,1,2,21,0,5,5,4,5,5,4,5,5,4,5,5
129,"ladrillo","pisa papeles",23,14,"6",4,2,2,21,0,5,5,4,5,5,4,5,5,4,5,5
130,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","arma defensa",23,14,"2",4,2,2,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,1,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","escaleras o escalones",23,14,"4",2,1,1,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","pisa papeles",23,14,"5",4,2,2,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","calcar un cuadro",23,14,"6",3,3,2,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","decoraciÃ³n",23,14,"7",4,2,2,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","pintar o dibujar",23,14,"8",3,2,2,23,0,4,4,3,4,4,3,4,5,5,4,3
130,"ladrillo","torres",23,14,"9",3,1,1,23,0,4,4,3,4,4,3,4,5,5,4,3
131,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,3,4,5,4,3,4,4,5,4,4,5
131,"ladrillo","donaciÃ³n fundaciÃ³n",23,14,"2",4,NA,NA,20,0,3,4,5,4,3,4,4,5,4,4,5
131,"ladrillo","refugios para indigentes",23,14,"3",3,NA,NA,20,0,3,4,5,4,3,4,4,5,4,4,5
131,"ladrillo","muros o paredes",23,14,"4",1,1,1,20,0,3,4,5,4,3,4,4,5,4,4,5
132,"ladrillo","construir inmuebles",23,14,"1",1,1,1,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","muebles",23,14,"2",2,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","camas o cunas ",23,14,"3",2,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","contrapeso",23,14,"4",4,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"5",3,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","hacer pintura o colorante",23,14,"6",3,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","pisa papeles",23,14,"7",4,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","moldear o aplanar",23,14,"8",5,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
132,"ladrillo","arma defensa ",23,14,"9",4,2,2,24,1,5,5,5,5,4,4,5,5,5,5,5
133,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","romper o destruir",23,14,"2",4,2,2,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","herramienta",23,14,"3",3,2,2,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"4",4,2,2,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","muros o paredes",23,14,"5",1,1,1,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","flitro de agua ",23,14,"6",4,2,2,20,0,3,3,4,4,3,4,3,4,3,3,3
133,"ladrillo","comercializaciÃ³n",23,14,"7",1,2,2,20,0,3,3,4,4,3,4,3,4,3,3,3
134,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"10",4,2,2,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","muros o paredes",23,14,"2",1,1,1,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","caminos o calles ",23,14,"3",2,2,2,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","banquetas",23,14,"4",2,1,2,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","bardas",23,14,"5",1,1,1,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","asientos",23,14,"6",2,1,2,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","esculturas",23,14,"7",5,2,1,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","muebles",23,14,"8",2,2,2,20,0,4,5,4,4,3,4,5,4,3,5,5
134,"ladrillo","mesas",23,14,"9",2,2,2,20,0,4,5,4,4,3,4,5,4,3,5,5
135,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","escaleras o escalones",23,14,"2",2,1,1,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","romper o destruir",23,14,"3",4,2,2,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","muros o paredes",23,14,"4",1,1,1,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","bardas",23,14,"5",1,1,1,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","asientos",23,14,"6",2,1,2,21,0,4,4,3,3,3,3,4,3,3,4,3
135,"ladrillo","soporte o base",23,14,"7",2,1,1,21,0,4,4,3,3,3,3,4,3,3,4,3
136,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","mesas",23,14,"2",2,2,2,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","chimeneas",23,14,"3",1,1,1,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","muebles",23,14,"4",2,2,2,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","soporte o base",23,14,"5",2,1,1,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","mantelerÃ­a",23,14,"6",1,2,2,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","pisos",23,14,"7",2,2,2,20,0,3,3,4,4,4,4,3,4,4,3,3
136,"ladrillo","aislante de temperatura",23,14,"8",4,3,3,20,0,3,3,4,4,4,4,3,4,4,3,3
137,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","equilibrar o balancear",23,14,"2",3,2,2,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","soporte o base",23,14,"3",2,1,1,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","decoraciÃ³n",23,14,"4",4,2,2,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","escultura",23,14,"5",5,1,1,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","comercializaciÃ³n",23,14,"6",1,2,2,20,1,4,1,5,3,3,5,1,3,4,3,3
137,"ladrillo","herramienta",23,14,"7",3,2,2,20,1,4,1,5,3,3,5,1,3,4,3,3
138,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","escaleras o escalones",23,14,"2",2,1,1,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","mesas",23,14,"3",2,2,2,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","soporte o base",23,14,"4",2,1,1,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","pisa papeles",23,14,"5",4,2,2,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","muralla",23,14,"6",2,1,1,19,1,5,5,5,5,5,5,4,5,5,5,5
138,"ladrillo","pesas deporte",23,14,"7",4,3,3,19,1,5,5,5,5,5,5,4,5,5,5,5
139,"ladrillo","construir inmuebles",23,14,"1",1,1,1,24,0,3,3,5,4,4,4,3,3,2,3,3
139,"ladrillo","decoraciÃ³n",23,14,"2",4,2,2,24,0,3,3,5,4,4,4,3,3,2,3,3
139,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,24,0,3,3,5,4,4,4,3,3,2,3,3
139,"ladrillo","delimitar superficies ",23,14,"4",3,2,2,24,0,3,3,5,4,4,4,3,3,2,3,3
140,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","muros o paredes",23,14,"2",1,1,1,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","escaleras o escalones",23,14,"3",2,2,2,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","arma defensa",23,14,"4",4,2,2,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","pesas deporte",23,14,"5",4,3,3,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","asientos",23,14,"6",2,1,2,20,0,4,5,4,4,4,3,5,4,3,5,5
140,"ladrillo","pintar o dibujar  ",23,14,"7",3,2,2,20,0,4,5,4,4,4,3,5,4,3,5,5
141,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","muebles",23,14,"2",2,2,2,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","soporte o base",23,14,"3",2,1,1,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"4",3,2,2,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","pintar o dibujar",23,14,"5",3,2,2,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","decoraciÃ³n",23,14,"6",4,2,2,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","asientos",23,14,"7",2,1,2,20,0,4,4,3,3,3,3,5,3,3,3,4
141,"ladrillo","mesas",23,14,"8",2,2,2,20,0,4,4,3,3,3,3,5,3,3,3,4
142,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","malabares",23,14,"10",4,3,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","lego",23,14,"11",4,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","juegos o juguetes",23,14,"12",4,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","asientos",23,14,"2",2,1,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","mesas",23,14,"3",2,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","pisa papeles",23,14,"4",4,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"5",5,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","cancha de fÃºtbol",23,14,"6",3,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","esculturas",23,14,"7",5,1,1,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","escaleras o escalones",23,14,"8",2,1,2,20,0,1,1,1,1,2,1,1,1,1,1,1
142,"ladrillo","arma defensa ",23,14,"9",4,2,2,20,0,1,1,1,1,2,1,1,1,1,1,1
143,"ladrillo","baile",23,14,"1",1,NA,NA,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","muebles",23,14,"11",2,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","esculturas",23,14,"2",5,1,1,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","pintar o dibujar",23,14,"3",3,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","escribir",23,14,"4",3,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","sostener",23,14,"5",3,1,1,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","soporte o base",23,14,"6",2,1,1,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","contrapeso",23,14,"7",4,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","arma defensa",23,14,"8",4,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
143,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"9",3,2,2,19,0,4,4,5,5,4,5,5,5,5,4,4
144,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,1,4,4,3,4,4,3,4,4,3,5,4
144,"ladrillo","recurso didÃ¡ctico aprendizaje",23,14,"2",5,2,2,20,1,4,4,3,4,4,3,4,4,3,5,4
145,"ladrillo","construir inmuebles",23,14,"1",1,1,1,20,1,5,5,5,5,4,5,5,4,5,5,4
145,"ladrillo","soporte o base",23,14,"2",2,1,1,20,1,5,5,5,5,4,5,5,4,5,5,4
145,"ladrillo","cancha de fÃºtbol",23,14,"3",3,2,2,20,1,5,5,5,5,4,5,5,4,5,5,4
145,"ladrillo","chimeneas",23,14,"4",1,1,1,20,1,5,5,5,5,4,5,5,4,5,5,4
145,"ladrillo","juegos o juguetes",23,14,"5",4,2,2,20,1,5,5,5,5,4,5,5,4,5,5,4
146,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,0,2,3,4,2,3,5,2,3,5,2,3
146,"ladrillo","romper o destruir",23,14,"2",4,2,2,23,0,2,3,4,2,3,5,2,3,5,2,3
146,"ladrillo","arma defensa",23,14,"3",4,2,2,23,0,2,3,4,2,3,5,2,3,5,2,3
146,"ladrillo","juegos o juguetes",23,14,"4",4,2,2,23,0,2,3,4,2,3,5,2,3,5,2,3
146,"ladrillo","equilibrar o balancear",23,14,"5",3,2,2,23,0,2,3,4,2,3,5,2,3,5,2,3
147,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","portapapeles",23,14,"2",4,1,2,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","sostener",23,14,"3",3,1,1,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","pintar o dibujar  ",23,14,"4",3,2,2,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","fogatas",23,14,"5",3,1,1,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","arma defensa",23,14,"6",4,2,2,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","soporte o base",23,14,"7",2,1,1,18,0,5,5,4,5,3,5,5,5,5,5,4
147,"ladrillo","juegos o juguetes",23,14,"8",4,2,2,18,0,5,5,4,5,3,5,5,5,5,5,4
148,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","aislante de temperatura",23,14,"10",4,3,3,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","portapapeles",23,14,"11",4,1,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","filtro de agua",23,14,"12",4,2,3,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"2",4,2,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","pesas deporte",23,14,"3",4,3,3,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","pisa papeles",23,14,"4",4,2,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"5",3,2,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","exfoliante",23,14,"6",3,3,3,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","moldear o aplanar- aplanar",23,14,"7",5,2,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","ocultar",23,14,"8",2,2,2,22,0,5,5,5,5,5,4,5,5,4,5,4
148,"ladrillo","hacer fuego",23,14,"9",3,2,1,22,0,5,5,5,5,5,4,5,5,4,5,4
149,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","muros o paredes",23,14,"2",1,1,1,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","cancha de fÃºtbol",23,14,"3",3,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","romper o destruir",23,14,"4",4,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","arma defensa",23,14,"5",4,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","juegos o juguetes",23,14,"7",4,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"8",3,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
149,"ladrillo","seÃ±alamiento",23,14,"9",3,2,2,19,1,4,3,3,3,3,3,3,4,4,3,3
150,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","pisos",23,14,"10",2,1,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","pesas deporte",23,14,"11",4,3,3,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","soporte o base",23,14,"12",2,1,1,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","tallar, grabar o rayar",23,14,"13",3,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","muralla",23,14,"2",2,1,1,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","escaleras o escalones",23,14,"3",2,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","hornos",23,14,"4",1,1,1,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","arma defensa",23,14,"5",4,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"6",3,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","pisa papeles",23,14,"7",4,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","asientos",23,14,"8",2,1,2,23,1,4,5,4,5,4,5,4,3,5,5,5
150,"ladrillo","romper o destruir",23,14,"9",4,2,2,23,1,4,5,4,5,4,5,4,3,5,5,5
151,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,3,4,4,4,4,5,5,3,4,4,3
151,"ladrillo","muros o paredes",23,14,"2",1,1,1,21,0,3,4,4,4,4,5,5,3,4,4,3
151,"ladrillo","arma defensa",23,14,"3",4,2,2,21,0,3,4,4,4,4,5,5,3,4,4,3
151,"ladrillo","escaleras o escalones",23,14,"4",2,2,2,21,0,3,4,4,4,4,5,5,3,4,4,3
151,"ladrillo","soporte o base",23,14,"5",2,1,1,21,0,3,4,4,4,4,5,5,3,4,4,3
151,"ladrillo","mesas",23,14,"6",2,2,2,21,0,3,4,4,4,4,5,5,3,4,4,3
152,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","soporte o base",23,14,"2",2,1,1,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","decoraciÃ³n",23,14,"3",4,2,2,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","asientos",23,14,"4",2,1,2,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","escaleras o escalones",23,14,"5",2,1,2,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","esculturas",23,14,"6",5,1,1,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","puertas",23,14,"7",3,2,2,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","botes de basura",23,14,"8",3,2,2,21,0,3,3,4,4,3,4,3,3,3,3,3
152,"ladrillo","pisos",23,14,"9",2,1,2,21,0,3,3,4,4,3,4,3,3,3,3,3
153,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","soporte o base",23,14,"2",2,1,1,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","escribir",23,14,"3",3,2,2,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"4",3,2,2,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","pisa papeles",23,14,"5",4,2,2,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","caminos o calles",23,14,"6",2,1,2,22,0,4,5,4,5,4,5,5,5,4,5,5
153,"ladrillo","seÃ±alamientos",23,14,"7",3,2,2,22,0,4,5,4,5,4,5,5,5,4,5,5
154,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,1,4,5,4,4,3,4,4,3,4,4,5
154,"ladrillo","juegos o juguetes",23,14,"2",4,2,2,23,1,4,5,4,4,3,4,4,3,4,4,5
154,"ladrillo","asientos",23,14,"3",2,1,2,23,1,4,5,4,4,3,4,4,3,4,4,5
154,"ladrillo","soporte o base",23,14,"4",2,1,1,23,1,4,5,4,4,3,4,4,3,4,4,5
154,"ladrillo","arma defensa",23,14,"5",4,2,2,23,1,4,5,4,4,3,4,4,3,4,4,5
154,"ladrillo","cancha de fÃºtbol",23,14,"6",3,2,2,23,1,4,5,4,4,3,4,4,3,4,4,5
