"ID","prompt","response","set","rater1","rater2","CAAC_TOT","NEO_OPEN"
67,"Attaccapanni","portavestiti",16,1,1,1.46,32
67,"Attaccapanni","struttura portante per un tetto di edificio in miniatura",16,4,4,1.46,32
67,"Barile","baule",16,2,2,1.46,32
67,"Barile","conservazione",16,1,2,1.46,32
67,"Barile","contenitore",16,1,1,1.46,32
67,"Barile","contenitorediliquidii",16,1,1,1.46,32
67,"Barile","letto",16,4,3,1.46,32
67,"Barile","mobiglio",16,2,2,1.46,32
67,"Barile","possacenere",16,3,3,1.46,32
67,"Barile","stagionatura",16,1,1,1.46,32
67,"Bottiglia di plastica","contenitore",16,2,2,1.46,32
67,"Bottiglia di plastica","dissetare",16,1,1,1.46,32
67,"Bottiglia di plastica","galeggiante",16,2,2,1.46,32
67,"Bottiglia di plastica","ghiaccio",16,2,2,1.46,32
67,"Bottiglia di plastica","mazza",16,3,3,1.46,32
67,"Bottiglia di plastica","raccogliere",16,2,2,1.46,32
67,"Bottiglia di plastica","riciclaggio",16,2,2,1.46,32
67,"Bottiglia di plastica","soluzione",16,1,1,1.46,32
67,"Bottiglia di plastica","vapore",16,3,3,1.46,32
67,"Bottiglia di plastica","versare",16,1,1,1.46,32
67,"Lampadina","bruciarla",16,2,2,1.46,32
67,"Lampadina","colorare",16,2,2,1.46,32
67,"Lampadina","ferire",16,2,3,1.46,32
67,"Lampadina","illuminazione",16,1,1,1.46,32
67,"Lampadina","incadescente",16,2,2,1.46,32
67,"Lampadina","resistenza eletrica",16,2,2,1.46,32
67,"Lampadina","riscaldare",16,2,2,1.46,32
67,"Lampadina","scoppiare",16,2,2,1.46,32
67,"Lampadina","telecomunicazione",16,3,2,1.46,32
67,"Lampadina","trasmissione di energia",16,2,2,1.46,32
67,"Libro","arma",16,2,2,1.46,32
67,"Libro","arredamento",16,2,3,1.46,32
67,"Libro","collage",16,3,3,1.46,32
67,"Libro","combustibile",16,2,2,1.46,32
67,"Libro","disegno",16,1,1,1.46,32
67,"Libro","fermacarte",16,2,2,1.46,32
67,"Libro","fumetto",16,3,2,1.46,32
67,"Libro","lettura",16,1,1,1.46,32
67,"Libro","origami",16,2,2,1.46,32
67,"Libro","romanzo",16,1,1,1.46,32
67,"Libro","scrittura",16,1,1,1.46,32
67,"Libro","studio",16,1,1,1.46,32
67,"Sedia","barriera fisica",16,2,3,1.46,32
67,"Sedia","bruciare",16,2,2,1.46,32
67,"Sedia","combustibile",16,2,2,1.46,32
67,"Sedia","dormire",16,2,2,1.46,32
67,"Sedia","fermaposta",16,2,2,1.46,32
67,"Sedia","levigare",16,2,2,1.46,32
67,"Sedia","poggiapiedi",16,2,2,1.46,32
67,"Sedia","riposare",16,2,2,1.46,32
67,"Sedia","scolpire",16,2,3,1.46,32
67,"Sedia","seduta",16,1,1,1.46,32
68,"Attaccapanni","cinture",16,2,2,1.2,27
68,"Attaccapanni","come forma per disegnare",16,2,3,1.2,27
68,"Attaccapanni","come righello",16,2,3,1.2,27
68,"Attaccapanni","per appendere collane",16,2,2,1.2,27
68,"Attaccapanni","sciarpe",16,1,1,1.2,27
68,"Attaccapanni","squadra",16,2,2,1.2,27
68,"Barile","mobile",16,2,2,1.2,27
68,"Barile","portaoggetti",16,2,2,1.2,27
68,"Barile","scrivania",16,2,2,1.2,27
68,"Barile","tavolo",16,2,2,1.2,27
68,"Barile","uso ornamentale",16,2,2,1.2,27
68,"Bottiglia di plastica","addobbato in vari modi",16,2,2,1.2,27
68,"Bottiglia di plastica","carte",16,2,3,1.2,27
68,"Bottiglia di plastica","fermaporte",16,2,2,1.2,27
68,"Bottiglia di plastica","gioco della bottiglia",16,3,4,1.2,27
68,"Bottiglia di plastica","oggetto ornamentale",16,2,2,1.2,27
68,"Lampadina","come sagoma da rivestire",16,3,3,1.2,27
68,"Lampadina","pallina per albero di natale decorata",16,2,2,1.2,27
68,"Libro","come fermaporta",16,2,2,1.2,27
68,"Libro","come forma per disegnare",16,2,2,1.2,27
68,"Libro","fermacarte",16,2,2,1.2,27
68,"Libro","nascondere biglietti",16,2,2,1.2,27
68,"Sedia","appendiabiti",16,2,2,1.2,27
68,"Sedia","fermaporte",16,2,2,1.2,27
69,"Attaccapanni","appendiabiti",16,1,1,1.56,23
69,"Attaccapanni","asciugabiancheria",16,2,2,1.56,23
69,"Barile","cantina",16,2,2,1.56,23
69,"Barile","decorazione",16,2,2,1.56,23
69,"Barile","tavolo",16,2,2,1.56,23
69,"Barile","vino",16,1,1,1.56,23
69,"Bottiglia di plastica","bere",16,1,1,1.56,23
69,"Bottiglia di plastica","gassata",16,1,2,1.56,23
69,"Bottiglia di plastica","inaffiare",16,2,2,1.56,23
69,"Bottiglia di plastica","naturale",16,2,2,1.56,23
69,"Bottiglia di plastica","potabile",16,1,1,1.56,23
69,"Bottiglia di plastica","trasportare",16,2,3,1.56,23
69,"Lampadina","corente",16,1,2,1.56,23
69,"Lampadina","idea",16,2,2,1.56,23
69,"Lampadina","illuminare",16,1,1,1.56,23
69,"Lampadina","luce",16,1,1,1.56,23
69,"Lampadina","vetro",16,2,2,1.56,23
69,"Lampadina","voltaggio",16,2,2,1.56,23
69,"Libro","bibioteca",16,2,2,1.56,23
69,"Libro","collezionare",16,2,2,1.56,23
69,"Libro","ecicopledia",16,2,2,1.56,23
69,"Libro","leggere",16,1,1,1.56,23
69,"Libro","ricordi",16,2,2,1.56,23
69,"Sedia","antiquariato",16,2,2,1.56,23
69,"Sedia","falegname",16,1,2,1.56,23
69,"Sedia","legno",16,2,2,1.56,23
69,"Sedia","mobilificio",16,1,1,1.56,23
69,"Sedia","ornamento",16,2,3,1.56,23
69,"Sedia","ristrutturato",16,2,2,1.56,23
69,"Sedia","sedersi",16,1,1,1.56,23
70,"Attaccapanni","apendiabiti",16,1,1,1.24,18
70,"Barile","arredamento bar",16,2,2,1.24,18
70,"Bottiglia di plastica","pesoperpalestraconsabbia",16,2,2,1.24,18
70,"Bottiglia di plastica","portapenne",16,2,2,1.24,18
70,"Bottiglia di plastica","salvadanaio",16,2,2,1.24,18
70,"Libro","appoggiotelefono",16,2,2,1.24,18
70,"Sedia","appoggiarci oggetti",16,2,2,1.24,18
70,"Sedia","come scala",16,2,2,1.24,18
71,"Attaccapanni","amaca per gatti",16,4,3,1.99,29
71,"Attaccapanni","leva",16,3,2,1.99,29
71,"Attaccapanni","portacinte",16,2,2,1.99,29
71,"Attaccapanni","scultura",16,3,3,1.99,29
71,"Barile","base",16,2,1,1.99,29
71,"Barile","contenitore",16,1,1,1.99,29
71,"Barile","fioriera",16,2,2,1.99,29
71,"Barile","legna da ardere",16,2,2,1.99,29
71,"Barile","nascondiglio",16,2,2,1.99,29
71,"Barile","poltrona",16,2,2,1.99,29
71,"Barile","scala",16,2,2,1.99,29
71,"Barile","tavolo",16,2,2,1.99,29
71,"Bottiglia di plastica","albero di natale",16,2,2,1.99,29
71,"Bottiglia di plastica","fiore",16,2,2,1.99,29
71,"Bottiglia di plastica","lampadario pesci",16,4,3,1.99,29
71,"Bottiglia di plastica","lampadina",16,2,2,1.99,29
71,"Bottiglia di plastica","pallone",16,2,2,1.99,29
71,"Bottiglia di plastica","pupazzetti",16,2,2,1.99,29
71,"Bottiglia di plastica","spampin",16,3,2,1.99,29
71,"Bottiglia di plastica","struttura per bioedilizia",16,3,3,1.99,29
71,"Bottiglia di plastica","vaso",16,2,2,1.99,29
71,"Lampadina","collana",16,3,4,1.99,29
71,"Lampadina","contenitore piante",16,2,3,1.99,29
71,"Lampadina","faccia per pupazzetti",16,4,4,1.99,29
71,"Lampadina","orecchie",16,3,3,1.99,29
71,"Lampadina","palle di natale",16,2,2,1.99,29
71,"Lampadina","tenda",16,3,3,1.99,29
71,"Libro","arma impropria",16,2,2,1.99,29
71,"Libro","cappello",16,3,4,1.99,29
71,"Libro","colonna",16,3,3,1.99,29
71,"Libro","contenitore",16,2,2,1.99,29
71,"Libro","divano",16,4,4,1.99,29
71,"Libro","origami",16,2,2,1.99,29
71,"Libro","poltrona",16,4,4,1.99,29
71,"Libro","quadro",16,2,2,1.99,29
71,"Libro","scultura",16,3,4,1.99,29
71,"Libro","sfondo",16,3,3,1.99,29
71,"Libro","vaso",16,3,4,1.99,29
71,"Sedia","fortino",16,4,4,1.99,29
71,"Sedia","gioco",16,2,2,1.99,29
71,"Sedia","installazione artistica",16,2,4,1.99,29
71,"Sedia","legna da ardere",16,2,2,1.99,29
71,"Sedia","piedi di una statua",16,3,4,1.99,29
71,"Sedia","scaletta",16,2,2,1.99,29
72,"Attaccapanni","appendi salumi",16,3,3,2.19,29
72,"Attaccapanni","bambolina",16,3,4,2.19,29
72,"Attaccapanni","portacollane",16,2,2,2.19,29
72,"Attaccapanni","portacravatte",16,1,1,2.19,29
72,"Barile","bidone della spazzatura",16,2,2,2.19,29
72,"Barile","culla",16,2,2,2.19,29
72,"Barile","fioriera",16,2,2,2.19,29
72,"Barile","gioco psicomotorio per bambini",16,3,2,2.19,29
72,"Barile","portabottiglie",16,2,2,2.19,29
72,"Barile","sgabelli",16,2,2,2.19,29
72,"Barile","tavolino",16,2,2,2.19,29
72,"Bottiglia di plastica","bottiglietta sonora",16,2,2,2.19,29
72,"Bottiglia di plastica","clessidra unenendola",16,3,3,2.19,29
72,"Bottiglia di plastica","decorazione per finestre come petali di fiori con il fondo di bottiglia",16,3,2,2.19,29
72,"Bottiglia di plastica","portabottoni",16,3,3,2.19,29
72,"Bottiglia di plastica","portafili",16,4,3,2.19,29
72,"Bottiglia di plastica","pupazzetto",16,2,2,2.19,29
72,"Bottiglia di plastica","vasetto per i fiori",16,2,2,2.19,29
72,"Lampadina","decorazione per albero di natale",16,2,2,2.19,29
72,"Lampadina","pupazzo di neve",16,4,4,2.19,29
72,"Libro","alzata per il letto",16,2,2,2.19,29
72,"Libro","alzata per la sedia",16,2,2,2.19,29
72,"Libro","base per gioco",16,2,2,2.19,29
72,"Libro","fermaporta",16,2,2,2.19,29
72,"Libro","oggetto per uccidere le zanzare",16,2,3,2.19,29
72,"Libro","peso per schiacchiare qualcosa",16,2,2,2.19,29
72,"Libro","sagoma per disegnare un rettangolo",16,2,2,2.19,29
72,"Sedia","poggiapiedi",16,2,2,2.19,29
72,"Sedia","portavestiti",16,2,2,2.19,29
72,"Sedia","scaletta",16,2,2,2.19,29
72,"Sedia","sedile di un treno immaginario",16,3,3,2.19,29
72,"Sedia","tavolinettoperbimbi",16,2,2,2.19,29
72,"Sedia","tunnel per un percorso psicomotorio",16,4,4,2.19,29
73,"Attaccapanni","appendiabiti",16,1,1,1.63,21
73,"Attaccapanni","porta asciugamani per la cucina",16,2,3,1.63,21
73,"Barile","contiene vino",16,1,1,1.63,21
73,"Barile","portapiantine",16,2,2,1.63,21
73,"Barile","tavolo di un bar",16,2,2,1.63,21
73,"Bottiglia di plastica","portapenne",16,2,2,1.63,21
73,"Bottiglia di plastica","posso mettere qualche piantina al suo interno",16,2,2,1.63,21
73,"Lampadina","lampadina di un faro",16,1,1,1.63,21
73,"Lampadina","usarla per una lampada",16,2,2,1.63,21
73,"Lampadina","usarlo come soppramobile",16,2,2,1.63,21
73,"Libro","portaoggetti tipo statuine",16,3,2,1.63,21
73,"Libro","usarlo come soppramobile",16,2,2,1.63,21
73,"Sedia","far sedere una persona",16,1,1,1.63,21
73,"Sedia","sedia di bellezza",16,1,2,1.63,21
73,"Sedia","soppramobile",16,2,2,1.63,21
74,"Attaccapanni","armai mpropria",16,2,2,1.41,31
74,"Attaccapanni","gancio",16,2,2,1.41,31
74,"Barile","cuccia per il cane",16,2,2,1.41,31
74,"Barile","palla da giocoliere",16,3,3,1.41,31
74,"Barile","Sedia",16,2,2,1.41,31
74,"Barile","tavolino",16,2,2,1.41,31
74,"Bottiglia di plastica","calcolare il numero di atomi o molecole che contiene",16,4,4,1.41,31
74,"Bottiglia di plastica","challenge",16,3,3,1.41,31
74,"Bottiglia di plastica","soluzioni acquose",16,1,1,1.41,31
74,"Lampadina","calore",16,2,2,1.41,31
74,"Lampadina","scoppiare",16,2,2,1.41,31
74,"Libro","arma impropria",16,2,2,1.41,31
74,"Libro","carta assorbente",16,3,3,1.41,31
74,"Libro","falò",16,2,3,1.41,31
74,"Libro","riempispazio",16,2,3,1.41,31
74,"Libro","scalini",16,3,3,1.41,31
74,"Libro","sonnifero",16,3,3,1.41,31
74,"Sedia","compasso",16,4,2,1.41,31
74,"Sedia","disarmare",16,3,4,1.41,31
74,"Sedia","legna da ardere",16,2,2,1.41,31
75,"Attaccapanni","fionda",16,3,3,1.24,17
75,"Barile","fermaporta",16,2,2,1.24,17
75,"Barile","sgabello",16,2,2,1.24,17
75,"Barile","tavolo",16,2,2,1.24,17
75,"Lampadina","riscaldare",16,2,2,1.24,17
75,"Libro","alzatina",16,2,2,1.24,17
75,"Libro","arma",16,2,2,1.24,17
75,"Libro","divisorio",16,2,2,1.24,17
75,"Libro","fermacarte",16,2,2,1.24,17
75,"Sedia","piano di appoggio",16,2,2,1.24,17
75,"Sedia","portapanni",16,2,2,1.24,17
75,"Sedia","sedersi",16,1,1,1.24,17
76,"Attaccapanni","appendipanni",16,1,1,1.83,19
76,"Attaccapanni","disegnare un triangolo",16,2,3,1.83,19
76,"Barile","contenitore di vino o acqua",16,1,1,1.83,19
76,"Barile","fermaporta",16,2,2,1.83,19
76,"Barile","tavolo",16,2,2,1.83,19
76,"Bottiglia di plastica","tagliare a metà e usare la parte inferiore come contenitore di pittura",16,3,3,1.83,19
76,"Bottiglia di plastica","tagliare a metà e usare la parte superiore come imbuto",16,2,2,1.83,19
76,"Bottiglia di plastica","usare tappo per disegnare cerchio",16,3,2,1.83,19
76,"Lampadina","come oggettistica in un pub",16,2,2,1.83,19
76,"Libro","disegnare un rettangolo o le linee diritte",16,2,3,1.83,19
76,"Libro","fermaporta",16,2,2,1.83,19
76,"Libro","sventolare estate per rinfrescarsi",16,2,2,1.83,19
76,"Sedia","affianco a lettino come protezione ed evitare bambini cadere dal letto",16,4,4,1.83,19
76,"Sedia","appogiapanni",16,2,2,1.83,19
76,"Sedia","asciugapanni",16,2,3,1.83,19
76,"Sedia","fermaporta",16,2,2,1.83,19
76,"Sedia","scalino",16,2,2,1.83,19
77,"Attaccapanni","appenderci altri appendini",16,2,2,1.83,19
77,"Attaccapanni","picchiarci qualcuno",16,3,2,1.83,19
77,"Attaccapanni","usarla come per travestimento per fare capitanuncino",16,3,2,1.83,19
77,"Attaccapanni","usarlo come freesbe",16,2,3,1.83,19
77,"Attaccapanni","usarlo per un falò",16,2,2,1.83,19
77,"Barile","abitarci",16,3,3,1.83,19
77,"Barile","distruggerla",16,2,1,1.83,19
77,"Barile","farci equilibrismo",16,3,2,1.83,19
77,"Barile","farci una cuccia per cani",16,2,2,1.83,19
77,"Barile","piantare cose",16,2,2,1.83,19
77,"Barile","picchiare qualcuno",16,3,2,1.83,19
77,"Barile","usarla come decorazione in casa",16,2,2,1.83,19
77,"Barile","usarla come portaombrelli",16,2,2,1.83,19
77,"Barile","usarla per nascondino",16,2,2,1.83,19
77,"Barile","usarla per un falò",16,2,3,1.83,19
77,"Bottiglia di plastica","attaccarci i bigliettini sul fondo per copiare in classe",16,5,4,1.83,19
77,"Bottiglia di plastica","farci esercizi di sollevamento peso",16,2,2,1.83,19
77,"Bottiglia di plastica","innaffiarci le piante",16,2,2,1.83,19
77,"Bottiglia di plastica","picchiarci qualcuno",16,2,2,1.83,19
77,"Bottiglia di plastica","usarlo come mazza",16,2,3,1.83,19
77,"Lampadina","metterla nella vasca da bagno per far prendere la scossa al tuo peggior nemico",16,4,4,1.83,19
77,"Lampadina","romperla per usarla come arma tagliente",16,2,2,1.83,19
77,"Lampadina","trasformarla in una decorazione per albero di natale",16,2,2,1.83,19
77,"Lampadina","usarla a intermittenza per trasmettere messaggi segreti",16,4,5,1.83,19
77,"Lampadina","usarla come pallina da minigolf",16,4,3,1.83,19
77,"Libro","farci una pila per salire in alto",16,2,2,1.83,19
77,"Libro","picchiarci qualcuno",16,2,3,1.83,19
77,"Libro","strappare le pagine come antistress",16,3,3,1.83,19
77,"Libro","strappare le pagine per farci aereoplani di carta",16,2,3,1.83,19
77,"Libro","usarlo come fermacarte",16,2,2,1.83,19
77,"Libro","usarlo come racchetta",16,4,5,1.83,19
77,"Libro","usarlo per fare segnali di fumo",16,4,4,1.83,19
77,"Libro","usarlo per proteggersi dalla pioggia se aperto",16,3,3,1.83,19
77,"Libro","usarlo per un falò",16,2,3,1.83,19
77,"Libro","usarlocomefermaporte",16,2,2,1.83,19
77,"Sedia","appenderci un giubbotto",16,2,2,1.83,19
77,"Sedia","appoggiarci cose",16,2,2,1.83,19
77,"Sedia","arrampicarsi sopra per arrivare in alto",16,2,2,1.83,19
77,"Sedia","farci i piegamenti",16,2,2,1.83,19
77,"Sedia","farci un ponte per guadare un torrente",16,4,4,1.83,19
77,"Sedia","giocare a ruba la sedia",16,3,3,1.83,19
77,"Sedia","metterci la colla per fare scherzi",16,4,4,1.83,19
77,"Sedia","prenderci a botte qualcuno",16,2,3,1.83,19
77,"Sedia","scriverci appunti per copiare nelle verifiche",16,5,5,1.83,19
77,"Sedia","usarla per un falò",16,2,2,1.83,19
78,"Attaccapanni","porta cinture",16,2,2,1.43,20
78,"Attaccapanni","porta cravatte",16,1,1,1.43,20
78,"Attaccapanni","porta gioielli",16,2,2,1.43,20
78,"Barile","sedia",16,2,2,1.43,20
78,"Barile","tavolo",16,2,2,1.43,20
78,"Bottiglia di plastica","porta penne",16,2,2,1.43,20
78,"Bottiglia di plastica","portaspazzolini",16,2,2,1.43,20
78,"Bottiglia di plastica","vaso per piante",16,2,2,1.43,20
78,"Lampadina","decorazione per l'albero di natale",16,2,2,1.43,20
78,"Libro","fermacarte",16,2,2,1.43,20
79,"Attaccapanni","righello",16,2,2,1.6,22
79,"Barile","cestino",16,2,2,1.6,22
79,"Barile","porta ombrelli",16,2,2,1.6,22
79,"Barile","sedia",16,2,2,1.6,22
79,"Barile","tavolo",16,2,2,1.6,22
79,"Barile","vaso",16,2,2,1.6,22
79,"Bottiglia di plastica","bicchiere",16,2,2,1.6,22
79,"Bottiglia di plastica","imbuto",16,2,2,1.6,22
79,"Bottiglia di plastica","porta bevande",16,1,1,1.6,22
79,"Bottiglia di plastica","vaso per piantine",16,2,2,1.6,22
79,"Lampadina","porta candele",16,2,2,1.6,22
79,"Libro","combustibile per fuoco",16,2,2,1.6,22
79,"Libro","rialzo",16,2,2,1.6,22
79,"Sedia","blocca porta",16,2,2,1.6,22
79,"Sedia","legna da ardere",16,2,2,1.6,22
79,"Sedia","sbarre",16,3,3,1.6,22
79,"Sedia","sgabello",16,2,2,1.6,22
80,"Attaccapanni","per realizzare giostrine o acchiappasogni",16,4,4,1.8,19
80,"Attaccapanni","porta asciugamani",16,2,2,1.8,19
80,"Attaccapanni","portasciarpe se annodate al bastone orizzontale",16,2,2,1.8,19
80,"Attaccapanni","può esserci appeso un porta carta o porta oggetti fatto in stoffa",16,3,2,1.8,19
80,"Barile","panca",16,2,2,1.8,19
80,"Barile","portavasi",16,2,2,1.8,19
80,"Barile","se aperto come porta ombrelli",16,3,2,1.8,19
80,"Barile","se aperto può essere usato come pattumiera",16,2,2,1.8,19
80,"Barile","se coperto di sabbia come posa sigarette",16,3,2,1.8,19
80,"Barile","tavolino",16,2,2,1.8,19
80,"Bottiglia di plastica","acchiappa zanzare se tagliata a metà e riempita di una sostanza zuccherosa",16,2,4,1.8,19
80,"Bottiglia di plastica","giochi da creare con i bambini per esempio usando la parte superiore oppure",16,2,2,1.8,19
80,"Bottiglia di plastica","i tappi possono essere raccolti per essere riutilizzati sia per lavoretti sia per altri scopi",16,3,3,1.8,19
80,"Bottiglia di plastica","la bottiglia può essere riempita con sabbia colorata o liquidi colorati che formano degli strati diversi",16,4,3,1.8,19
80,"Bottiglia di plastica","per realizzare dei fiori con la parte inferiore",16,2,2,1.8,19
80,"Lampadina","deve essere reciclata se non funziona",16,2,2,1.8,19
80,"Lampadina","per far crescere delle piantine dentro se usata capovolta e svuotata",16,2,2,1.8,19
80,"Libro","copertura di scatole o di oggetti",16,3,3,1.8,19
80,"Libro","fermacarte",16,2,2,1.8,19
80,"Libro","fermaporta",16,2,2,1.8,19
80,"Libro","le pagine possono serviere per realizzare lavoretti come orecchini",16,4,4,1.8,19
80,"Libro","se i libretti sono sottili si possono realizzare degli alberelli di natale da decorare",16,3,2,1.8,19
80,"Libro","se svuotato e trattato in modo adeguato si puo usare come portagioie",16,2,2,1.8,19
80,"Sedia","porta piante se si appoggiano sopra",16,2,2,1.8,19
80,"Sedia","portaoggetti",16,2,2,1.8,19
80,"Sedia","si puo colorare con delle tinte per porterla riusare in giardino o come decorazione",16,2,3,1.8,19
80,"Sedia","si puo convertire come tavolino se viene eliminato lo schienale",16,2,2,1.8,19
80,"Sedia","si puo creare uno sgabello se si elimina lo schienale e si imbottisce la seduta",16,2,2,1.8,19
82,"Attaccapanni","portacollane",16,2,2,1.81,28
82,"Attaccapanni","portacravatte",16,1,1,1.81,28
82,"Attaccapanni","portafoto",16,2,2,1.81,28
82,"Barile","baule",16,2,2,1.81,28
82,"Barile","decorazione",16,2,2,1.81,28
82,"Barile","fermaporta",16,2,2,1.81,28
82,"Barile","sedia",16,2,2,1.81,28
82,"Bottiglia di plastica","come blocco per fermare una tovaglia",16,4,3,1.81,28
82,"Bottiglia di plastica","per contenere liquidi di ogni genere",16,1,1,1.81,28
82,"Lampadina","uso decorativo",16,2,2,1.81,28
82,"Libro","decorazione",16,2,2,1.81,28
82,"Libro","fermacarte",16,2,2,1.81,28
82,"Libro","fermaporta",16,2,2,1.81,28
82,"Libro","supporto per scrivere",16,2,2,1.81,28
82,"Sedia","attaccapanni",16,2,2,1.81,28
82,"Sedia","portalibri",16,2,2,1.81,28
83,"Attaccapanni","baffi di un grande omino",16,5,4,1.59,27
83,"Attaccapanni","bocca al contrario di un omino",16,4,4,1.59,27
83,"Attaccapanni","gancio",16,2,2,1.59,27
83,"Attaccapanni","oggetto decorativo con fili e agghindamenti appesi",16,3,2,1.59,27
83,"Attaccapanni","oggetto per fare ginnastica",16,3,2,1.59,27
83,"Attaccapanni","piramide",16,4,3,1.59,27
83,"Attaccapanni","stecche batterie musicali",16,4,3,1.59,27
83,"Attaccapanni","strumento musicale",16,2,2,1.59,27
83,"Barile","barricata",16,3,3,1.59,27
83,"Barile","busto di un uomo di legno",16,4,4,1.59,27
83,"Barile","cestino immondizia",16,2,2,1.59,27
83,"Barile","contenitore per estrarre numeri della tombola",16,4,4,1.59,27
83,"Barile","grasta",16,3,2,1.59,27
83,"Barile","lampadario",16,2,2,1.59,27
83,"Barile","ruota per carro",16,2,2,1.59,27
83,"Barile","tamburo",16,2,2,1.59,27
83,"Barile","tavolino",16,2,2,1.59,27
83,"Bottiglia di plastica","barriera di plastica",16,4,3,1.59,27
83,"Bottiglia di plastica","binocolo",16,4,4,1.59,27
