ID,prompt,response,set,lab,response_cleaned,rater1,rater2,rater3,Total_CAQ,Total_KDOCS
4,steen,Iets uitbeelden,7,3,uitbeelden,1,3,3,0,142
4,steen,Iets uitbeelden,7,3,uitbeelden,1,3,3,0,142
121,steen,Uithollen,7,3,uithollen,2,3,2,1,111
12,steen,Uitkijktoren,7,3,uitkijktoren,1,2,2,0,152
100,steen,Vabahahhaha,7,3,vabahahhaha,0,0,0,0,169
18,steen,Vallen,7,3,vallen,1,0,0,3,137
28,steen,vandalen apparaat,7,3,vandalen apparaat,2,0,2,11,191
68,steen,Vast pakken,7,3,vast pakken,1,1,1,2,125
51,steen,vastlijmen,7,3,vastlijmen,2,1,1,1,148
80,steen,Vastmaken aan iets,7,3,vastmaken,2,1,1,9,183
4,steen,Iets vastzetten,7,3,vastzetten,2,1,2,0,142
63,steen,Vastzetten van iets,7,3,vastzetten,2,1,2,6,115
33,steen,vastzetten tegen wind,7,3,vastzetten tegen wind,2,2,2,7,160
49,steen,ve,7,3,ve,0,0,0,8,130
131,steen,Ve,7,3,ve,0,0,0,3,122
18,steen,Veiligheid,7,3,veiligheid,0,1,0,3,137
112,steen,veiligheid,7,3,veiligheid,0,1,0,5,136
34,steen,ver gooi wedstrijd,7,3,ver gooi wedstrijd,4,3,3,6,151
59,steen,Verbouwing,7,3,verbouwing,1,1,1,3,140
58,steen,Verbrijzelen,7,3,verbrijzelen,1,2,1,3,178
80,steen,Verbrijzelen,7,3,verbrijzelen,1,2,1,9,183
46,steen,Verdedigingsvoorwerp,7,3,verdedigingsvoorwerp,2,2,2,3,136
49,steen,verduisteren,7,3,verduisteren,1,3,2,8,130
22,steen,Verf van maken,7,3,verf,3,4,3,9,199
110,steen,Verf,7,3,verf,2,4,3,3,176
81,steen,vergruizen,7,3,vergruizen,2,3,1,10,134
40,steen,Iets verhogen,7,3,verhogen,2,2,2,0,140
40,steen,Iets verhogen,7,3,verhogen,2,2,2,0,140
7,steen,Verhoging,7,3,verhoging,2,2,2,2,161
25,steen,Verhoging,7,3,verhoging,2,2,2,4,174
85,steen,verhogi,7,3,verhoging,2,2,2,5,147
7,steen,Verhoging,7,3,verhoging,2,2,2,2,161
85,steen,Verhoging,7,3,verhoging,2,2,2,5,147
93,steen,Verhoging gebruiken,7,3,verhoging,2,2,2,5,186
114,steen,Verhoging,7,3,verhoging,2,2,2,4,135
49,steen,verhoging,7,3,verhoging,2,2,2,8,130
11,steen,Verhoging van bed of kast,7,3,verhoging bed kast,2,2,2,4,163
84,steen,Verhoging als je er op staat,7,3,verhoging staat,2,2,2,2,145
93,steen,Verhoging voor een stoel,7,3,verhoging stoel,2,2,2,5,186
76,steen,verkleurd,7,3,verkleurd,2,0,0,8,151
85,steen,Vermalen,7,3,vermalen,2,3,1,5,147
102,steen,Om mee te vermalen,7,3,vermalen,2,3,1,5,177
30,steen,verplaatsen,7,3,verplaatsen,1,1,1,0,131
80,steen,Vers,7,3,vers,0,0,0,9,183
76,steen,verschillende kleuren,7,3,verschillende kleuren,0,0,3,8,151
76,steen,verschillende lagen,7,3,verschillende lagen,0,1,3,8,151
30,steen,verschuiven,7,3,verschuiven,1,1,1,0,131
123,steen,versiering,7,3,versiering,2,2,3,1,176
131,steen,Als versiering gebruiken,7,3,versiering,2,2,3,3,122
129,steen,Gebruiken als versiering in je tuin,7,3,versiering tuin,2,2,3,1,106
116,steen,Verstevigen,7,3,verstevigen,2,2,2,1,150
44,steen,Versteviging,7,3,versteviging,2,2,2,1,166
16,steen,versteviging voor mijn palletbed,7,3,versteviging pallet bed,3,2,2,3,168
15,steen,versteviging om plastic te bevestigen,7,3,versteviging plastic bevestigen,2,2,2,2,170
44,steen,Versteviging van voorwerpen,7,3,versteviging voorwerpen,2,2,2,1,166
51,steen,verstoppen,7,3,verstoppen,1,3,2,1,148
58,steen,Verven,7,3,verven,2,3,3,3,178
51,steen,verven,7,3,verven,2,3,3,1,148
81,steen,verven,7,3,verven,2,3,3,10,134
54,steen,Verfen,7,3,verven,2,3,3,6,183
119,steen,verven,7,3,verven,2,3,3,2,130
85,steen,Vervormen,7,3,vervormen,1,3,2,5,147
45,steen,verwerken in kunstwerk,7,3,verwerken kunstwerk,2,3,3,8,157
93,steen,Verwonden,7,3,verwonden,2,2,2,5,186
61,steen,Iets verzwaren,7,3,verzwaren,2,2,2,1,135
11,steen,Iets mee verzwaren,7,3,verzwaren,2,2,2,4,163
61,steen,Iets verzwaren,7,3,verzwaren,2,2,2,1,135
33,steen,iets verzwaren,7,3,verzwaren,2,2,2,7,160
45,steen,iets verzwaren tegen de wind,7,3,verzwaren tegen wind,2,2,2,8,157
65,steen,Vestigingen,7,3,vestigingen,2,1,2,3,155
18,steen,Vierkant,7,3,vierkant,0,0,3,3,137
65,steen,Vierkant,7,3,vierkant,0,0,3,3,155
77,steen,vierkant,7,3,vierkant,0,0,3,5,166
98,steen,Vierkant,7,3,vierkant,0,0,3,4,202
18,steen,Vies,7,3,vies,0,0,0,3,137
12,steen,Vila,7,3,villa,1,1,2,0,152
71,steen,Vis vangen,7,3,vis vangen,4,4,3,8,162
54,steen,In vitrine kast plaatsen,7,3,vitrine kast plaatsen,2,1,2,6,183
90,steen,Vloer,7,3,vloer,1,1,2,0,119
90,steen,Vloer,7,3,vloer,1,1,2,0,119
42,steen,Voeg,7,3,voeg,1,1,2,11,169
36,steen,voegen,7,3,voegen,1,1,2,7,159
12,steen,Voetbalkuil,7,3,voetbalkuil,3,3,3,0,152
86,steen,Voeten steun,7,3,voeten steun,2,2,2,5,133
122,steen,Voetenbank,7,3,voetenbank,2,2,2,4,171
58,steen,Voetenbankje,7,3,voetenbankje,2,2,2,3,178
85,steen,Voetensteun,7,3,voetensteun,2,2,2,5,147
83,steen,Voetensteun,7,3,voetensteun,2,2,2,3,148
84,steen,Voetensteuntje,7,3,voetensteuntje,2,2,2,2,145
85,steen,Voetsteuntje,7,3,voetsteuntje,2,2,2,5,147
2,steen,voetstuk,7,3,voetstuk,2,2,2,8,162
34,steen,voorkomen dat auto wegrolt (of caravan),7,3,voorkomen auto wegrolt,3,2,3,6,151
44,steen,Voorkomen dat iets wegwaait,7,3,voorkomen wegwaait,2,2,2,1,166
44,steen,Voorkomen dat iets wegwaait,7,3,voorkomen wegwaait,2,2,2,1,166
77,steen,vorm,7,3,vorm,0,0,3,5,166
22,steen,Vorm van nemen en er een brood uit bakken,7,3,vorm nemen brood bakken,4,3,3,9,199
18,steen,Vrienden,7,3,vrienden,0,0,0,3,137
96,steen,Vrijwel heel Amsterdam,7,3,vrijwel heel amsterdam,0,0,0,3,192
74,steen,Vuurmaken,7,3,vuur,1,3,3,1,154
98,steen,Vuur,7,3,vuur,0,3,2,4,202
75,steen,Vuurkorf maken,7,3,vuurkorf,2,3,2,1,135
58,steen,Vuurkorf mee maken,7,3,vuurkorf,2,3,2,3,178
8,steen,Vuurplaats,7,3,vuurplaats,2,3,2,7,171
23,steen,Als wapen,7,3,wapen,2,2,2,1,147
40,steen,Wapen,7,3,wapen,2,2,2,0,140
44,steen,Wapen,7,3,wapen,2,2,2,1,166
23,steen,Wapen,7,3,wapen,2,2,2,1,147
40,steen,Wapen,7,3,wapen,2,2,2,0,140
44,steen,Wapen,7,3,wapen,2,2,2,1,166
102,steen,Wapen,7,3,wapen,2,2,2,5,177
38,steen,als wapen,7,3,wapen,2,2,2,6,140
63,steen,Wapen,7,3,wapen,2,2,2,6,115
91,steen,Als wapen gebruiken,7,3,wapen,2,2,2,1,139
60,steen,Warm,7,3,warm,0,0,0,5,191
76,steen,warm,7,3,warm,0,0,0,8,151
94,steen,Warm,7,3,warm,0,0,0,3,146
22,steen,In het water gooien,7,3,water gooien,1,1,1,9,199
49,steen,water tegenhouden,7,3,water tegenhouden,2,2,2,8,130
7,steen,Waxinelicjthouder,7,3,waxinelichthouder,5,3,3,2,161
58,steen,Wc pot,7,3,wc pot,4,4,4,3,178
22,steen,Weg,7,3,weg,1,1,1,9,199
78,steen,weg,7,3,weg,1,1,1,0,186
83,steen,Weg,7,3,weg,1,1,1,3,148
118,steen,Weg,7,3,weg,1,1,1,0,157
12,steen,Weg,7,3,weg,1,1,1,0,152
96,steen,Een weg,7,3,weg,1,1,1,3,192
14,steen,weg aanleggen,7,3,weg aanleggen,1,1,1,7,159
22,steen,Weg van bouwen,7,3,weg bouwen,1,1,1,9,199
36,steen,wegen,7,3,wegen,2,1,1,7,159
132,steen,Wegen,7,3,wegen,2,1,1,3,164
107,steen,Wegen,7,3,wegen,2,1,1,3,176
67,steen,Weggooien,7,3,weggooien,1,1,1,3,128
111,steen,Werken,7,3,werken,1,1,2,3,143
59,steen,Wit,7,3,wit,0,0,0,3,140
18,steen,Wond,7,3,wond,0,1,0,3,137
98,steen,Zagen,7,3,zagen,1,3,2,4,202
59,steen,Zand,7,3,zand,1,0,2,3,140
96,steen,Zand,7,3,zand,1,0,2,3,192
98,steen,Zand,7,3,zand,1,0,2,4,202
12,steen,Zandbak,7,3,zandbak,2,2,2,0,152
16,steen,zandbak omlijning,7,3,zandbak omlijning,2,2,2,3,168
114,steen,Zelfdefensie,7,3,zelfbescherming,2,2,2,4,135
18,steen,Ziekenhuis,7,3,ziekenhuis,0,1,2,3,137
28,steen,zink hulpstuk,7,3,zink hulpstuk,2,2,2,11,191
97,steen,Zinken,7,3,zinken,2,2,2,1,152
3,steen,zitje,7,3,zitje,2,2,2,2,159
47,steen,Zitje,7,3,zitje,2,2,2,2,152
18,steen,Zitplaats,7,3,zitplaats,2,2,2,3,137
85,steen,Zitplaats,7,3,zitplaats,2,2,2,5,147
39,steen,Zitplek maken,7,3,zitplek,2,2,2,3,145
10,steen,op zitten,7,3,zitten,2,2,2,4,140
80,steen,Op zitten,7,3,zitten,2,2,2,9,183
85,steen,Zitten,7,3,zitten,2,2,2,5,147
10,steen,op zitten,7,3,zitten,2,2,2,4,140
18,steen,Zitten,7,3,zitten,2,2,2,3,137
49,steen,zitten,7,3,zitten,2,2,2,8,130
78,steen,zitten,7,3,zitten,2,2,2,0,186
124,steen,Zitten,7,3,zitten,2,2,2,5,139
125,steen,Er op zitten,7,3,zitten,2,2,2,0,169
33,steen,op zitten,7,3,zitten,2,2,2,7,160
50,steen,zitten,7,3,zitten,2,2,2,2,126
107,steen,Zitten,7,3,zitten,2,2,2,3,176
24,steen,op iets zodat het niet wegvliegt,7,3,zodat niet wegvliegt,2,2,2,11,190
61,steen,Zorgen dat iets niet verzakt,7,3,zorgen niet verzakt,3,2,2,1,135
31,steen,Zwaar,7,3,zwaar,0,0,0,2,163
110,steen,Zwaar,7,3,zwaar,0,0,0,3,176
31,steen,Zwaar,7,3,zwaar,0,0,0,2,163
97,steen,Zwaar,7,3,zwaar,0,0,0,1,152
110,steen,Zwaar,7,3,zwaar,0,0,0,3,176
59,steen,Zwaar,7,3,zwaar,0,0,0,3,140
111,steen,Zwaar,7,3,zwaar,0,0,0,3,143
73,steen,zwaar,7,3,zwaar,0,0,0,4,156
94,steen,Zwaar,7,3,zwaar,0,0,0,3,146
119,steen,zwaar,7,3,zwaar,0,0,0,2,130
89,steen,Gebruiken als zwaar projectiel,7,3,zwaar projectiel,2,0,2,17,194
106,steen,zwaarte gebruiken voor hefboom,7,3,zwaarte hefboom,3,2,2,5,182
54,steen,Zwarte stift,7,3,zwarte stift,2,1,4,6,183
71,steen,Zwembad in de tuin,7,3,zwembad tuin,1,1,2,8,162
1,NA,NA,NA,NA,NA,NA,NA,NA,2,147
5,NA,NA,NA,NA,NA,NA,NA,NA,1,147
6,NA,NA,NA,NA,NA,NA,NA,NA,4,165
9,NA,NA,NA,NA,NA,NA,NA,NA,1,172
13,NA,NA,NA,NA,NA,NA,NA,NA,2,130
17,NA,NA,NA,NA,NA,NA,NA,NA,6,172
19,NA,NA,NA,NA,NA,NA,NA,NA,1,103
21,NA,NA,NA,NA,NA,NA,NA,NA,3,171
26,NA,NA,NA,NA,NA,NA,NA,NA,6,145
27,NA,NA,NA,NA,NA,NA,NA,NA,1,148
32,NA,NA,NA,NA,NA,NA,NA,NA,1,163
35,NA,NA,NA,NA,NA,NA,NA,NA,5,190
41,NA,NA,NA,NA,NA,NA,NA,NA,1,147
52,NA,NA,NA,NA,NA,NA,NA,NA,5,181
56,NA,NA,NA,NA,NA,NA,NA,NA,4,148
57,NA,NA,NA,NA,NA,NA,NA,NA,5,137
62,NA,NA,NA,NA,NA,NA,NA,NA,5,152
66,NA,NA,NA,NA,NA,NA,NA,NA,2,173
70,NA,NA,NA,NA,NA,NA,NA,NA,1,190
72,NA,NA,NA,NA,NA,NA,NA,NA,2,170
79,NA,NA,NA,NA,NA,NA,NA,NA,1,136
82,NA,NA,NA,NA,NA,NA,NA,NA,0,131
87,NA,NA,NA,NA,NA,NA,NA,NA,1,147
88,NA,NA,NA,NA,NA,NA,NA,NA,10,178
101,NA,NA,NA,NA,NA,NA,NA,NA,2,167
104,NA,NA,NA,NA,NA,NA,NA,NA,0,151
105,NA,NA,NA,NA,NA,NA,NA,NA,6,137
109,NA,NA,NA,NA,NA,NA,NA,NA,1,196
113,NA,NA,NA,NA,NA,NA,NA,NA,2,171
117,NA,NA,NA,NA,NA,NA,NA,NA,3,151
126,NA,NA,NA,NA,NA,NA,NA,NA,1,151
127,NA,NA,NA,NA,NA,NA,NA,NA,1,154
130,NA,NA,NA,NA,NA,NA,NA,NA,2,153
