ID,prompt,response,lp,order,coder1,coder2,coder3,coder4,Extr,Aggr,Cons,Neu,Openn,Mach,Psych,Narc,CPI,CSE,ACTIVITY_GENERAL,visual,music,dance,archit,writing,humor,discov,science,theatre,culinary,caq,iq_all,caq_ln,self_everyday,scholarly,performance,mechanical_science,artistic,badd_iq,string_cse,can_cse,brick_cse,age
379300,sznurek,Użyć zamiast paska,123,p1,1,NA,2,NA,3,3.5,2.7,4.2,4.4,3.75,2.75,2.75,5.6,5.5,0.12121212121212122,0,0,0,0,0,1,1,1,0,0,3,3,1.3862943611198906,2.1818181818181817,2.6363636363636362,2.6,3.4444444444444446,1.2222222222222223,30,50.5,51.5,51.5,36
379300,sznurek,Zrobić z niego miskę na owoce,124,p2,6,NA,4,NA,3,3.5,2.7,4.2,4.4,3.75,2.75,2.75,5.6,5.5,0.12121212121212122,0,0,0,0,0,1,1,1,0,0,3,3,1.3862943611198906,2.1818181818181817,2.6363636363636362,2.6,3.4444444444444446,1.2222222222222223,30,50.5,51.5,51.5,36
379300,sznurek,żyrandol,125,p3,5,NA,4,NA,3,3.5,2.7,4.2,4.4,3.75,2.75,2.75,5.6,5.5,0.12121212121212122,0,0,0,0,0,1,1,1,0,0,3,3,1.3862943611198906,2.1818181818181817,2.6363636363636362,2.6,3.4444444444444446,1.2222222222222223,30,50.5,51.5,51.5,36
379783,sznurek,do zawiązania worka,96,p1,2,NA,2,NA,2.3,4,4.5,2.6,2.9,2.5,1.75,2.75,2.8,3,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,7,0.6931471805599453,3.909090909090909,2.8181818181818183,1.6,1.8888888888888888,1.1111111111111112,25,60,81.5,40,32
380783,sznurek,można się na nim powiesic.,474,p1,2,NA,2,NA,3.1,4.6,4.7,1.9,3.5,1,1,2.25,5.2,4.5,0.09090909090909091,0,0,0,0,0,0,1,0,0,1,2,2,1.0986122886681098,3.4545454545454546,3.1818181818181817,2.1,2.4444444444444446,2.6666666666666665,21,51,69,77.5,43
380990,sznurek,Zamiast sznurówek do butów,574,p1,1,NA,2,NA,3.3,3.6,3.4,3.2,3.2,3,3.25,4,4.6,4.666666666666667,0.09090909090909091,0,0,0,0,1,1,1,1,0,1,5,5,1.791759469228055,3,2.6363636363636362,2.2,3.2222222222222223,2.4444444444444446,15,80.5,79.5,61,43
380990,sznurek,jako pasek do opadających spodni.,575,p2,1,NA,2,NA,3.3,3.6,3.4,3.2,3.2,3,3.25,4,4.6,4.666666666666667,0.09090909090909091,0,0,0,0,1,1,1,1,0,1,5,5,1.791759469228055,3,2.6363636363636362,2.2,3.2222222222222223,2.4444444444444446,15,80.5,79.5,61,43
381621,sznurek,do zrobienia ozdoby wokół na przykład jajka,342,p1,2,NA,3,NA,3,4.3,4.1,3.5,3.4,3,2,6,6,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,8,1.0986122886681098,4.090909090909091,3.909090909090909,2,3.4444444444444446,2.2222222222222223,28,80,99.5,51.5,36
381621,sznurek,Można go zafarbować lub ułożyć w ciekawy wzór i owinąć- jednocześnie przyklejając do pudełka. Ozdobione pudełko może byc jednocześnie prezentem.,343,p2,5,NA,4,NA,3,4.3,4.1,3.5,3.4,3,2,6,6,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,8,1.0986122886681098,4.090909090909091,3.909090909090909,2,3.4444444444444446,2.2222222222222223,28,80,99.5,51.5,36
383925,sznurek,jako naszyjnik lub pasek,255,p1,3,NA,2,NA,3.6,4.4,4,2.6,3.5,3.75,2.5,4.5,4.4,4.5,0.06060606060606061,0,0,0,0,1,0,0,0,0,0,1,6,0.6931471805599453,3.3636363636363638,3.6363636363636362,2.4,2.4444444444444446,2.4444444444444446,21,21.5,40,49,43
384494,sznurek,do wędki,653,p1,3,NA,2,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384494,sznurek,do podtarcia się,654,p2,6,NA,4,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384539,sznurek,pasek do spodni,65,p1,1,NA,2,NA,2.2,3.2,4,3.1,2.7,4.5,3,3.5,5.4,5.333333333333333,0.0303030303030303,0,0,0,0,0,1,1,1,0,1,4,3,1.6094379124341003,3.8181818181818183,3,1.4,1.5555555555555556,2.4444444444444446,30,51,35.5,64,36
384559,sznurek,Można zrobić kokardkę i użyć jako ozdoby.,313,p1,3,NA,3,NA,2,2.4,4.8,3,3.9,4,5,3.25,4.4,4.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,0,1,8,0.6931471805599453,3.8181818181818183,4,1.5,3.7777777777777777,3.5555555555555554,36,51,51,51,32
384583,sznurek,do związania komuś rąk,933,p1,2,NA,2,NA,3.4,3.3,2.4,3.1,3.8,2.75,3.75,3,3.6,2.8333333333333335,0.30303030303030304,3,0,0,0,0,1,1,3,1,1,10,8,2.3978952727983707,3.090909090909091,2.909090909090909,2.8,2.6666666666666665,3,30,40.5,68.5,58.5,27
384702,sznurek,do zawiazania paczki,564,p1,2,NA,2,NA,2.6,3.2,3.4,2.5,2.9,2.25,2,2.5,3,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.4545454545454546,1.4545454545454546,1.2,1.3333333333333333,1.3333333333333333,1,50,61,40,43
384879,sznurek,ogrodzenie,182,p1,5,NA,5,NA,3.4,4.2,3,2.1,3.3,3.75,3,3.5,5,5,0.21212121212121213,0,0,1,0,0,1,3,0,1,1,7,6,2.0794415416798357,2.909090909090909,2.909090909090909,2,2.4444444444444446,2.4444444444444446,31,80,80,80,43
384917,sznurek,Można upleść z niego brelok do kluczy,836,p1,5,NA,3,NA,4.7,4.3,4.3,1.6,4.1,2,2.25,5,6,5.5,0.09090909090909091,0,0,0,0,0,2,0,2,1,1,6,5,1.9459101490553132,4.181818181818182,3.6363636363636362,1.7,1.5555555555555556,3,22,57.5,30.5,3,43
384968,sznurek,zabawka dla psa,808,p1,2,NA,3,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
384968,sznurek,ozdoba na nadgarstek,809,p2,2,NA,2,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
384968,sznurek,element garderoby,810,p3,2,NA,3,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
385231,sznurek,do wplatania we włosy,649,p1,2,NA,3,NA,2.9,2.6,4.3,2.6,3.6,1.5,3,4.5,1.6,1.6666666666666667,0,0,0,0,0,1,1,0,3,0,1,6,2,1.9459101490553132,3.1818181818181817,3.3636363636363638,1,3.6666666666666665,1.5555555555555556,40,22.5,23,25.5,27
385583,sznurek,Można przywiązać do sznurka puszkę,491,p1,4,NA,2,NA,3.1,3.1,4.6,2.4,3.6,3.25,1,4.75,4.4,3.3333333333333335,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2.4545454545454546,1.4,2.2222222222222223,1.4444444444444444,15,61,64.5,54,32
385609,sznurek,uszczelka,950,p1,6,NA,5,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
385609,sznurek,łańcuszek,951,p2,1,NA,2,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
385609,sznurek,linka na pranie,952,p3,1,NA,2,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
386928,sznurek,do mierzenia,512,p1,5,NA,4,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,do zrobienia hamaku,513,p2,4,NA,3,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,jako ozdoba w domu,514,p3,2,NA,3,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,do holowania,515,p4,2,NA,2,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,do polowania,516,p5,6,NA,4,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,do łowienia ryb,517,p6,3,NA,2,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
386928,sznurek,do chwytania dzikich zwierząt,518,p7,5,NA,4,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
388516,sznurek,zawiesić doniczkę z kwiatami,260,p1,3,NA,3,NA,3.8,4.7,4,2.2,3.7,2.25,2.5,2.5,5.2,4.833333333333333,0.06060606060606061,2,0,0,0,1,0,0,0,0,0,3,5,1.3862943611198906,3.5454545454545454,3.1818181818181817,2.4,3.3333333333333335,3.4444444444444446,14,89.5,26.5,19.5,27
388516,sznurek,ozdobić nim butelkę tworząc wazon,261,p2,2,NA,3,NA,3.8,4.7,4,2.2,3.7,2.25,2.5,2.5,5.2,4.833333333333333,0.06060606060606061,2,0,0,0,1,0,0,0,0,0,3,5,1.3862943611198906,3.5454545454545454,3.1818181818181817,2.4,3.3333333333333335,3.4444444444444446,14,89.5,26.5,19.5,27
388516,sznurek,owinąć nimi rączki od szafek,262,p3,4,NA,3,NA,3.8,4.7,4,2.2,3.7,2.25,2.5,2.5,5.2,4.833333333333333,0.06060606060606061,2,0,0,0,1,0,0,0,0,0,3,5,1.3862943611198906,3.5454545454545454,3.1818181818181817,2.4,3.3333333333333335,3.4444444444444446,14,89.5,26.5,19.5,27
389255,sznurek,Do zrobienia pierścionka,625,p1,5,NA,3,NA,2.2,3.9,4.5,3.4,2.8,3,4.75,4,3.2,4,0.0303030303030303,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.8181818181818183,3.8181818181818183,1,2.4444444444444446,1.4444444444444444,21,60,70,34.5,36
389255,sznurek,Do zrobienia podkładki.,626,p2,5,NA,5,NA,2.2,3.9,4.5,3.4,2.8,3,4.75,4,3.2,4,0.0303030303030303,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.8181818181818183,3.8181818181818183,1,2.4444444444444446,1.4444444444444444,21,60,70,34.5,36
390397,sznurek,można z niego zrobić makramę,718,p1,4,NA,3,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,sznurek,można zrobić bransoletkę,719,p2,3,NA,2,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,sznurek,zrobić pętlę i przyciągnąć coś czego potrzebujemy a nie możemy dosięgnąć,720,p3,5,NA,2,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,sznurek,można na nim zawiesić doniczkę,721,p4,4,NA,2,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,sznurek,można zrobić tor dla samochodów na podłodze do zabawy dla dziecka,722,p5,5,NA,4,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,sznurek,można zatamować krwawienie,723,p6,7,NA,5,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390726,sznurek,do podwiązania gałęzi drzewa,811,p1,4,NA,2,NA,3.7,4.1,4.6,3.1,4.1,1,1,3.5,4,3.5,0.06060606060606061,0,0,0,0,0,1,0,1,0,0,2,2,1.0986122886681098,2.6363636363636362,2.3636363636363638,2.4,2.888888888888889,2.888888888888889,22,70,65.5,72,32
390824,sznurek,na bieliznę,376,p1,1,NA,2,NA,2.3,3.5,3.9,3,2.6,1.75,2.75,2.5,3.8,4,0,0,0,0,0,0,0,0,1,0,1,2,2,1.0986122886681098,2.727272727272727,2.8181818181818183,1.6,3.111111111111111,2.7777777777777777,19,73,45,56.5,36
390824,sznurek,sznurówka,377,p2,1,NA,2,NA,2.3,3.5,3.9,3,2.6,1.75,2.75,2.5,3.8,4,0,0,0,0,0,0,0,0,1,0,1,2,2,1.0986122886681098,2.727272727272727,2.8181818181818183,1.6,3.111111111111111,2.7777777777777777,19,73,45,56.5,36
390824,sznurek,pasek,378,p3,1,NA,2,NA,2.3,3.5,3.9,3,2.6,1.75,2.75,2.5,3.8,4,0,0,0,0,0,0,0,0,1,0,1,2,2,1.0986122886681098,2.727272727272727,2.8181818181818183,1.6,3.111111111111111,2.7777777777777777,19,73,45,56.5,36
390824,sznurek,kokardka,379,p4,4,NA,2,NA,2.3,3.5,3.9,3,2.6,1.75,2.75,2.5,3.8,4,0,0,0,0,0,0,0,0,1,0,1,2,2,1.0986122886681098,2.727272727272727,2.8181818181818183,1.6,3.111111111111111,2.7777777777777777,19,73,45,56.5,36
390869,sznurek,można zrobić z niego biżuterię,4,p1,1,NA,2,NA,4.1,4.4,4.1,3.2,4.3,4.5,3.25,5.25,6,6,0.24242424242424243,0,0,0,0,1,1,0,1,0,1,4,10,1.6094379124341003,4,4,1.6,2.5555555555555554,2.6666666666666665,42,47.5,36.5,30,27
390924,sznurek,Do przywiązania puszki odstraszającej gryzonie ;-),982,p1,5,NA,3,NA,2.8,4.2,3.1,2.5,3.6,3.5,2.75,2.75,5.6,5.833333333333333,0.12121212121212122,3,0,0,0,0,1,0,0,0,0,4,6,1.6094379124341003,3.8181818181818183,4,2.8,3,3,16,51,51,56,43
390991,sznurek,sznurek można wykorzystać do wykonania sznurkowego płotu,307,p1,5,NA,5,NA,3.3,3.7,4.2,2.6,3.3,5.25,4.25,4.5,5.8,5.5,0.09090909090909091,0,0,0,0,1,0,0,0,1,1,3,5,1.3862943611198906,3.1818181818181817,3.090909090909091,2.4,2.7777777777777777,1.6666666666666667,26,49,48.5,65,27
391373,sznurek,zrobić bransoletkę,476,p1,1,NA,2,NA,2.6,4,3.6,1.5,3.2,1,1,3,4.4,5.5,0.15151515151515152,0,0,0,0,0,2,0,0,0,1,3,4,1.3862943611198906,3.6363636363636362,2.727272727272727,1.8,2,4.333333333333333,23,20.5,60.5,80,43
392852,sznurek,do mocowania klamki hamulca,993,p1,5,NA,3,NA,3.5,3.4,2.8,2.2,3.2,4,3.25,2.75,4.4,4.666666666666667,0.15151515151515152,1,0,0,0,0,2,0,1,1,1,6,4,1.9459101490553132,3.909090909090909,3.727272727272727,1.3,2.888888888888889,1.8888888888888888,29,64,38,55.5,27
392860,sznurek,Sznurek można wykorzystać w nietypowy sposób do użycia zamiast sznurówek do butów,983,p1,1,NA,2,NA,3.5,3.6,2.7,4.9,4.4,2.75,1.25,4.25,5.2,5,0.36363636363636365,2,0,0,0,1,1,1,1,0,1,7,1,2.0794415416798357,4,4.636363636363637,3.3,2.888888888888889,4.666666666666667,27,84,25,37,27
392860,sznurek,do spinania włosów,984,p2,3,NA,2,NA,3.5,3.6,2.7,4.9,4.4,2.75,1.25,4.25,5.2,5,0.36363636363636365,2,0,0,0,1,1,1,1,0,1,7,1,2.0794415416798357,4,4.636363636363637,3.3,2.888888888888889,4.666666666666667,27,84,25,37,27
392860,sznurek,jako ozdobę lub biżuterię,985,p3,1,NA,2,NA,3.5,3.6,2.7,4.9,4.4,2.75,1.25,4.25,5.2,5,0.36363636363636365,2,0,0,0,1,1,1,1,0,1,7,1,2.0794415416798357,4,4.636363636363637,3.3,2.888888888888889,4.666666666666667,27,84,25,37,27
392860,sznurek,element dekoracji kwiatów lub kompozycji ze świec.,986,p4,3,NA,3,NA,3.5,3.6,2.7,4.9,4.4,2.75,1.25,4.25,5.2,5,0.36363636363636365,2,0,0,0,1,1,1,1,0,1,7,1,2.0794415416798357,4,4.636363636363637,3.3,2.888888888888889,4.666666666666667,27,84,25,37,27
393179,sznurek,do stworzenia ozdób,67,p1,2,NA,3,NA,4.5,3.8,3.4,2.3,3.8,2.75,4.25,3.5,3.6,3,0,0,0,0,0,1,0,0,0,0,1,2,5,1.0986122886681098,3.272727272727273,3,1.3,1.1111111111111112,2.2222222222222223,18,51.5,25,80,32
393274,sznurek,Sznurek można ufarbować na różne kolory,318,p1,4,NA,3,NA,2,3.9,3.6,3.6,3.9,3.5,2.75,2,2.8,4.333333333333333,0.0303030303030303,0,0,0,1,0,2,0,1,0,1,5,14,1.791759469228055,3.6363636363636362,3.1818181818181817,1.2,3,2.6666666666666665,38,23,40.5,12.5,36
393274,sznurek,przykleić w określony sposób do kartonu i wykonać piękną pracę na plastykę do szkoły :).,319,p2,3,NA,4,NA,2,3.9,3.6,3.6,3.9,3.5,2.75,2,2.8,4.333333333333333,0.0303030303030303,0,0,0,1,0,2,0,1,0,1,5,14,1.791759469228055,3.6363636363636362,3.1818181818181817,1.2,3,2.6666666666666665,38,23,40.5,12.5,36
393274,sznurek,Można się też na nim powiesić (o ile jest wystarczająco mocny),320,p3,2,NA,2,NA,2,3.9,3.6,3.6,3.9,3.5,2.75,2,2.8,4.333333333333333,0.0303030303030303,0,0,0,1,0,2,0,1,0,1,5,14,1.791759469228055,3.6363636363636362,3.1818181818181817,1.2,3,2.6666666666666665,38,23,40.5,12.5,36
393421,sznurek,łańcuch na choinkę,229,p1,6,NA,3,NA,2.6,4,3.4,3.3,3.6,3,1,4.25,4,4.333333333333333,0.24242424242424243,0,0,0,0,0,0,0,7,0,0,7,8,2.0794415416798357,3.5454545454545454,3.6363636363636362,1.3,2.2222222222222223,2.4444444444444446,26,55,60.5,70,27
394764,sznurek,sznurek jako zawieszka dla smartfona,920,p1,5,NA,3,NA,2.4,3.5,3.8,2.4,2.9,2.75,2.25,1,3.6,4,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,2,0.6931471805599453,1.8181818181818181,1.1818181818181819,1.2,2.2222222222222223,1.6666666666666667,31,59,11.5,61,36
394976,sznurek,Do ozdobienia butelki na flakon.,978,p1,3,NA,2,NA,2.9,4.1,3.1,3.5,3.6,2.25,1.5,3,4.4,4.5,0.3333333333333333,2,4,0,0,4,0,1,0,1,1,13,6,2.6390573296152584,3.6363636363636362,3.090909090909091,4.3,2.3333333333333335,4,22,80.5,65.5,78.5,32
396006,sznurek,związania grochu do sznurka,694,p1,5,NA,2,NA,3.6,4.4,1.6,1.7,3.1,2.5,2.5,2,4.2,2.8333333333333335,0.12121212121212122,0,1,0,0,1,1,0,0,0,1,4,4,1.6094379124341003,4,3.6363636363636362,3.8,1.7777777777777777,2.7777777777777777,22,41,41,32,36
396006,sznurek,do zejścia z balkonu,695,p2,4,NA,4,NA,3.6,4.4,1.6,1.7,3.1,2.5,2.5,2,4.2,2.8333333333333335,0.12121212121212122,0,1,0,0,1,1,0,0,0,1,4,4,1.6094379124341003,4,3.6363636363636362,3.8,1.7777777777777777,2.7777777777777777,22,41,41,32,36
398232,sznurek,jako pasek,188,p1,1,NA,2,NA,2.8,3.9,4,3.9,3.7,4.25,3,3.75,5,5.666666666666667,0.18181818181818182,0,0,0,0,1,1,0,1,0,1,4,11,1.6094379124341003,3.272727272727273,3.909090909090909,2.3,3.3333333333333335,2.7777777777777777,27,57.5,50,72,32
399115,sznurek,Do samobójstwa,849,p1,2,NA,2,NA,2.4,3.6,2.8,2.1,3.5,3.5,3.5,4.75,4.6,4.333333333333333,0.12121212121212122,0,0,0,0,1,1,0,1,0,0,3,11,1.3862943611198906,3.272727272727273,3.727272727272727,1.5,1.4444444444444444,2.4444444444444446,33,50.5,54.5,40.5,27
399511,sznurek,rozwiesić na nim pranie,614,p1,1,NA,2,NA,4,3.6,3.1,3.2,3.7,3.75,3.5,3.75,5.2,5.333333333333333,0.09090909090909091,1,0,0,0,1,1,1,1,9,1,15,7,2.772588722239781,4,3.1818181818181817,2.5,1.5555555555555556,1.5555555555555556,16,17,23,37.5,36
399511,sznurek,zrobić bransoletę,615,p2,1,NA,2,NA,4,3.6,3.1,3.2,3.7,3.75,3.5,3.75,5.2,5.333333333333333,0.09090909090909091,1,0,0,0,1,1,1,1,9,1,15,7,2.772588722239781,4,3.1818181818181817,2.5,1.5555555555555556,1.5555555555555556,16,17,23,37.5,36
399511,sznurek,użyć jako sznurówki,616,p3,1,NA,2,NA,4,3.6,3.1,3.2,3.7,3.75,3.5,3.75,5.2,5.333333333333333,0.09090909090909091,1,0,0,0,1,1,1,1,9,1,15,7,2.772588722239781,4,3.1818181818181817,2.5,1.5555555555555556,1.5555555555555556,16,17,23,37.5,36
399642,sznurek,bransoletka,230,p1,1,NA,2,NA,2.3,3.9,3,3.4,3.1,2.25,1.75,5.25,3.2,2.3333333333333335,0,0,0,0,0,0,1,1,0,0,0,2,6,1.0986122886681098,3.090909090909091,2.272727272727273,1.8,1.6666666666666667,1.8888888888888888,27,55,65,60,27
399642,sznurek,pasek,231,p2,1,NA,2,NA,2.3,3.9,3,3.4,3.1,2.25,1.75,5.25,3.2,2.3333333333333335,0,0,0,0,0,0,1,1,0,0,0,2,6,1.0986122886681098,3.090909090909091,2.272727272727273,1.8,1.6666666666666667,1.8888888888888888,27,55,65,60,27
399642,sznurek,wstążka do pakowania prezentów,232,p3,5,NA,2,NA,2.3,3.9,3,3.4,3.1,2.25,1.75,5.25,3.2,2.3333333333333335,0,0,0,0,0,0,1,1,0,0,0,2,6,1.0986122886681098,3.090909090909091,2.272727272727273,1.8,1.6666666666666667,1.8888888888888888,27,55,65,60,27
399642,sznurek,smycz,233,p4,2,NA,2,NA,2.3,3.9,3,3.4,3.1,2.25,1.75,5.25,3.2,2.3333333333333335,0,0,0,0,0,0,1,1,0,0,0,2,6,1.0986122886681098,3.090909090909091,2.272727272727273,1.8,1.6666666666666667,1.8888888888888888,27,55,65,60,27
400469,sznurek,do zabawy z dzieckiem w chodzenie po sznurku,207,p1,2,NA,5,NA,3.1,3.4,3.1,3.1,3,2.5,2.5,4.25,7,6,0.06060606060606061,0,7,0,0,0,0,0,0,0,1,8,6,2.1972245773362196,3.3636363636363638,2.6363636363636362,2.4,1.6666666666666667,2.5555555555555554,25,50,50.5,100,32
401156,sznurek,Ozdoba na rękę,610,p1,2,NA,2,NA,3.4,3.8,3.2,3.2,3.1,3.5,3,4.5,4.8,6,0.09090909090909091,0,0,0,0,0,1,1,0,0,0,2,2,1.0986122886681098,3.909090909090909,3.090909090909091,1.3,2.3333333333333335,1.4444444444444444,16,21,60.5,40,32
401156,sznurek,wieszak na kwiaty,611,p2,3,NA,3,NA,3.4,3.8,3.2,3.2,3.1,3.5,3,4.5,4.8,6,0.09090909090909091,0,0,0,0,0,1,1,0,0,0,2,2,1.0986122886681098,3.909090909090909,3.090909090909091,1.3,2.3333333333333335,1.4444444444444444,16,21,60.5,40,32
404305,sznurek,zamiast paska do spodni,250,p1,1,NA,2,NA,4,2.6,3.4,3.3,3.3,6.5,4.25,3.75,4.6,5.166666666666667,0.12121212121212122,0,0,1,0,0,1,0,1,0,1,4,7,1.6094379124341003,2.909090909090909,3.4545454545454546,2.4,3.111111111111111,2.2222222222222223,21,49,36,56,43
404563,sznurek,Do wiązania butów,874,p1,1,NA,2,NA,3.7,3.3,4.6,2.6,4.2,2.75,3,2.25,5.8,5.833333333333333,0.3333333333333333,1,3,0,0,3,7,1,1,1,1,18,6,2.9444389791664403,4,3.909090909090909,3.1,3.111111111111111,3.111111111111111,27,45,62.5,50,32
404624,sznurek,biżuteria,331,p1,1,NA,2,NA,3.4,4,3.5,3.5,3.9,2.5,2.5,3.75,5.2,4.833333333333333,0.2727272727272727,1,0,0,0,0,1,1,4,1,1,9,5,2.302585092994046,3.1818181818181817,3.4545454545454546,2.4,2.6666666666666665,3.5555555555555554,14,51,50,51,27
404624,sznurek,pasek,332,p2,1,NA,2,NA,3.4,4,3.5,3.5,3.9,2.5,2.5,3.75,5.2,4.833333333333333,0.2727272727272727,1,0,0,0,0,1,1,4,1,1,9,5,2.302585092994046,3.1818181818181817,3.4545454545454546,2.4,2.6666666666666665,3.5555555555555554,14,51,50,51,27
404624,sznurek,do zasłon,333,p3,3,NA,3,NA,3.4,4,3.5,3.5,3.9,2.5,2.5,3.75,5.2,4.833333333333333,0.2727272727272727,1,0,0,0,0,1,1,4,1,1,9,5,2.302585092994046,3.1818181818181817,3.4545454545454546,2.4,2.6666666666666665,3.5555555555555554,14,51,50,51,27
