"ID","prompt","response","set","lab","response_cleaned","rater1","rater2"
1547,"brick","voorwerpen mee samendrukken",6,3,"voorwerpen samendrukken",2,2
1344,"brick","andere vorm geven ",6,3,"vorm geven",3,2
1412,"brick","Een vorm er uit maken en gebruiken als kunst object",6,3,"vorm kunst object",3,3
1517,"brick","vorm overtrekken rechthoek",6,3,"vorm overtrekken rechthoek",4,3
1833,"brick","vormen maken ",6,3,"vormen",3,2
1462,"brick","vormpje mee maken",6,3,"vormpje",3,2
1304,"brick","vriend",6,3,"vriend",4,5
1808,"brick","vulling van neplichamen",6,3,"vulling nep lichamen",5,4
1366,"brick","vuur maken",6,3,"vuur",3,2
1723,"brick","vuur te maken",6,3,"vuur",3,2
1850,"brick","vuur maken ",6,3,"vuur",3,2
1511,"brick","vuur mee aanmaken",6,3,"vuur aanmaken",3,2
1552,"brick","vuur doven",6,3,"vuur doven",3,2
1695,"brick","vuur mee omringen",6,3,"vuur omringen",2,2
1865,"brick","vuuraard",6,3,"vuuraard",3,2
1468,"brick","vuurkorf",6,3,"vuurkorf",3,2
1761,"brick","vuurkorf maken",6,3,"vuurkorf",3,2
1508,"brick","vuurkorfding\",6,3,"vuurkorf ding",3,2
1680,"brick","er een vuurplaats van maken voor kampvuur",6,3,"vuurplaats kampvuur",3,2
1567,"brick","als vurrsteen (om het vuur heen)",6,3,"vuursteen",2,2
1748,"brick","iets waar je op kan staan",6,3,"waar staan",2,2
1690,"brick","walnoot breken",6,3,"walnoot breken",3,3
1892,"brick","walnoten kraken",6,3,"walnoten kraken",3,3
1636,"brick","walnoten kraker",6,3,"walnoten kraker",3,3
1653,"brick","wanddecoratie",6,3,"wanddecoratie",3,3
1544,"brick","wanden",6,3,"wanden",1,1
1300,"brick","wapen",6,3,"wapen",2,2
1304,"brick","wapen",6,3,"wapen",2,2
1312,"brick","wapen",6,3,"wapen",2,2
1323,"brick","wapen",6,3,"wapen",2,2
1331,"brick","wapen",6,3,"wapen",2,2
1339,"brick","wapen",6,3,"wapen",2,2
1347,"brick","wapen",6,3,"wapen",2,2
1354,"brick","wapen",6,3,"wapen",2,2
1360,"brick","Wapen",6,3,"wapen",2,2
1361,"brick"," wapen",6,3,"wapen",2,2
1366,"brick","als wapen gebruiken",6,3,"wapen",2,2
1377,"brick","wapen",6,3,"wapen",2,2
1407,"brick","gebruiken als wapen*",6,3,"wapen",2,2
1417,"brick","wapen",6,3,"wapen",2,2
1425,"brick","wapen",6,3,"wapen",2,2
1433,"brick","als wapen gebruiken",6,3,"wapen",2,2
1430,"brick","wapen",6,3,"wapen",2,2
1434,"brick","wapen",6,3,"wapen",2,2
1452,"brick","wapen",6,3,"wapen",2,2
1462,"brick","wapen",6,3,"wapen",2,2
1468,"brick","wapen",6,3,"wapen",2,2
1472,"brick","wapen",6,3,"wapen",2,2
1482,"brick","wapen",6,3,"wapen",2,2
1517,"brick","wapen",6,3,"wapen",2,2
1521,"brick","alswapen gebruiekm",6,3,"wapen",2,2
1544,"brick","wapen",6,3,"wapen",2,2
1553,"brick","wapen",6,3,"wapen",2,2
1632,"brick","wapen",6,3,"wapen",2,2
1678,"brick","als wapen gebruiken",6,3,"wapen",2,2
1680,"brick","wapen",6,3,"wapen",2,2
1687,"brick","wapen",6,3,"wapen",2,2
1690,"brick","wapen",6,3,"wapen",2,2
1695,"brick","wapen",6,3,"wapen",2,2
1716,"brick","wapen",6,3,"wapen",2,2
1724,"brick","wapen",6,3,"wapen",2,2
1732,"brick","wapen",6,3,"wapen",2,2
1756,"brick","wapen",6,3,"wapen",2,2
1763,"brick","wapen",6,3,"wapen",2,2
1777,"brick","wapen",6,3,"wapen",2,2
1788,"brick","wapen",6,3,"wapen",2,2
1792,"brick","wapen",6,3,"wapen",2,2
1799,"brick","wapen",6,3,"wapen",2,2
1801,"brick","wapen",6,3,"wapen",2,2
1810,"brick","wapen",6,3,"wapen",2,2
1853,"brick","wapen",6,3,"wapen",2,2
1869,"brick","wapen",6,3,"wapen",2,2
1874,"brick","wapen",6,3,"wapen",2,2
1896,"brick","wapen",6,3,"wapen",2,2
1898,"brick","wapen",6,3,"wapen",2,2
1635,"brick","warm",6,3,"warm",2,0
1313,"brick","Warm maken en erop koken",6,3,"warm erop koken",3,3
1373,"brick","gebruiken om warme dingen mee op te tillen",6,3,"warme dingen tillen",3,2
1511,"brick","wasmachine mee verzwaren",6,3,"wasmachine verzwaren",3,2
1407,"brick","i\gebruiken als wate",6,3,"wate",0,0
1315,"brick","water filteren",6,3,"water filteren",4,4
1469,"brick","water laten plonzen",6,3,"water laten plonzen",3,3
1467,"brick","iets in water kunnen laten zinken",6,3,"water laten zinken",2,3
1668,"brick","water vasthouder",6,3,"water vasthouder",3,3
1877,"brick","waterpas",6,3,"waterpas",3,3
1554,"brick","een waterput bouwen",6,3,"waterput bouwen",1,1
1608,"brick","waxinelichtje",6,3,"waxinelichtje",4,4
1656,"brick","waxinelichtjeshouder",6,3,"waxinelichtjeshouder",4,3
1873,"brick","wc",6,3,"wc",4,4
1439,"brick","wc bak vullen",6,3,"wc bak vullen",4,4
1335,"brick","wcrolhouder",6,3,"wc rol houder",4,4
1497,"brick","in de wc stoppen voor water verbruik te verminderen",6,3,"wc stoppen water verbruik verminderen",4,4
1375,"brick","in de wc zodat hij minder water verbruikt",6,3,"wc zodat minder water verbruikt",4,4
1469,"brick","wedstijd vergooien met baksteen",6,3,"wedstrijd vergooien baksteen",3,2
1507,"brick","om iets weer recht te buigen",6,3,"weer recht buigen",3,2
1281,"brick","weg",6,3,"weg",1,1
1395,"brick","weg",6,3,"weg",1,1
1419,"brick","weg",6,3,"weg",1,1
1443,"brick","weg",6,3,"weg",1,1
1510,"brick","weg",6,3,"weg",1,1
1626,"brick","weg",6,3,"weg",1,1
1851,"brick","weg",6,3,"weg",1,1
1652,"brick","weg aanleggen",6,3,"weg aanleggen",1,1
1751,"brick","weg aanleggen",6,3,"weg aanleggen",1,1
1368,"brick","weg bouwen",6,3,"weg bouwen",1,1
1361,"brick","wegen",6,3,"wegen",1,1
1752,"brick","weggeven",6,3,"weggeven",3,2
1422,"brick","Wegwerpen",6,3,"wegwerpen",2,2
1659,"brick","werken",6,3,"werken",0,0
1422,"brick","Werpen",6,3,"werpen",2,2
1550,"brick","werpen",6,3,"werpen",2,2
1590,"brick","werpen",6,3,"werpen",2,2
1748,"brick","werpvoorwerp",6,3,"werpvoorwerp",2,2
1490,"brick","wetenschap",6,3,"wetenschap",3,4
1717,"brick","de wetten van newton testen",6,3,"wetten newton testen",3,4
1755,"brick","wind blaast het niet om",6,3,"wind blaast niet",2,0
1422,"brick","Woede",6,3,"woede",0,0
1856,"brick","woede uiten door de steen stuk te gooien",6,3,"woede uiten steen stuk gooien",2,2
1454,"brick","woorden mee schrijven",6,3,"woorden schrijven",4,3
1439,"brick","workout",6,3,"work out",3,3
1842,"brick","gebruiken voor workout",6,3,"work out",3,3
1865,"brick","workout materiaal",6,3,"work out materiaal",3,3
1756,"brick","heb deze al 3x beantwoord nu",6,3,"x beantwoord",0,0
1316,"brick","yoga block",6,3,"yoga blok",4,3
1458,"brick","yoga blok",6,3,"yoga blok",4,3
1492,"brick","als yoga blok",6,3,"yoga blok",4,3
1788,"brick","zakdoek",6,3,"zakdoek",5,5
1635,"brick","zand",6,3,"zand",3,3
1755,"brick","zand",6,3,"zand",3,3
1511,"brick","zeil mee op de grond houden",6,3,"zeil grond houden",2,2
1470,"brick","om zeil in de tuin op z'n plek te houden",6,3,"zeil tuin z n plek houden",2,2
1904,"brick","zelfbescherming",6,3,"zelfbescherming",2,2
1707,"brick","zelfgemaakte pizzaoven",6,3,"zelfgemaakte pizzaoven",3,3
1633,"brick","zelfverdediging",6,3,"zelfverdediging",2,2
1772,"brick","om iets op te zetten",6,3,"zetten",2,2
1422,"brick","Ziekenhuis",6,3,"ziekenhuis",0,1
1309,"brick","zien",6,3,"zien",2,2
1519,"brick","als je zin hebt om je teen te breken",6,3,"zin hebt teen breken",2,2
1731,"brick","Gebruiken als zinkmiddel",6,3,"zinkmiddel",2,2
1894,"brick","sitplaats",6,3,"zitplaats",2,2
1313,"brick","je kan er op ziten",6,3,"zitten",2,2
1340,"brick","zitten",6,3,"zitten",2,2
1341,"brick","zitten",6,3,"zitten",2,2
1430,"brick","Om op te zitten",6,3,"zitten",2,2
1437,"brick","op zitten",6,3,"zitten",2,2
1446,"brick","om op te zitten",6,3,"zitten",2,2
1464,"brick","zitten",6,3,"zitten",2,2
1485,"brick","je kan er op zitten",6,3,"zitten",2,2
1503,"brick","Op zitten",6,3,"zitten",2,2
1531,"brick","om op te zitten",6,3,"zitten",2,2
1657,"brick","iets om op te zitten ",6,3,"zitten",2,2
1850,"brick","op zitten ",6,3,"zitten",2,2
1875,"brick","zitten",6,3,"zitten",2,2
1881,"brick","op zitten",6,3,"zitten",2,2
1323,"brick","zitter",6,3,"zitter",2,2
1730,"brick","zitvlak",6,3,"zitvlak",2,2
1824,"brick","Gebruiken zodat spullen niet wegwaaien",6,3,"zodat spullen niet wegwaaien",2,2
1297,"brick","gebruiken voor in de zomer in de tuin om je kranten niet weg te laten waaien",6,3,"zomer tuin kranten niet weg laten waaien",2,2
1620,"brick","zorgen dat dingen niet wegwaaien",6,3,"zorgen dingen niet wegwaaien",2,2
1437,"brick","zorgen dat je niet uit je bed rolt",6,3,"zorgen niet bed rolt",4,2
1625,"brick","zorgen dat iets niet wegwaait",6,3,"zorgen niet wegwaait",2,2
1655,"brick","zorgen dat er iets niet wegwaait",6,3,"zorgen niet wegwaait",2,2
1785,"brick","zorgen dat niks eronder wegwaait",6,3,"zorgen niks eronder wegwaait",2,2
1569,"brick","zorgen dat zeil blijft liggen",6,3,"zorgen zeil blijft liggen",2,2
1361,"brick"," zwaar",6,3,"zwaar",0,0
1626,"brick","zwaar",6,3,"zwaar",0,0
1780,"brick","zwaar",6,3,"zwaar",0,0
1799,"brick","zwaar",6,3,"zwaar",0,0
1881,"brick","zwaar",6,3,"zwaar",0,0
1388,"brick","kan je iets zwaarder door maken",6,3,"zwaarder",2,2
1408,"brick","om iets zwaarder te maken",6,3,"zwaarder",2,2
1443,"brick","iets zwaarder maken",6,3,"zwaarder",2,2
1484,"brick","iets zwaarder maken",6,3,"zwaarder",2,2
1891,"brick","om iets zwaarder te maken",6,3,"zwaarder",2,2
1288,"brick","zwaartekracht testen",6,3,"zwaartekracht testen",3,3
1716,"brick","om een zware deur mee open te houden",6,3,"zware deur open houden",2,2
1440,"brick","zwembad",6,3,"zwembad",0,1
