"ID","prompt","response","set","lab","order","rater1","rater2","rater3","rater4","pre_pos","grp20","grp60","grp80","sd_raters","max_min_raters","n_judges"
109712299,"caixa de papelão","mesinha de colocar o pé",20,12,5,NA,NA,NA,NA,1,1,40,47,NA,NA,0
109712299,"caixa de papelão","robô",20,12,6,NA,NA,NA,NA,1,1,51,62,NA,NA,0
109712299,"caixa de papelão","lousa",20,12,7,NA,NA,NA,NA,1,1,39,46,NA,NA,0
109712299,"caixa de papelão","casinha de boneca",20,12,8,NA,NA,NA,NA,1,19,53,65,NA,NA,0
109712299,"caixa de papelão","enfeites",20,12,9,1,3,3,3,1,1,2,2,1,2,2
109712299,"caixa de papelão","saco",20,12,10,NA,NA,NA,NA,1,1,34,63,NA,NA,0
109712299,"tijolo","mesa",20,12,1,NA,NA,NA,NA,1,8,17,19,NA,NA,0
109712299,"tijolo","calço para fogão",20,12,2,NA,NA,NA,NA,1,1,35,40,NA,NA,0
109712299,"tijolo","banquinho",20,12,3,NA,NA,NA,NA,1,1,18,20,NA,NA,0
109712299,"tijolo","casinha",20,12,4,NA,NA,NA,NA,1,19,53,65,NA,NA,0
109712299,"tijolo","suportes",20,12,5,NA,NA,NA,NA,1,1,2,2,NA,NA,0
110743838,"caixa de papelão","foguete",20,12,1,NA,NA,NA,NA,1,1,59,74,NA,NA,0
110743838,"caixa de papelão","carro",20,12,2,NA,NA,NA,NA,1,16,33,38,NA,NA,0
110743838,"caixa de papelão","capacete espacial",20,12,3,NA,NA,NA,NA,1,1,59,74,NA,NA,0
110743838,"caixa de papelão","casinha",20,12,4,NA,NA,NA,NA,1,19,53,65,NA,NA,0
110743838,"caixa de papelão","brinquedos",20,12,5,NA,NA,NA,NA,1,4,8,8,NA,NA,0
110743838,"caixa de papelão","pôr roupa",20,12,6,NA,NA,NA,NA,1,1,49,73,NA,NA,0
110743838,"caixa de papelão","pôr sapato",20,12,7,NA,NA,NA,NA,1,6,43,52,NA,NA,0
110743838,"caixa de papelão","pôr brinquedo",20,12,8,NA,NA,NA,NA,1,1,40,47,NA,NA,0
110743838,"caixa de papelão","pôr capinha de celular",20,12,9,1,3,3,2,1,1,1,1,0.9574271077563381,2,2
110743838,"caixa de papelão","pôr remédio",20,12,10,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
110743838,"tijolo","casinha para cachorro",20,12,1,NA,NA,NA,NA,1,5,10,66,NA,NA,0
110743838,"tijolo","muros",20,12,2,NA,NA,NA,NA,1,15,32,37,NA,NA,0
110743838,"tijolo","casa",20,12,3,NA,NA,NA,NA,1,2,5,5,NA,NA,0
110743838,"tijolo","casinha de brinquedo",20,12,4,NA,NA,NA,NA,1,19,53,65,NA,NA,0
110743838,"tijolo","montanha",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
110743838,"tijolo","chaminé",20,12,6,NA,NA,NA,NA,1,20,56,70,NA,NA,0
110743838,"tijolo","garagem",20,12,7,NA,NA,NA,NA,1,19,53,65,NA,NA,0
110743838,"tijolo","escola",20,12,8,NA,NA,NA,NA,1,1,26,29,NA,NA,0
110743838,"tijolo","prédio",20,12,9,NA,NA,NA,NA,1,11,23,25,NA,NA,0
110743838,"tijolo","fábrica",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
110743838,"tijolo","biblioteca",20,12,11,NA,NA,NA,NA,1,1,7,68,NA,NA,0
110743838,"tijolo","cinema",20,12,12,NA,NA,NA,NA,1,1,19,21,NA,NA,0
110743838,"tijolo","igreja",20,12,13,NA,NA,NA,NA,1,1,7,55,NA,NA,0
110743838,"tijolo","shopping",20,12,14,NA,NA,NA,NA,1,1,45,54,NA,NA,0
110743838,"tijolo","salão de beleza",20,12,15,NA,NA,NA,NA,1,1,7,7,NA,NA,0
110743838,"tijolo","superman",20,12,16,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108580491,"caixa de papelão","para colocar sapato",20,12,1,NA,NA,NA,NA,1,6,43,52,NA,NA,0
108580491,"caixa de papelão","roupa para doar",20,12,2,NA,NA,NA,NA,1,1,40,47,NA,NA,0
108580491,"caixa de papelão","para colocar brinquedo",20,12,3,NA,NA,NA,NA,1,1,40,47,NA,NA,0
108580491,"caixa de papelão","colocar esmalte",20,12,4,NA,NA,NA,NA,1,1,40,47,NA,NA,0
108580491,"caixa de papelão","colocar brinco",20,12,5,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
108580491,"caixa de papelão","colocar anel",20,12,6,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
108580491,"caixa de papelão","colocar foto",20,12,7,1,2,NA,3,1,1,7,7,1,2,2
108580491,"caixa de papelão","colocar perfume",20,12,8,1,2,NA,1,1,1,7,7,0.5773502691896258,1,2
108580491,"caixa de papelão","creme",20,12,9,NA,NA,NA,NA,1,1,7,76,NA,NA,0
108580491,"caixa de papelão","batom",20,12,10,2,3,NA,2,1,1,7,7,0.5773502691896263,1,2
108580491,"caixa de papelão","tiara",20,12,11,2,3,NA,4,1,1,7,7,1,2,2
108580491,"caixa de papelão","maquiagem",20,12,12,2,3,NA,2,1,1,7,7,0.5773502691896263,1,2
108580491,"caixa de papelão","roupas para deixar guardado para brincar",20,12,13,NA,NA,NA,NA,1,6,12,17,NA,NA,0
108580491,"caixa de papelão","boneca",20,12,14,NA,NA,NA,NA,1,4,8,8,NA,NA,0
108580491,"caixa de papelão","sapatinho de bebê",20,12,15,2,3,NA,2,1,1,7,7,0.5773502691896263,1,2
108580491,"caixa de papelão","celular",20,12,16,1,1,1,1,1,1,1,1,0,0,2
108580491,"caixa de papelão","caixinha de som",20,12,17,1,3,NA,3,1,1,7,7,1.1547005383792517,2,2
108580491,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
108580491,"tijolo","cubo",20,12,2,NA,NA,NA,NA,1,1,7,78,NA,NA,0
108580491,"tijolo","casinha para cachorro",20,12,3,NA,NA,NA,NA,1,5,10,66,NA,NA,0
108580491,"tijolo","escola",20,12,4,NA,NA,NA,NA,1,1,26,29,NA,NA,0
108580491,"tijolo","fábrica",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108580491,"tijolo","muros",20,12,6,NA,NA,NA,NA,1,15,32,37,NA,NA,0
108580491,"tijolo","parede",20,12,7,NA,NA,NA,NA,1,14,28,32,NA,NA,0
108580491,"tijolo","casinha para guardar ferramenta",20,12,8,NA,NA,NA,NA,1,6,12,17,NA,NA,0
108580491,"tijolo","casinha para guardar sementes de planta",20,12,9,NA,NA,NA,NA,1,1,52,64,NA,NA,0
108657651,"caixa de papelão","maquete",20,12,1,NA,NA,NA,NA,1,1,51,62,NA,NA,0
108657651,"caixa de papelão","carrinho de papelão",20,12,2,1,3,3,3,1,3,6,6,1,2,2
108657651,"caixa de papelão","banquinho de papelão",20,12,3,NA,NA,NA,NA,1,1,55,69,NA,NA,0
108657651,"caixa de papelão","casinha de papelão",20,12,4,NA,NA,NA,NA,1,1,55,69,NA,NA,0
108657651,"caixa de papelão","caixa de papelão para por livros...",20,12,5,NA,NA,NA,NA,1,1,42,50,NA,NA,0
108657651,"caixa de papelão","carne de papelão",20,12,6,1,2,NA,2,1,1,7,7,0.5773502691896255,1,2
108657651,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
108657651,"tijolo","prédio",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
108657651,"tijolo","carrinho de tijolo",20,12,3,NA,NA,NA,NA,1,17,36,42,NA,NA,0
108657651,"tijolo","pirâmide",20,12,4,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108657651,"tijolo","calçada",20,12,5,NA,NA,NA,NA,1,1,47,57,NA,NA,0
108657651,"tijolo","foça",20,12,6,NA,NA,NA,NA,1,7,16,18,NA,NA,0
108657651,"tijolo","churrasqueira",20,12,7,NA,NA,NA,NA,1,1,31,35,NA,NA,0
108657651,"tijolo","parede",20,12,8,NA,NA,NA,NA,1,14,28,32,NA,NA,0
114929590,"caixa de papelão","carrinho",20,12,1,1,3,3,3,1,3,6,6,1,2,2
114929590,"caixa de papelão","avião",20,12,2,NA,NA,NA,NA,1,1,58,72,NA,NA,0
114929590,"caixa de papelão","casa",20,12,3,1,4,2,3,1,2,5,5,1.2909944487358056,3,2
114929590,"caixa de papelão","trabalho",20,12,4,1,3,NA,3,1,1,7,7,1.1547005383792517,2,2
114929590,"caixa de papelão","fazenda",20,12,5,1,3,NA,2,1,1,7,7,1,2,2
114929590,"caixa de papelão","guardar brinquedo",20,12,6,NA,NA,NA,NA,1,4,8,8,NA,NA,0
114929590,"caixa de papelão","guardar roupa",20,12,7,NA,NA,NA,NA,1,6,12,17,NA,NA,0
114929590,"caixa de papelão","garfo",20,12,8,NA,NA,NA,NA,1,1,7,76,NA,NA,0
114929590,"caixa de papelão","colher",20,12,9,NA,NA,NA,NA,1,1,7,76,NA,NA,0
114929590,"caixa de papelão","cadeira",20,12,10,NA,NA,NA,NA,1,13,25,27,NA,NA,0
114929590,"caixa de papelão","fazer trabalho de ciências",20,12,11,1,3,NA,3,1,1,7,7,1.1547005383792517,2,2
114929590,"caixa de papelão","prédio",20,12,12,NA,NA,NA,NA,1,11,23,25,NA,NA,0
114929590,"caixa de papelão","navio",20,12,13,2,3,NA,3,1,1,7,7,0.5773502691896263,1,2
114929590,"caixa de papelão","guarda roupa de brinquedo",20,12,14,NA,NA,NA,NA,1,1,49,60,NA,NA,0
114929590,"caixa de papelão","maquete de papelão",20,12,15,NA,NA,NA,NA,1,1,51,62,NA,NA,0
114929590,"caixa de papelão","bola de papelão",20,12,16,NA,NA,NA,NA,1,1,55,69,NA,NA,0
114929590,"caixa de papelão","arma de papelão",20,12,17,NA,NA,NA,NA,1,1,54,67,NA,NA,0
114929590,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
114929590,"tijolo","castelo",20,12,2,NA,NA,NA,NA,1,15,32,37,NA,NA,0
114929590,"tijolo","piscina",20,12,3,NA,NA,NA,NA,1,1,30,34,NA,NA,0
114929590,"tijolo","telhado",20,12,4,NA,NA,NA,NA,1,17,36,42,NA,NA,0
114929590,"tijolo","chão",20,12,5,NA,NA,NA,NA,1,1,44,53,NA,NA,0
114929590,"tijolo","quadrado",20,12,6,NA,NA,NA,NA,1,1,7,78,NA,NA,0
114929590,"tijolo","museu",20,12,7,NA,NA,NA,NA,1,1,7,68,NA,NA,0
114929590,"tijolo","tem pedra que segura o rio para não transbordar",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
114929590,"tijolo","muros",20,12,9,NA,NA,NA,NA,1,15,32,37,NA,NA,0
114929590,"tijolo","classe",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
114929590,"tijolo","tacar tijolos",20,12,11,NA,NA,NA,NA,1,17,36,42,NA,NA,0
114929590,"tijolo","muralhas",20,12,12,NA,NA,NA,NA,1,15,32,37,NA,NA,0
114929590,"tijolo","tempos antigos",20,12,13,NA,NA,NA,NA,1,1,14,15,NA,NA,0
114929590,"tijolo","janela",20,12,14,NA,NA,NA,NA,1,18,38,45,NA,NA,0
107886504,"caixa de papelão","carrinho",20,12,1,1,3,3,3,1,3,6,6,1,2,2
107886504,"caixa de papelão","avião",20,12,2,NA,NA,NA,NA,1,1,58,72,NA,NA,0
107886504,"caixa de papelão","casa",20,12,3,1,4,2,3,1,2,5,5,1.2909944487358056,3,2
107886504,"caixa de papelão","boneco",20,12,4,NA,NA,NA,NA,1,4,8,8,NA,NA,0
107886504,"caixa de papelão","castelo",20,12,5,NA,NA,NA,NA,1,15,32,37,NA,NA,0
107886504,"caixa de papelão","porta lápis",20,12,6,NA,NA,NA,NA,1,1,41,49,NA,NA,0
107886504,"caixa de papelão","pasta",20,12,7,2,3,NA,3,1,1,7,7,0.5773502691896263,1,2
107886504,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
107886504,"tijolo","escultura",20,12,2,NA,NA,NA,NA,1,1,7,68,NA,NA,0
107886504,"tijolo","boneco",20,12,3,NA,NA,NA,NA,1,4,8,8,NA,NA,0
107886504,"tijolo","vasos",20,12,4,NA,NA,NA,NA,1,1,52,64,NA,NA,0
107886504,"tijolo","teto",20,12,5,NA,NA,NA,NA,1,14,28,32,NA,NA,0
107886504,"tijolo","muros",20,12,6,NA,NA,NA,NA,1,15,32,37,NA,NA,0
107886504,"tijolo","mercado",20,12,7,NA,NA,NA,NA,1,1,7,28,NA,NA,0
113605006,"caixa de papelão","carro de papelão",20,12,1,NA,NA,NA,NA,1,16,33,38,NA,NA,0
113605006,"caixa de papelão","casa",20,12,2,1,4,2,3,1,2,5,5,1.2909944487358056,3,2
113605006,"caixa de papelão","avião",20,12,3,NA,NA,NA,NA,1,1,58,72,NA,NA,0
113605006,"caixa de papelão","castelo",20,12,4,NA,NA,NA,NA,1,15,32,37,NA,NA,0
113605006,"caixa de papelão","armário",20,12,5,NA,NA,NA,NA,1,6,12,17,NA,NA,0
113605006,"caixa de papelão","maquete",20,12,6,NA,NA,NA,NA,1,1,51,62,NA,NA,0
113605006,"caixa de papelão","fazenda",20,12,7,1,3,NA,2,1,1,7,7,1,2,2
113605006,"caixa de papelão","escola",20,12,8,NA,NA,NA,NA,1,1,26,29,NA,NA,0
113605006,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
113605006,"tijolo","escola",20,12,2,NA,NA,NA,NA,1,1,26,29,NA,NA,0
113605006,"tijolo","piscina",20,12,3,NA,NA,NA,NA,1,1,30,34,NA,NA,0
113605006,"tijolo","cama para gato",20,12,4,NA,NA,NA,NA,1,5,10,10,NA,NA,0
113605006,"tijolo","parede",20,12,5,NA,NA,NA,NA,1,14,28,32,NA,NA,0
113605006,"tijolo","carro",20,12,6,NA,NA,NA,NA,1,16,33,38,NA,NA,0
113605006,"tijolo","teto",20,12,7,NA,NA,NA,NA,1,14,28,32,NA,NA,0
113605006,"tijolo","reboco",20,12,8,NA,NA,NA,NA,1,1,39,46,NA,NA,0
116317214,"caixa de papelão","carrinho de papelão",20,12,1,1,3,3,3,1,3,6,6,1,2,2
116317214,"caixa de papelão","caixa de brinquedo",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
116317214,"caixa de papelão","pratinho de papelão",20,12,3,NA,NA,NA,NA,1,1,55,69,NA,NA,0
116317214,"caixa de papelão","caixa de lixo",20,12,4,NA,NA,NA,NA,1,12,24,26,NA,NA,0
116317214,"caixa de papelão","maquete de papelão",20,12,5,NA,NA,NA,NA,1,1,51,62,NA,NA,0
116317214,"caixa de papelão","caixa de livros",20,12,6,NA,NA,NA,NA,1,1,42,50,NA,NA,0
116317214,"caixa de papelão","caixa de gibis",20,12,7,NA,NA,NA,NA,1,1,60,75,NA,NA,0
116317214,"caixa de papelão","prateleira de papelão",20,12,8,NA,NA,NA,NA,1,8,17,19,NA,NA,0
116317214,"caixa de papelão","cachorro de papelão",20,12,9,NA,NA,NA,NA,1,5,10,10,NA,NA,0
116317214,"caixa de papelão","caixa de papelão",20,12,10,NA,NA,NA,NA,1,12,24,48,NA,NA,0
116317214,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
116317214,"tijolo","escola",20,12,2,NA,NA,NA,NA,1,1,26,29,NA,NA,0
116317214,"tijolo","pátio",20,12,3,NA,NA,NA,NA,1,18,38,45,NA,NA,0
116317214,"tijolo","piscina",20,12,4,NA,NA,NA,NA,1,1,30,34,NA,NA,0
116317214,"tijolo","muro",20,12,5,NA,NA,NA,NA,1,18,38,45,NA,NA,0
116317214,"tijolo","paredes",20,12,6,NA,NA,NA,NA,1,14,28,32,NA,NA,0
116317214,"tijolo","rancho",20,12,7,NA,NA,NA,NA,1,19,53,65,NA,NA,0
116317214,"tijolo","casa de cachorro",20,12,8,NA,NA,NA,NA,1,5,10,10,NA,NA,0
116317214,"tijolo","bastão de tijolo",20,12,9,NA,NA,NA,NA,1,1,55,69,NA,NA,0
116317214,"tijolo","casa de tijolo de barro",20,12,10,NA,NA,NA,NA,1,17,36,42,NA,NA,0
116317214,"tijolo","bueiro",20,12,11,NA,NA,NA,NA,1,1,7,7,NA,NA,0
116317214,"tijolo","mesa de tijolo",20,12,12,NA,NA,NA,NA,1,17,36,42,NA,NA,0
116317214,"tijolo","cadeira de tijolo",20,12,13,NA,NA,NA,NA,1,13,25,27,NA,NA,0
116317214,"tijolo","cama de tijolo",20,12,14,NA,NA,NA,NA,1,1,20,22,NA,NA,0
111557872,"caixa de papelão","avião",20,12,1,NA,NA,NA,NA,1,1,58,72,NA,NA,0
111557872,"caixa de papelão","carros",20,12,2,NA,NA,NA,NA,1,16,33,38,NA,NA,0
111557872,"caixa de papelão","foguetes",20,12,3,NA,NA,NA,NA,1,1,59,74,NA,NA,0
111557872,"caixa de papelão","guardar brinquedos",20,12,4,NA,NA,NA,NA,1,4,8,8,NA,NA,0
111557872,"caixa de papelão","deslizar nos morros",20,12,5,2,4,NA,4,1,1,7,7,1.154700538379251,2,2
111557872,"caixa de papelão","castelos",20,12,6,NA,NA,NA,NA,1,15,32,37,NA,NA,0
111557872,"caixa de papelão","guardar livros",20,12,7,NA,NA,NA,NA,1,1,42,50,NA,NA,0
111557872,"caixa de papelão","casinha",20,12,8,NA,NA,NA,NA,1,19,53,65,NA,NA,0
111557872,"caixa de papelão","maquete",20,12,9,NA,NA,NA,NA,1,1,51,62,NA,NA,0
111557872,"tijolo","casas",20,12,1,NA,NA,NA,NA,1,9,21,23,NA,NA,0
111557872,"tijolo","prédios",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
111557872,"tijolo","torres",20,12,3,NA,NA,NA,NA,1,15,32,37,NA,NA,0
111557872,"tijolo","apartamento",20,12,4,NA,NA,NA,NA,1,11,23,25,NA,NA,0
111557872,"tijolo","piscina",20,12,5,NA,NA,NA,NA,1,1,30,34,NA,NA,0
111557872,"tijolo","escola",20,12,6,NA,NA,NA,NA,1,1,26,29,NA,NA,0
111557872,"tijolo","quadra",20,12,7,NA,NA,NA,NA,1,1,30,34,NA,NA,0
111557872,"tijolo","paredes",20,12,8,NA,NA,NA,NA,1,14,28,32,NA,NA,0
111557872,"tijolo","castelos pequenos",20,12,9,NA,NA,NA,NA,1,15,32,37,NA,NA,0
111557872,"tijolo","muros",20,12,10,NA,NA,NA,NA,1,15,32,37,NA,NA,0
111557872,"tijolo","igrejas",20,12,11,NA,NA,NA,NA,1,1,7,55,NA,NA,0
111557872,"tijolo","lojas",20,12,12,NA,NA,NA,NA,1,1,45,54,NA,NA,0
111557872,"tijolo","hospitais",20,12,13,NA,NA,NA,NA,1,1,7,7,NA,NA,0
111557872,"tijolo","shopping",20,12,14,NA,NA,NA,NA,1,1,45,54,NA,NA,0
111557872,"tijolo","churrasqueira",20,12,15,NA,NA,NA,NA,1,1,31,35,NA,NA,0
111557872,"tijolo","teto",20,12,16,NA,NA,NA,NA,1,14,28,32,NA,NA,0
111557872,"tijolo","museus",20,12,17,NA,NA,NA,NA,1,1,7,7,NA,NA,0
111557872,"tijolo","padarias",20,12,18,NA,NA,NA,NA,1,1,7,7,NA,NA,0
111557872,"tijolo","mercados",20,12,19,NA,NA,NA,NA,1,1,7,28,NA,NA,0
111557872,"tijolo","bancas",20,12,20,NA,NA,NA,NA,1,1,37,44,NA,NA,0
108537817,"caixa de papelão","as caixas",20,12,1,NA,NA,NA,NA,1,12,24,26,NA,NA,0
108537817,"caixa de papelão","os brinquedos",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
108537817,"caixa de papelão","as mercadorias",20,12,3,1,3,NA,2,1,1,7,7,1,2,2
108537817,"caixa de papelão","dá para brincar na caixa",20,12,4,NA,NA,NA,NA,1,1,57,71,NA,NA,0
108537817,"caixa de papelão","dá para fazer caixa de m",20,12,6,NA,NA,NA,NA,1,12,24,26,NA,NA,0
108537817,"caixa de papelão","papéis",20,12,7,1,3,NA,2,1,1,7,7,1,2,2
108537817,"caixa de papelão","livros",20,12,8,NA,NA,NA,NA,1,1,42,50,NA,NA,0
108537817,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
108537817,"tijolo","prédios",20,12,2,NA,NA,NA,NA,1,11,23,25,NA,NA,0
108537817,"tijolo","pontes",20,12,3,NA,NA,NA,NA,1,9,21,23,NA,NA,0
108537817,"tijolo","janelas",20,12,4,NA,NA,NA,NA,1,18,38,45,NA,NA,0
108537817,"tijolo","escolas",20,12,6,NA,NA,NA,NA,1,1,26,29,NA,NA,0
108537817,"tijolo","mercados",20,12,8,NA,NA,NA,NA,1,1,7,28,NA,NA,0
108537817,"tijolo","lojas",20,12,9,NA,NA,NA,NA,1,1,45,54,NA,NA,0
108537817,"tijolo","muros",20,12,10,NA,NA,NA,NA,1,15,32,37,NA,NA,0
108537817,"tijolo","shoppings",20,12,11,NA,NA,NA,NA,1,1,45,54,NA,NA,0
108537817,"tijolo","lanchonetes",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108537817,"tijolo","pizzarias",20,12,13,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108210684,"caixa de papelão","guardar coisas",20,12,1,NA,NA,NA,NA,1,6,12,12,NA,NA,0
108210684,"caixa de papelão","fazer uma casinha para gato ou para cão",20,12,2,NA,NA,NA,NA,1,5,10,66,NA,NA,0
108210684,"caixa de papelão","fazer uma casa da barbie",20,12,3,1,3,2,3,1,2,5,5,0.9574271077563381,2,2
108210684,"caixa de papelão","fazer enfeites",20,12,4,1,3,3,3,1,1,2,2,1,2,2
108210684,"caixa de papelão","porta sapato",20,12,5,NA,NA,NA,NA,1,1,50,61,NA,NA,0
108210684,"caixa de papelão","fazer um lugar para vender suco de limão",20,12,6,NA,NA,NA,NA,1,1,7,76,NA,NA,0
108210684,"tijolo","uma casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
108210684,"tijolo","um enfeite",20,12,2,NA,NA,NA,NA,1,1,18,20,NA,NA,0
108210684,"tijolo","um parquinho",20,12,3,NA,NA,NA,NA,1,1,30,34,NA,NA,0
108210684,"tijolo","uma parede",20,12,4,NA,NA,NA,NA,1,14,28,32,NA,NA,0
108210684,"tijolo","um objeto",20,12,5,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108210684,"tijolo","uma escada",20,12,6,NA,NA,NA,NA,1,1,29,33,NA,NA,0
108210684,"tijolo","uma calçada",20,12,7,NA,NA,NA,NA,1,1,47,57,NA,NA,0
108210684,"tijolo","um muro",20,12,8,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109242023,"caixa de papelão","casinha de papelão",20,12,1,NA,NA,NA,NA,1,1,55,69,NA,NA,0
109242023,"caixa de papelão","aviao de papelao",20,12,2,NA,NA,NA,NA,1,7,16,18,NA,NA,0
109242023,"caixa de papelão","cama de papelao",20,12,3,NA,NA,NA,NA,1,1,20,22,NA,NA,0
109242023,"caixa de papelão","tv de papelao",20,12,4,NA,NA,NA,NA,1,1,19,21,NA,NA,0
109242023,"caixa de papelão","celular de papelao",20,12,5,1,1,1,2,1,1,1,1,0.5,1,2
109242023,"caixa de papelão","carrinho de papelao",20,12,6,1,3,3,3,1,3,6,6,1,2,2
109242023,"caixa de papelão","desenho de papelao",20,12,7,NA,NA,NA,NA,1,1,46,56,NA,NA,0
109242023,"caixa de papelão","lápis de papelao",20,12,8,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109242023,"caixa de papelão","castelo de papelao",20,12,9,NA,NA,NA,NA,1,15,32,37,NA,NA,0
109242023,"caixa de papelão","espada de papelao",20,12,10,2,3,2,3,1,1,4,4,0.5773502691896257,1,2
109242023,"caixa de papelão","carne de papelao",20,12,11,1,3,NA,2,1,1,7,7,1,2,2
109242023,"caixa de papelão","roupa de papelao",20,12,12,NA,NA,NA,NA,1,1,49,73,NA,NA,0
109242023,"caixa de papelão","maquete de papelão",20,12,13,NA,NA,NA,NA,1,1,51,62,NA,NA,0
109242023,"caixa de papelão","enfeite de papelao",20,12,14,NA,NA,NA,NA,1,1,18,20,NA,NA,0
109242023,"tijolo","Esconderijo de tijolo",20,12,1,NA,NA,NA,NA,1,1,48,59,NA,NA,0
109242023,"tijolo","menino de tijolos",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109242023,"tijolo","casa de tijolos",20,12,3,NA,NA,NA,NA,1,17,36,42,NA,NA,0
109242023,"tijolo","escola de tijolos",20,12,4,NA,NA,NA,NA,1,17,36,42,NA,NA,0
109242023,"tijolo","retrato de tijolo",20,12,5,NA,NA,NA,NA,1,1,46,56,NA,NA,0
109242023,"tijolo","caderno de tijolo",20,12,7,NA,NA,NA,NA,1,1,37,44,NA,NA,0
109242023,"tijolo","música de tijolo",20,12,8,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109242023,"tijolo","tijolo redondo",20,12,9,NA,NA,NA,NA,1,1,7,78,NA,NA,0
109242023,"tijolo","tijolo triangular",20,12,10,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109242023,"tijolo","muro de tijolos",20,12,11,NA,NA,NA,NA,1,18,38,45,NA,NA,0
109242023,"tijolo","barreira de tijolos",20,12,12,NA,NA,NA,NA,1,1,7,7,NA,NA,0
109242023,"tijolo","churrasqueira",20,12,13,NA,NA,NA,NA,1,1,31,35,NA,NA,0
109242023,"tijolo","tenis de tijolo",20,12,14,NA,NA,NA,NA,1,17,36,42,NA,NA,0
109242023,"tijolo","borracha de tijolos",20,12,15,NA,NA,NA,NA,1,1,41,49,NA,NA,0
109063638,"caixa de papelão","carrinho",20,12,1,1,3,3,3,1,3,6,6,1,2,2
109063638,"caixa de papelão","caixa de brinquedo",20,12,2,NA,NA,NA,NA,1,4,8,8,NA,NA,0
109063638,"caixa de papelão","uma mini tv",20,12,3,NA,NA,NA,NA,1,1,19,21,NA,NA,0
109063638,"caixa de papelão","desenhos",20,12,4,NA,NA,NA,NA,1,1,46,56,NA,NA,0
109063638,"caixa de papelão","pinturas",20,12,5,NA,NA,NA,NA,1,1,7,68,NA,NA,0
109063638,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
109063638,"tijolo","banco",20,12,2,NA,NA,NA,NA,1,12,24,26,NA,NA,0
109063638,"tijolo","muros",20,12,3,NA,NA,NA,NA,1,15,32,37,NA,NA,0
108536859,"caixa de papelão","carrinho",20,12,1,1,3,3,3,1,3,6,6,1,2,2
108536859,"caixa de papelão","foguete",20,12,2,NA,NA,NA,NA,1,1,59,74,NA,NA,0
108536859,"caixa de papelão","avião",20,12,4,NA,NA,NA,NA,1,1,58,72,NA,NA,0
108536859,"caixa de papelão","lixeira",20,12,5,NA,NA,NA,NA,1,1,11,11,NA,NA,0
108536859,"caixa de papelão","vasos",20,12,6,NA,NA,NA,NA,1,1,52,64,NA,NA,0
108536859,"caixa de papelão","porta lápis",20,12,7,NA,NA,NA,NA,1,1,41,49,NA,NA,0
108536859,"caixa de papelão","robô",20,12,8,NA,NA,NA,NA,1,1,51,62,NA,NA,0
108536859,"caixa de papelão","apoiador de mouse",20,12,9,NA,NA,NA,NA,1,1,9,9,NA,NA,0
108536859,"caixa de papelão","cesto de roupa suja",20,12,10,NA,NA,NA,NA,1,1,49,73,NA,NA,0
108536859,"tijolo","casa",20,12,1,NA,NA,NA,NA,1,2,5,5,NA,NA,0
108536859,"tijolo","hospitais",20,12,2,NA,NA,NA,NA,1,1,7,7,NA,NA,0
108536859,"tijolo","mercados",20,12,3,NA,NA,NA,NA,1,1,7,28,NA,NA,0
108536859,"tijolo","farmácias",20,12,4,NA,NA,NA,NA,1,1,7,7,NA,NA,0
