ID,prompt,response,order,rating,openness,visual_arts,music,dance,architecture,writing,humor,inventions,Scientific discovery,theater_film,culinary_arts,CAQTotal
171,علب الصفيح,الزينة,1,2,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,حصالة,2,1,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,إعادة تدوير وصنعها من جديد,3,1,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,أدوات المطبخ,4,3,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,مجسم هندسي,5,4,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,إستخدامها في عمل جهاز للأغاني,6,5,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,مزهرية,7,2,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,إعادة تدوير,8,1,44,2,1,7,0,0,6,1,0,0,1,18
171,علب الصفيح,عمل سبائك,9,4,44,2,1,7,0,0,6,1,0,0,1,18
173,علب الصفيح,إعادة تدوير,1,1,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,جمعها وبيعها بمبالغ رمزية,2,5,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,إستخدامها في الأعمال اليدوية,3,4,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,حافظ أقلام أو ألوان,4,2,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,الزينة,5,2,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,صنع إكسسوارات,6,4,35,0,1,0,0,0,1,0,0,0,1,3
173,علب الصفيح,تخزين الطعام,7,2,35,0,1,0,0,0,1,0,0,0,1,3
174,علب الصفيح,إعادة تدوير,1,1,43,10,0,0,0,1,0,0,0,0,1,12
174,علب الصفيح,الزينة,2,2,43,10,0,0,0,1,0,0,0,0,1,12
174,علب الصفيح,إستخدامها في طباعة المفتاح,3,4,43,10,0,0,0,1,0,0,0,0,1,12
175,علب الصفيح,صناعة نشاط للأطفال يهدف إلي تعليم الأرقام,1,4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,إناء للزراعة,2,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,مقلمة,3,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,حصالة,4,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,الزينة,5,1,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,تعليم الأشكال الهندسية,6,4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,صناعة قطار,7,5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,ديكور,8,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,حفظ الإكسسوارات,9,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,إناء لشرب العصافير والحيوانات,10,3,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,نشاط لتعليم الأطفال,11,4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,علب الصفيح,تعليم الأحجام المختلفة,12,5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,علب الصفيح,إعادة تدوير,1,1,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,وضع فيها أي شئ,2,2,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,الزينة,3,3,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,مقلمة أقلام,4,2,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,إناء لطعام الحيوانات,5,3,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,ألعاب للأطفال,6,2,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,وسيلة تعليمية,7,3,36,5,8,2,0,0,6,3,1,5,1,31
177,علب الصفيح,الرسم عليها,8,5,36,5,8,2,0,0,6,3,1,5,1,31
178,علب الصفيح,التخزين,1,2,42,1,1,0,0,0,4,1,0,0,1,8
178,علب الصفيح,باب كوخ,2,1,42,1,1,0,0,0,4,1,0,0,1,8
178,علب الصفيح,غليان الماء,3,3,42,1,1,0,0,0,4,1,0,0,1,8
178,علب الصفيح,مقلمة أقلام,4,1,42,1,1,0,0,0,4,1,0,0,1,8
178,علب الصفيح,إعادة تدوير,5,1,42,1,1,0,0,0,4,1,0,0,1,8
179,علب الصفيح,الزينة,1,2,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,صنع ألواح من الصفيح,2,4,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,ديكور,3,3,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,صنع بعض الألعاب,4,4,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,إعادة تدوير,5,2,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,إستخدامها في المنزل,6,2,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,حاوية للقمامة,7,3,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,تخزين الأشياء,8,2,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,إناء للزراعة,9,1,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,إستخدامها في رفع الأثقال,10,4,40,0,0,2,0,0,6,0,1,0,1,10
179,علب الصفيح,إستخدامها في النشاطات المدرسية المختلفة,11,3,40,0,0,2,0,0,6,0,1,0,1,10
180,علب الصفيح,إعادة تدوير,1,2,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,الزينة,2,2,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,بديل لشئ ما في المنزل,3,1,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,إستخدامها بشكل آمن  ويتم تلوينها,4,1,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,عمل أشكال وألعاب للأطفال,5,4,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,حصالة,6,1,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,عمل أشكال هندسية,7,4,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,إستخدامها في المنزل,8,3,42,5,8,6,0,4,9,0,7,0,1,40
180,علب الصفيح,صنع شجرة صغيرة,9,5,42,5,8,6,0,4,9,0,7,0,1,40
181,علب الصفيح,حصالة,1,1,35,5,0,0,0,1,1,0,0,0,1,8
181,علب الصفيح,إستخدامها في أغراض المطبخ,2,3,35,5,0,0,0,1,1,0,0,0,1,8
181,علب الصفيح,إناء للزراعة,3,1,35,5,0,0,0,1,1,0,0,0,1,8
181,علب الصفيح,أشكال هندسية,4,4,35,5,0,0,0,1,1,0,0,0,1,8
181,علب الصفيح,سلة للبلكونة,5,4,35,5,0,0,0,1,1,0,0,0,1,8
181,علب الصفيح,كرسي مرور,6,3,35,5,0,0,0,1,1,0,0,0,1,8
182,علب الصفيح,الزينة,1,2,39,4,1,0,0,1,1,1,0,5,0,13
182,علب الصفيح,مقلمة أقلام,2,2,39,4,1,0,0,1,1,1,0,5,0,13
182,علب الصفيح,سلة قمامة,3,1,39,4,1,0,0,1,1,1,0,5,0,13
182,علب الصفيح,ديكور,4,3,39,4,1,0,0,1,1,1,0,5,0,13
182,علب الصفيح,أداة حادة,5,4,39,4,1,0,0,1,1,1,0,5,0,13
183,علب الصفيح,حافظة أقلام,1,2,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,حافظة معالق,2,1,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,إستخدامها في التعرف علي الأرقام,3,4,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,مزهرية للورود,4,3,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,بناء الأشكال الهندسية,5,4,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,حفظ الدبابيس,6,1,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,ديكور,7,3,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,إساخدامها في جهاز هاتف قديم يربط إثنين مع بعض,8,4,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,حصالة,9,1,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,حفظ بعض المواد,10,2,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,أشكال فنية,11,1,39,7,1,0,1,0,4,0,0,0,1,14
183,علب الصفيح,إستخدامها للعب ككرة للأطفال,12,1,39,7,1,0,1,0,4,0,0,0,1,14
184,علب الصفيح,تخزين الأشياء,1,1,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,مقلمة للمكتب,2,2,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,تخزين الأدوات,3,2,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,تعبئتها من جديد بالسوائل,4,1,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,ترتيب الأغراض الشخصية,5,2,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,وضع فرش الدهان بداخلها,6,2,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,إناء للزراعة,7,1,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,إستخدامها في لحام الأشياء,8,5,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,إعادة تدوير,9,2,39,1,1,0,0,0,1,0,0,0,1,4
184,علب الصفيح,تخزين الطعام في المطبخ,10,2,39,1,1,0,0,0,1,0,0,0,1,4
185,علب الصفيح,الزينة,1,2,43,0,5,2,0,1,0,0,1,1,1,11
185,علب الصفيح,إعادة تدوير,2,1,43,0,5,2,0,1,0,0,1,1,1,11
185,علب الصفيح,إستخدامها في تصنيع الأشياء التي تحتاج لهذة المادة الخام,3,3,43,0,5,2,0,1,0,0,1,1,1,11
185,علب الصفيح,إستخدامها في عملية الزراعة,4,1,43,0,5,2,0,1,0,0,1,1,1,11
187,علب الصفيح,لعب الأطفال,1,4,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,التخزين,2,2,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,تستخدم كزجاجات,3,3,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,عمل كرسي صغير,4,3,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,أطباق,5,1,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,تستخدم في المصانع,6,1,34,0,1,0,0,0,1,1,1,0,1,5
187,علب الصفيح,تستخدم في المزارع,7,2,34,0,1,0,0,0,1,1,1,0,1,5
188,علب الصفيح,صناديق  في الشوارع خاصة بهذه العلب,1,3,38,0,1,0,0,0,1,6,0,0,1,9
188,علب الصفيح,مقلمة أقلام,2,3,38,0,1,0,0,0,1,6,0,0,1,9
188,علب الصفيح,إعادة تدوير,3,2,38,0,1,0,0,0,1,6,0,0,1,9
188,علب الصفيح,عمل مجسمات,4,4,38,0,1,0,0,0,1,6,0,0,1,9
189,علب الصفيح,ديكور,1,2,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,وسيلة لتعليم الأرقام,2,4,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,وسيلة لتعليم الألوان,3,3,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,أداة حادة مثل السكين,4,4,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,إعادة تدوير,5,4,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,صنع فوانيس وألعاب,6,5,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,حصالة,7,1,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,أطباق للعلب,8,3,42,0,1,0,0,0,4,1,1,0,1,8
189,علب الصفيح,إعادة تدوير,9,1,42,0,1,0,0,0,4,1,1,0,1,8
190,علب الصفيح,الزينة,1,2,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إعادة تدوير,2,1,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إستخدامها في المنزل ووضع أشياء بها,3,2,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إناء للزراعة,4,1,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إستخدامها في نقل الأشياء,5,2,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إنا لطعام الحيوانات,6,3,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,عمل لعب للأطفال,7,4,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,عمل تجارب معملية,8,5,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,وضع خامات مختلفة بها,9,1,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,نصنع بها ثقوب ونسقي بها الزرع,10,4,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,مقلمة,11,2,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إستخدامها في المدارس لجمع الطباشير,12,2,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,عمل أشكال هندسية,13,4,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,إستخدامها في الرسم,14,5,37,0,1,0,0,1,0,1,0,0,1,4
190,علب الصفيح,عمل دوائر كهربائية ومصابيح,15,4,37,0,1,0,0,1,0,1,0,0,1,4
191,علب الصفيح,تدخل في صناعة السيارات,1,5,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,تدخل في الأجهزة الكهربائية,2,3,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,ألعاب الأطفال,3,4,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,الدراجات النارية,4,5,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,مستلزمات الدراسة,5,3,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,الإكسسوارات,6,4,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,إعادة تدوير,7,1,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,أدوات الصيانة,8,4,40,0,0,0,0,0,0,0,0,0,0,0
191,علب الصفيح,أدوات الميكانيكا,9,4,40,0,0,0,0,0,0,0,0,0,0,0
192,علب الصفيح,إعادة تدوير,1,1,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,أشكال هندسية,2,4,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,حفظ الأشياء المهمة,3,2,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,الزينة,4,4,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,إناء للزراعة,5,1,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,أداة حادة,6,4,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,لعب للأطفال,7,4,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,عمل أشياء مفيدة للمنزل,8,1,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,نقل السوائل فيها,9,3,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,الإحتفاظ بدرجة حرارة الأشياء بداخلها,10,4,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,أداة غيار لتصليح الأشياء التالفة,11,5,39,5,1,2,0,0,3,0,0,0,1,12
192,علب الصفيح,صنع أدوات لزراعة الأرض,12,4,39,5,1,2,0,0,3,0,0,0,1,12
