ID,prompt,cse1,cse2,cse3,cse4,cse5,cse6,cse7,cse8,cse9,cse10,cse11,age,sex,response_1,rater1_1,rater2_1,rater3_1,response_2,rater1_2,rater2_2,rater3_2,response_3,rater1_3,rater2_3,rater3_3,response_4,rater1_4,rater2_4,rater3_4,response_5,rater1_5,rater2_5,rater3_5,response_6,rater1_6,rater2_6,rater3_6,response_7,rater1_7,rater2_7,rater3_7,response_8,rater1_8,rater2_8,rater3_8,response_9,rater1_9,rater2_9,rater3_9,response_10,rater1_10,rater2_10,rater3_10,response_11,rater1_11,rater2_11,rater3_11,response_12,rater1_12,rater2_12,rater3_12,response_13,rater1_13,rater2_13,rater3_13,response_14,rater1_14,rater2_14,rater3_14,response_15,rater1_15,rater2_15,rater3_15,response_16,rater1_16,rater2_16,rater3_16,response_17,rater1_17,rater2_17,rater3_17,response_18,rater1_18,rater2_18,rater3_18,response_19,rater1_19,rater2_19,rater3_19,response_20,rater1_20,rater2_20,rater3_20,response_21,rater1_21,rater2_21,rater3_21
618,ladrillo,5,4,5,4,3,4,4,3,4,4,4,46,1,pared,1,1,1,piso,2,2,2,construir,1,1,1,adornos,4,2,2,contrapeso,4,2,2,pintar o marcar,3,2,2,moldear figuras,4,2,1,hornear,1,1,1,aislante de temperatura,4,3,3,golpear,3,2,2,puente en agua,3,2,2,,,,,tapar hoyos,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,ladrillo,3,4,3,3,4,3,2,1,5,4,3,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,ladrillo,5,5,5,5,4,5,5,5,4,5,5,21,0,maceta,4,1,1,banco de altura,3,2,2,marcador,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,ladrillo,4,4,4,4,4,4,4,4,4,4,4,33,1,como base,2,1,1,,,,,arma defensa,4,2,2,como adorno,4,2,2,como ancla,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,ladrillo,5,5,4,5,4,4,5,5,4,5,5,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,ladrillo,3,4,3,4,4,5,4,4,3,3,4,20,0,casas,1,1,1,sentarse,2,2,2,calentar cosas,3,2,2,hacer un techo,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,ladrillo,5,5,5,4,4,4,3,2,4,4,4,23,1,casas,1,1,1,,,,,banco,2,2,2,cocinar,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,ladrillo,5,5,5,5,5,4,4,5,5,4,5,20,1,dibujó una T con tres ladrillos y una T con cuatro ladrillos,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,ladrillo,4,4,4,4,3,4,4,4,3,4,4,30,0,construir,1,1,1,pisapapeles,4,2,2,"obstáculo para detener, frenar o topar",3,2,2,arma defensa,4,2,2,,,,,para hacer una artesanía o figura,4,1,2,molerlo y obtener color rojo,2,2,1,realizar en él molde de figuras,4,2,1,aventarlo,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,ladrillo,3,3,4,5,3,5,3,4,4,3,4,25,0,"construir casas, edificios",1,1,1,pintarlo y usarlo como decoración,4,2,2,delimitar una fogata,3,2,2,"ponerlo encima de materiales ligeros como lona, tela, lámina y que no se vuelen",4,2,2,para equilibrar una mesa,3,2,2,como contrapeso en una polea,4,2,2,como asiento,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,ladrillo,4,4,4,5,5,5,5,5,4,5,4,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,ladrillo,5,5,5,5,3,5,5,5,5,5,5,53,0,dibujó cinco maneras de colocar los tabiques,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,ladrillo,2,2,3,2,3,2,2,2,2,2,3,24,0,"dibujó un cuadro y tres tabiques uno horizontal, y los otros dos de manera diagonal",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,ladrillo,3,2,4,4,3,4,2,4,4,3,4,20,0,principalmente puede ser utilizado para algo común como una construcción,1,1,1,puede ser un gran soporte en muchos lugares,2,1,1,jugar o juegos,4,2,2,puedes romperlo y usar los pedazos para formar nuevas cosas o incluso con esos pedazos puedes pintar sobre el suelo,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,ladrillo,5,5,4,5,5,5,5,5,5,5,5,22,1,filtro de agua,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,ladrillo,3,4,5,4,4,5,5,4,3,4,5,23,0,de soporte para la construcción de una casa,1,1,1,para romper nueces o alguna semilla de piel dura,4,2,2,hacerlo polvo y ocuparlo para pintar paredes,3,2,2,rellenar un hueco en la pared,4,1,1,pesas  deporte,4,3,3,"en una cocina, para hacer fuego",3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,ladrillo,5,5,4,5,3,4,5,4,4,4,5,19,1,un ladrillo que esté en medio para que tenga un mejor equilibrio y sea resistente,3,2,1,ordenar el tabique como asiento para que tenga una utilidad especifica,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,ladrillo,4,4,3,3,3,5,4,4,4,4,5,19,0,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,ladrillo,3,3,5,4,4,5,5,4,4,3,3,22,1,"obstáculo para detener, frenar o topar",3,2,2,sostener el coche cuando te roben una llanta,3,2,2,pintar la calle como un gis,3,2,2,ponerlo encima de algo para que no se lo lleve el aire,3,2,2,delimitar una fogata,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,ladrillo,3,3,5,3,5,4,4,4,5,4,4,20,1,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,ladrillo,5,4,4,5,3,4,3,4,3,3,4,21,0,construir pirámides y figuras,1,1,1,arma defensa,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,ladrillo,4,4,3,4,4,3,4,3,3,4,4,21,0,pisa papeles,4,2,2,sostener puerta,3,2,2,carros,2,2,2,lanzar,3,2,2,adornos,4,2,2,estructura,2,1,1,gis,3,2,2,asientos,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,ladrillo,3,2,4,4,1,4,1,4,2,1,2,20,0,construir una pared,1,1,1,hacer una casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,ladrillo,2,3,4,2,3,4,3,2,2,3,5,22,0,para sostener un mueble,3,2,2,para construir algo,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,ladrillo,5,5,4,5,4,4,5,5,5,5,5,20,0,balancear una mesa,3,2,2,puedes decorarlo y usarlo como pisapapeles,4,2,2,igual decorado puedes usarlo para sostener una puerta,4,2,2,si lo usas con más ladrillos puedes construir,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,ladrillo,4,4,5,5,5,4,4,5,4,4,5,20,0,banco,2,2,2,casa ,1,1,1,casa para perritos,1,1,1,muro,1,1,1,pintar con el ladrillo,3,,2,escaleras o escalones,2,,2,pisapapeles,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,ladrillo,2,1,5,4,3,5,1,4,3,2,2,19,1,porterías de fut,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,ladrillo,5,5,4,5,4,4,5,5,4,5,5,19,0,puente,2,1,1,juguete,4,2,2,silla,2,2,2,asiento,2,2,2,zapato,3,2,2,camino,2,2,2,juego,4,2,2,mesa,2,2,2,tabla,2,2,2,figuras geométricas,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,ladrillo,4,5,5,3,3,4,4,4,5,4,5,23,1,construir inmuebles,1,1,1,arte,4,1,2,arma defensa,4,2,2,curar,3,1,2,esculturas,5,1,1,pintar o marcar,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,ladrillo,3,3,4,4,3,4,4,5,4,3,5,20,0,"construir algo (edificios, etc.)",1,1,1,usarlo para marcar un camino,2,2,2,usarlo como escalón,2,2,2,para sostener algo que no es balanceado,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,ladrillo,5,5,5,5,5,5,5,5,5,5,5,21,0,dibujó seis figuras colocando tres tabiques de diversas maneras,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,ladrillo,4,3,5,4,3,5,4,3,3,4,5,22,0,casa,1,1,1,muro,1,1,1,arma defensa,4,2,2,arma rompe vidrio,3,2,2,como para calentar cosas con leña,3,1,2,para nivelar una mesa,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,ladrillo,4,3,3,4,2,2,4,3,3,2,4,22,0,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,ladrillo,5,5,4,4,4,4,5,5,4,5,5,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,ladrillo,3,3,5,3,3,4,2,2,3,3,5,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,ladrillo,4,4,5,5,4,4,4,5,5,4,5,22,0,escondite,3,2,2,sujetador,3,2,2,terrario,2,1,1,,,,,jugar jenga,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,ladrillo,4,5,5,4,4,4,5,4,4,5,5,21,0,"sería para alcanzar mis sueños, el escalón que me falta",3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,ladrillo,4,4,4,4,3,4,5,4,5,5,5,21,0,herramienta de trabajo,3,2,2,objeto de protección,3,2,2,para sentarme,2,2,2,arma defensa,4,2,2,para apoyar objetos,3,2,1,para dibujar,3,2,2,para equilibrar,3,2,2,para hacer una pirámide,4,2,1,para jugar,4,2,2,para aprender a contar,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,ladrillo,4,3,5,3,3,4,3,4,5,4,5,20,1,,,,,crear grandes construcciones,1,1,1,usarlo para hacer barreras,1,1,1,pueden hacer figuras con ladrillo,4,2,2,hay personas que lo deshacen hasta convertirlo en polvo y ese polvo lo usan para pintura (técnica),3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,ladrillo,5,5,4,5,4,4,4,4,4,5,5,22,1,dibujó los 4 ladrillos en 14 posiciones distintas,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,ladrillo,3,3,5,4,3,5,2,4,5,2,3,22,1,casa,1,1,1,,,,,,,,,patio,3,,1,pared,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,ladrillo,4,5,4,5,5,4,5,3,4,5,4,10,0,tapar espacios en una pared,4,1,1,escaleras o escalones,2,1,2,escultura,5,1,1,"construir un ""refugio"" para el timbre de una casa",2,1,1,hacer una obra de arte,5,2,2,juntarlos todos para hacerte más alto (usarlo como banca),2,2,2,para sentarse,2,2,2,adornos,4,2,2,,,,,comercializarlos,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,ladrillo,4,5,5,4,4,5,3,4,4,3,3,21,1,para una construcción,1,1,1,,,,,para aprendizaje de algún tipo de construcción,2,1,1,para uso de algún otro tipo no acorde con su naturaleza,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,ladrillo,2,3,4,2,3,2,2,3,3,2,3,21,0,"obstáculo para detener, frenar o topar",3,2,2,romper una ventana,3,2,2,construir una casa,1,1,1,usarlo como gis,3,2,2,simular que es un coche,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,ladrillo,4,3,5,5,5,4,3,4,4,3,4,20,0,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,ladrillo,3,4,4,4,3,3,4,5,4,5,5,24,1,para deterner cosas como puertas,3,2,2,,,,,puede ser un juguete,4,2,2,arma defensa,4,2,2,porta vasos,4,2,2,recipiente para comida de perro,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,ladrillo,4,4,4,4,4,4,3,3,3,4,5,21,1,lo puedes usar para escribir cosas,3,2,2,sostener algo pesado,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,ladrillo,5,5,3,4,3,3,5,4,3,3,5,23,1,juguete,4,2,2,zapatos,3,2,2,casas,1,1,1,pisapapeles,4,2,2,detenedor de puerta,3,2,2,una pata de una mesa,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,ladrillo,5,5,5,5,4,5,5,5,4,5,5,23,1,construir inmuebles,1,1,1,para alcanzar algo ,3,2,2,portería,5,2,2,cubrirse de la lluvia,3,2,2,arma defensa,4,2,2,hacer zancos,4,2,2,para escribir algo en él,3,3,2,hacer arcilla,2,1,1,hacer contrapeso,4,2,2,pesas deporte,4,3,3,"obstáculo para detener, frenar o topar",3,2,2,tapar un hoyo,4,1,1,para aplanar la arena en la playa,5,3,3,para ponerlo de tiro al blanco,3,2,2,nivelar una mesa chueca,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
667,ladrillo,3,3,4,3,3,4,4,4,3,3,4,23,0,,,,,un asiento,2,2,2,un arma,4,2,2,soporte de algo,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,ladrillo,5,5,4,5,4,4,5,5,4,5,5,23,1,hacer una escultura,5,1,1,como color para pintar,3,2,2,construir una casita de perro,1,1,1,juguete,4,2,2,usarlo como instrumento de percusión,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,ladrillo,5,5,5,4,5,5,4,5,5,5,5,21,1,hacer todo polvo para hacer un dibujo,3,2,2,aventar a un maestro malvado,3,2,2,línea muy pequeña de dominó,4,2,2,nivelar una mesa,3,2,2,pesas  deporte,4,3,3,"obstáculo para detener, frenar o topar",3,2,2,ser más alto,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,ladrillo,4,3,3,5,3,3,3,4,4,3,3,23,1,sentarse en él,2,2,2,poner en lugar de rueda de coche,2,2,2,una barda,1,1,1,para punto de apoyo en subibaja,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,ladrillo,5,5,4,5,4,5,5,5,4,5,5,23,0,construir librería,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,ladrillo,3,3,4,3,4,5,3,3,5,3,4,21,0,pisapapeles,4,2,2,pata de mesa,3,2,2,barda,1,1,1,adorno en pecera,4,2,2,hacer polvo para pintar,3,2,2,romper nueces,4,2,2,para malabarear,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,ladrillo,4,4,3,5,3,4,4,5,3,4,5,21,0,"un ladrillo con un hueco en medio para velas ""portavelas""",4,1,2,maceta,4,1,1,escaleras o escalones,2,1,2,como sostenerdor de libros en un librero,3,2,2,como apoyo en una puerta,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,ladrillo,4,4,5,4,4,4,5,5,4,4,5,24,1,para llenar un espacio en una pared,4,1,1,para usarlo de contrapeso,4,2,2,para sostener algo,3,2,1,"obstáculo para detener, frenar o topar",3,2,2,para usarlo como soporte,2,1,1,para terminar de construir algo,1,1,1,para cal,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,ladrillo,3,3,4,4,2,5,3,4,3,3,4,19,0,escaleras o escalones,2,1,2,para escribir en el piso,3,1,2,para nivelar un mueble,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,ladrillo,3,3,3,2,2,4,3,3,3,2,4,22,0,paredes,1,1,1,soporte de algo,2,2,1,pintar en el suelo,3,2,2,crear un camino,2,2,2,"construir una casa para mascotas (perros, gatos)",1,1,1,dividir espacios,2,2,2,,,,,techos,1,1,1,banquetas,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,ladrillo,4,5,5,4,5,4,5,5,5,5,5,23,1,muros,1,1,1,estantes,3,2,2,asadores,3,1,1,hornos,1,1,1,porterías,5,2,2,arma defensa,4,2,2,soporte,2,1,1,escaleras o escalones,2,1,2,tope,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,ladrillo,3,3,3,2,3,4,3,2,2,2,4,19,1,construcción de cualquier catidad de edificios,1,1,1,torres,3,1,1,,,,,muros,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,ladrillo,2,1,3,5,5,5,4,5,5,5,5,18,1,casa,1,1,1,portería de fut bol callejero,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,ladrillo,5,5,3,3,3,4,5,5,5,5,5,20,1,una torre,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,ladrillo,5,5,5,5,4,4,5,5,2,5,5,19,0,para sostener un auto sin llantas,2,1,1,como librero,3,2,2,"obstáculo para detener, frenar o topar",3,2,2,para alcanzar algo,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,ladrillo,4,5,2,2,2,5,3,4,4,3,3,23,1,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,ladrillo,4,3,4,5,3,5,3,5,4,3,3,22,0,parte de una construcción,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,ladrillo,5,4,5,5,3,4,4,5,4,4,4,19,0,banco,2,2,2,,,,,escaleras o escalones,2,1,2,un objeto para sostener la llanta de un coche,2,1,1,edificación de una casa,2,1,1,sujetador,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,ladrillo,5,5,4,5,3,4,5,4,3,4,4,19,0,Separar cosas,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,ladrillo,2,1,4,3,1,4,1,4,4,2,4,24,1,construir inmuebles,1,1,1,proteger,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,ladrillo,4,4,3,4,3,3,5,4,3,4,3,19,1,construir inmuebles,1,1,1,adorno,4,1,2,soporte para algún mueble,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,ladrillo,3,3,2,3,2,3,2,2,3,2,3,18,0,construir una casa,1,1,1,aventarlo,3,2,2,,,,,forrarlo para base de planta,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,ladrillo,5,5,4,4,3,3,5,4,3,5,5,20,0,para cubrir un hueco,4,1,1,para recargar algo,3,2,2,pesas ejercicio,4,3,3,,,,,para moldear algo,4,2,2,para construir,1,1,1,para sentarte,2,2,2,para poner cosas,3,2,2,como un ubicador en un lugar desconocido y no perderte,3,2,2,para jugar a las fortalezas,4,2,2,,,,,para matar un insecto,3,2,2,,,,,para recargar tu cabeza y descansar,2,2,2,para rodear una fogata,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,
690,ladrillo,4,5,3,5,4,4,4,4,4,5,4,20,1,horno,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,ladrillo,3,3,4,3,3,5,3,3,3,3,3,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,ladrillo,4,4,5,5,4,5,3,5,4,4,3,22,0,"dibujó un ladrillo en pisición horizontal, otro en posición vertical, uno acostado y otro parado sobre una esquina, cuatro figuras distintas de un solo ladrillo",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,ladrillo,2,3,2,2,1,2,3,1,3,2,2,20,0,para subirte,3,2,2,para apoyar algo,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,ladrillo,4,4,4,4,4,4,4,4,4,4,4,19,0,puedes construir (obviamente) una casa,1,1,1,arma defensa,4,2,2,puede ser un cuadro para pintar,4,2,2,puedes hacer un castillo,4,1,1,puedes hacer una muralla,3,1,1,"puedes escribir, colorear en él",3,2,2,puedes romperlo y armar un rompecabezas,4,3,2,pisapapeles,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,ladrillo,3,3,4,4,3,4,3,3,3,3,3,24,0,"dibujó cuatro ladrillos, colocados de uno en uno en el piso, separados por un pequeño espacio de manera horizontal",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,ladrillo,5,5,3,4,4,4,5,5,3,5,5,22,1,porterías de fut,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,ladrillo,3,4,4,3,3,3,2,5,4,3,5,23,0,"obstáculo para detener, frenar o topar",3,2,2,darle estabilidad a una mesa,3,2,2,rellenar un espacio,4,1,1,para darle altura a un objeto,3,2,2,para detener objetos pequeños,3,2,2,cercar una planta,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,ladrillo,5,5,5,5,4,4,5,5,3,4,3,20,0,"obstáculo para detener, frenar o topar",3,2,2,banquito de altura,3,2,2,pisapapeles,4,2,2,porta macetas,4,1,2,adornar el jardín,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,ladrillo,3,4,4,5,4,4,4,3,3,2,2,21,0,una casa,1,1,1,una fachada,3,1,1,una torre de ladrillos,3,1,1,una figura con ladrillos,4,2,1,piso con ladrillos,2,1,2,una cocina con ladrillos,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,ladrillo,2,3,5,4,3,4,3,4,3,3,3,20,0,para construir paredes de una casa,1,1,1,para hacer un banco pequeño para sentarse,2,2,2,escaleras o escalones,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
