"ID","prompt","response","set","rater1","rater2","rater3","RAPM-Gf","BFI-Extraversion","BFI-Agreeableness","BFI-Consciousness","BFI-Openness","BFI-Neuroticism"
447,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
448,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
449,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
450,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
451,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
452,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
453,"газета","Обои",1,2,2,2,NA,NA,NA,NA,NA,NA
454,"газета","Обои для комнаты",1,2,2,2,NA,NA,NA,NA,NA,NA
455,"газета","Обои для стен",1,2,2,2,NA,NA,NA,NA,NA,NA
456,"газета","Обои из газет",1,2,2,2,NA,NA,NA,NA,NA,NA
457,"газета","обои на стены",1,2,2,2,NA,NA,NA,NA,NA,NA
458,"газета","Оборачивать книги, подарки",1,3,2,2,NA,NA,NA,NA,NA,NA
459,"газета","Оборачивать цветы",1,2,2,2,NA,NA,NA,NA,NA,NA
460,"газета","Обувь",1,3,2,2,NA,NA,NA,NA,NA,NA
461,"газета","Обувь",1,3,2,2,NA,NA,NA,NA,NA,NA
462,"газета","Оглавление (использование шрифта)",1,4,1,1,NA,NA,NA,NA,NA,NA
463,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
464,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
465,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
466,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
467,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
468,"газета","Одежда",1,2,2,2,NA,NA,NA,NA,NA,NA
469,"газета","Одежда (элемент одежды)",1,2,2,2,NA,NA,NA,NA,NA,NA
470,"газета","Одежда в принципе",1,2,2,2,NA,NA,NA,NA,NA,NA
471,"газета","Одежда из газет",1,2,2,2,NA,NA,NA,NA,NA,NA
472,"газета","Одежда из этого материала",1,2,2,2,NA,NA,NA,NA,NA,NA
473,"газета","Одежду",1,2,2,2,NA,NA,NA,NA,NA,NA
474,"газета","Одеялко для игрушечного котика",1,3,3,3,NA,NA,NA,NA,NA,NA
475,"газета","Одеяло",1,4,3,2,NA,NA,NA,NA,NA,NA
476,"газета","Одеяло",1,4,3,2,NA,NA,NA,NA,NA,NA
477,"газета","Одеяло",1,4,3,2,NA,NA,NA,NA,NA,NA
478,"газета","Оклеивание стен",1,2,2,2,NA,NA,NA,NA,NA,NA
479,"газета","Оклеивать стены типографии",1,3,3,3,NA,NA,NA,NA,NA,NA
480,"газета","Окно",1,1,1,2,NA,NA,NA,NA,NA,NA
481,"газета","Опахало",1,2,3,2,NA,NA,NA,NA,NA,NA
482,"газета","Опахало",1,2,3,2,NA,NA,NA,NA,NA,NA
483,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
484,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
485,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
486,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
487,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
488,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
489,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
490,"газета","Оригами",1,2,3,2,NA,NA,NA,NA,NA,NA
491,"газета","Оригами из неё",1,2,3,2,NA,NA,NA,NA,NA,NA
492,"газета","Орудие для убийства (насекомых)",1,2,2,3,NA,NA,NA,NA,NA,NA
493,"газета","Орудие самообороны (свёрнутая)",1,4,3,3,NA,NA,NA,NA,NA,NA
494,"газета","Оружие (скомкать)",1,4,3,3,NA,NA,NA,NA,NA,NA
495,"газета","Основание под обои",1,2,2,2,NA,NA,NA,NA,NA,NA
496,"газета","От дождя - зонт",1,3,3,2,NA,NA,NA,NA,NA,NA
497,"газета","Открытка/письмо с элементами из газеты",1,3,3,2,NA,NA,NA,NA,NA,NA
498,"газета","Отличная замена опилкам в клетке хомяка",1,3,4,2,NA,NA,NA,NA,NA,NA
499,"газета","Отмахиваться от насекомых",1,2,2,2,NA,NA,NA,NA,NA,NA
500,"газета","Оформление стены в стиле ретро",1,3,3,3,NA,NA,NA,NA,NA,NA
501,"газета","Оформить коллаж из фотографий",1,3,3,2,NA,NA,NA,NA,NA,NA
502,"газета","Очки солнечные",1,3,1,4,NA,NA,NA,NA,NA,NA
503,"газета","Пакет",1,3,2,2,NA,NA,NA,NA,NA,NA
504,"газета","Пакет для мусора",1,3,2,2,NA,NA,NA,NA,NA,NA
505,"газета","Пакеты в магазине - безотходное производство",1,5,3,4,NA,NA,NA,NA,NA,NA
506,"газета","Палитра",1,3,2,4,NA,NA,NA,NA,NA,NA
507,"газета","Панамка",1,2,3,2,NA,NA,NA,NA,NA,NA
508,"газета","Папье маше",1,2,3,2,NA,NA,NA,NA,NA,NA
509,"газета","Папье маше",1,2,3,2,NA,NA,NA,NA,NA,NA
510,"газета","Папье маше",1,2,3,2,NA,NA,NA,NA,NA,NA
511,"газета","Папье маше",1,2,3,2,NA,NA,NA,NA,NA,NA
512,"газета","Папье маше саркофага в ванной (потом покрасить золотом)",1,4,4,4,NA,NA,NA,NA,NA,NA
513,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
514,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
515,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
516,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
517,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
518,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
519,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
520,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
521,"газета","Папье-маше",1,2,3,2,NA,NA,NA,NA,NA,NA
522,"газета","Парашют для кошки",1,4,4,4,NA,NA,NA,NA,NA,NA
523,"газета","Парик",1,4,3,4,NA,NA,NA,NA,NA,NA
524,"газета","Пенал",1,3,3,4,NA,NA,NA,NA,NA,NA
525,"газета","Перевести на другой язык",1,3,1,3,NA,NA,NA,NA,NA,NA
526,"газета","Перевод рисунка с неё",1,3,3,3,NA,NA,NA,NA,NA,NA
527,"газета","Перегородка",1,3,3,2,NA,NA,NA,NA,NA,NA
528,"газета","Перемешивать в кульке семена",1,3,1,2,NA,NA,NA,NA,NA,NA
529,"газета","Перенести изображение (текст с газеты на футболку как принт)",1,5,3,4,NA,NA,NA,NA,NA,NA
530,"газета","Письма из вырезанных букв",1,5,3,2,NA,NA,NA,NA,NA,NA
531,"газета","Платье из газеты",1,3,2,3,NA,NA,NA,NA,NA,NA
532,"газета","Платье можно сделать",1,3,2,3,NA,NA,NA,NA,NA,NA
533,"газета","Плащ",1,3,3,3,NA,NA,NA,NA,NA,NA
534,"газета","Повесить в рамку и продать в музей современного искусства",1,4,5,5,NA,NA,NA,NA,NA,NA
535,"газета","Повесить вместо сигнальных флажков на судно",1,4,4,5,NA,NA,NA,NA,NA,NA
536,"газета","Под ножку стула",1,2,2,3,NA,NA,NA,NA,NA,NA
537,"газета","Под обои",1,2,2,2,NA,NA,NA,NA,NA,NA
538,"газета","Под стул/столы для устойчивости",1,2,2,3,NA,NA,NA,NA,NA,NA
539,"газета","Подарочная упаковка",1,2,3,2,NA,NA,NA,NA,NA,NA
540,"газета","Подарочная упаковка мыла",1,2,3,2,NA,NA,NA,NA,NA,NA
541,"газета","Поджечь (факел)",1,4,3,2,NA,NA,NA,NA,NA,NA
542,"газета","Поджечь и использовать как факел",1,4,3,2,NA,NA,NA,NA,NA,NA
543,"газета","Подзорная труба",1,3,3,2,NA,NA,NA,NA,NA,NA
544,"газета","Подзорная труба",1,3,3,2,NA,NA,NA,NA,NA,NA
545,"газета","Подзорная труба",1,3,3,2,NA,NA,NA,NA,NA,NA
546,"газета","Подзорная труба",1,3,3,2,NA,NA,NA,NA,NA,NA
547,"газета","Подзорная труба из газеты",1,3,3,2,NA,NA,NA,NA,NA,NA
548,"газета","Подкладка под мебель (для устойчивости)",1,2,2,3,NA,NA,NA,NA,NA,NA
549,"газета","Подкладка под стул, дверь и т. д.",1,2,2,3,NA,NA,NA,NA,NA,NA
550,"газета","Подкладывать в грядки (мама так делает :))",1,3,3,3,NA,NA,NA,NA,NA,NA
551,"газета","Подкладывать вместо ножки шкафа",1,2,2,3,NA,NA,NA,NA,NA,NA
552,"газета","Подложить в обувь, если та велика",1,5,3,3,NA,NA,NA,NA,NA,NA
553,"газета","Подложить под ножку стула",1,2,2,3,NA,NA,NA,NA,NA,NA
554,"газета","Подложить под шатающийся стол",1,2,2,3,NA,NA,NA,NA,NA,NA
555,"газета","Подложить, когда прячешь",1,3,1,1,NA,NA,NA,NA,NA,NA
556,"газета","Подложка для попугая",1,3,2,3,NA,NA,NA,NA,NA,NA
557,"газета","Подметать",1,3,4,3,NA,NA,NA,NA,NA,NA
558,"газета","Поднос",1,3,2,2,NA,NA,NA,NA,NA,NA
559,"газета","Поднос",1,3,2,2,NA,NA,NA,NA,NA,NA
560,"газета","Поднос",1,3,2,2,NA,NA,NA,NA,NA,NA
561,"газета","Подставка на сиденье",1,3,3,2,NA,NA,NA,NA,NA,NA
562,"газета","Подставка под горшок",1,3,3,2,NA,NA,NA,NA,NA,NA
563,"газета","Подставка под горячее",1,3,3,2,NA,NA,NA,NA,NA,NA
564,"газета","Подставка под кружку",1,3,3,2,NA,NA,NA,NA,NA,NA
565,"газета","Подставка под что-либо",1,3,3,2,NA,NA,NA,NA,NA,NA
566,"газета","Подстелить её под предметы, чтобы не пачкать пол",1,4,3,2,NA,NA,NA,NA,NA,NA
567,"газета","Подстилка",1,2,3,2,NA,NA,NA,NA,NA,NA
568,"газета","Подстилка",1,2,3,2,NA,NA,NA,NA,NA,NA
569,"газета","Подстилка",1,2,3,2,NA,NA,NA,NA,NA,NA
570,"газета","Подстилка",1,2,3,2,NA,NA,NA,NA,NA,NA
571,"газета","Подстилка",1,2,3,2,NA,NA,NA,NA,NA,NA
572,"газета","Подстилка для кота",1,3,3,2,NA,NA,NA,NA,NA,NA
573,"газета","Подстилка для хомяка",1,3,3,2,NA,NA,NA,NA,NA,NA
574,"газета","Подстилка для хомяка",1,3,3,2,NA,NA,NA,NA,NA,NA
